 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +62	 +0.1176403786882182E+004	 +0.2073315786775927E+005	 +0.9018185557050425E-002	 +0.0000000000000000E+000	
     +63	 +0.1080774150568532E+004	 +0.1916845356139116E+005	 +0.1061977793444590E-001	 +0.0000000000000000E+000	
     +64	 +0.1033133337951659E+004	 +0.1391734948771818E+005	 -0.1422143021406205E-001	 +0.0000000000000000E+000	
     +65	 +0.1153995177137058E+004	 +0.4726321987195409E+004	 -0.3618280435161593E-001	 +0.0000000000000000E+000	
     +66	 +0.1231476984854237E+004	 +0.1351298235103166E+004	 +0.2016312653989392E+000	 +0.0000000000000000E+000	
     +67	 +0.1387795487190993E+004	 +0.2487790680436885E+004	 +0.3060632035526612E+000	 +0.0000000000000000E+000	
     +68	 +0.1431920706173344E+004	 +0.6522568608110830E+003	 +0.3512315506522259E+000	 +0.7796638453622613E+003	
     +69	 +0.1580692330329929E+004	 +0.0000000000000000E+000	 +0.3898329811121047E+000	 +0.1580692330329929E+004	
     +70	 +0.1677962389193473E+004	 +0.0000000000000000E+000	 +0.4125040154489734E+000	 +0.1677962389193473E+004	
     +71	 +0.1791937790930152E+004	 +0.0000000000000000E+000	 +0.4351772628685640E+000	 +0.1791937790930152E+004	
     +72	 +0.1957156353086859E+004	 +0.0000000000000000E+000	 +0.4484340755841673E+000	 +0.1957156353086859E+004	
     +73	 +0.2089396272373494E+004	 +0.0000000000000000E+000	 +0.4576613449852262E+000	 +0.2089396272373494E+004	
     +74	 +0.2270031205572108E+004	 +0.0000000000000000E+000	 +0.4555133014431191E+000	 +0.2270031205572108E+004	
     +75	 +0.2447266243376070E+004	 +0.0000000000000000E+000	 +0.4505773606663728E+000	 +0.2447266243376070E+004	
     +76	 +0.2601623408676573E+004	 +0.0000000000000000E+000	 +0.4430194702891085E+000	 +0.2601623408676573E+004	
     +77	 +0.2705199968002117E+004	 +0.1119300097924587E+004	 +0.4416121985354917E+000	 +0.1585899870077530E+004	
     +78	 +0.2811304191320861E+004	 +0.5930400691973725E+003	 +0.4380766388936091E+000	 +0.2218264122123489E+004	
     +79	 +0.2893752246847863E+004	 +0.0000000000000000E+000	 +0.4374075940723951E+000	 +0.2893752246847863E+004	
     +80	 +0.3052989566011628E+004	 +0.0000000000000000E+000	 +0.1921737090947025E+000	 +0.3052989566011628E+004	
     +81	 +0.3076899124464852E+004	 +0.2760789643667686E+002	 +0.4021466562540580E-001	 +0.3049291228028175E+004	
     +82	 +0.2990978400202353E+004	 +0.9169633859670672E+004	 +0.1146175760242928E+000	 +0.0000000000000000E+000	
     +83	 +0.2702658714150804E+004	 +0.1793755266640211E+005	 +0.1199349430005129E+000	 +0.0000000000000000E+000	
     +84	 +0.2433234090790911E+004	 +0.2426783789223057E+005	 +0.6998808815791467E-001	 +0.0000000000000000E+000	
     +85	 +0.2230340621296273E+004	 +0.2712754900001310E+005	 +0.1538089346914316E-001	 +0.0000000000000000E+000	
     +86	 +0.2031168898982667E+004	 +0.2767260952955506E+005	 -0.1875610545644042E-001	 +0.0000000000000000E+000	
     +87	 +0.1959985699827562E+004	 +0.2409214978215533E+005	 -0.1562697506739381E-001	 +0.0000000000000000E+000	
     +88	 +0.1952289250571265E+004	 +0.1668643604813269E+005	 -0.5260852777924836E-001	 +0.0000000000000000E+000	
     +89	 +0.2087518890022853E+004	 +0.8212439135553339E+004	 -0.7971357122461338E-001	 +0.0000000000000000E+000	
     +90	 +0.2195969449455640E+004	 +0.0000000000000000E+000	 +0.1646089861402497E+000	 +0.2195969449455640E+004	
     +91	 +0.2336787442857636E+004	 +0.0000000000000000E+000	 +0.2522567275902352E+000	 +0.2336787442857636E+004	
     +92	 +0.2338418578293200E+004	 +0.0000000000000000E+000	 +0.2826890338676772E+000	 +0.2338418578293200E+004	
     +93	 +0.2460486673068397E+004	 +0.0000000000000000E+000	 +0.3298205084330364E+000	 +0.2460486673068397E+004	
     +94	 +0.2544949706571873E+004	 +0.0000000000000000E+000	 +0.3366035911295970E+000	 +0.2544949706571873E+004	
     +95	 +0.2626886897395237E+004	 +0.0000000000000000E+000	 +0.3588147902711680E+000	 +0.2626886897395237E+004	
     +96	 +0.2771291261952059E+004	 +0.0000000000000000E+000	 +0.3601867479878777E+000	 +0.2771291261952059E+004	
     +97	 +0.2815613730630601E+004	 +0.0000000000000000E+000	 +0.3728744254172323E+000	 +0.2815613730630601E+004	
     +98	 +0.2843294710097678E+004	 +0.4305532358394144E+003	 +0.3748018777196945E+000	 +0.2412741474258264E+004	
     +99	 +0.2855523282367465E+004	 +0.1047586416669011E+003	 +0.3817385833602805E+000	 +0.2750764640700564E+004	
    +100	 +0.2903075740418500E+004	 +0.0000000000000000E+000	 +0.3860728766564779E+000	 +0.2903075740418500E+004	
    +101	 +0.2910607131029217E+004	 +0.0000000000000000E+000	 +0.3923507401879702E+000	 +0.2910607131029217E+004	
    +102	 +0.2921852157509275E+004	 +0.0000000000000000E+000	 +0.4007666799753749E+000	 +0.2921852157509275E+004	
    +103	 +0.2922606830063961E+004	 +0.0000000000000000E+000	 +0.4104741008705990E+000	 +0.2922606830063961E+004	
    +104	 +0.3017162799405806E+004	 +0.0000000000000000E+000	 +0.1826093535314200E+000	 +0.3017162799405806E+004	
    +105	 +0.2984295369079911E+004	 +0.2759157364395791E+002	 +0.3385274719911387E-001	 +0.2956703795435953E+004	
    +106	 +0.2922216189670292E+004	 +0.7211141112187970E+003	 -0.1374763645477212E-001	 +0.2201102078451495E+004	
    +107	 +0.2767152122347397E+004	 +0.1518711847587556E+004	 -0.4703517977244497E-001	 +0.1248440274759841E+004	
    +108	 +0.2726131310219097E+004	 +0.4121770166968429E+004	 -0.6920340433063518E-001	 +0.0000000000000000E+000	
    +109	 +0.2592979084360267E+004	 +0.4268211977733536E+004	 -0.8550565102653372E-001	 +0.0000000000000000E+000	
    +110	 +0.2466012616590637E+004	 +0.4247367475790164E+004	 -0.1017805956182775E+000	 +0.0000000000000000E+000	
    +111	 +0.2436443687481366E+004	 +0.8400834724774012E+003	 -0.1166422006509844E+000	 +0.1596360215003965E+004	
    +112	 +0.2538603947934702E+004	 +0.2447803529119132E+003	 -0.1341904156164732E+000	 +0.2293823595022789E+004	
    +113	 +0.2619561193116318E+004	 +0.8746455594658562E+002	 -0.1378671158683896E+000	 +0.2532096637169733E+004	
    +114	 +0.2620315414614413E+004	 +0.0000000000000000E+000	 +0.4612714351723210E-001	 +0.2620315414614413E+004	
    +115	 +0.2668023748662969E+004	 +0.0000000000000000E+000	 +0.1181615709311007E+000	 +0.2668023748662969E+004	
    +116	 +0.2599130975758066E+004	 +0.0000000000000000E+000	 +0.1591748069981891E+000	 +0.2599130975758066E+004	
    +117	 +0.2677107173118923E+004	 +0.0000000000000000E+000	 +0.1971813023665115E+000	 +0.2677107173118923E+004	
    +118	 +0.2703054126768198E+004	 +0.0000000000000000E+000	 +0.2103346695438935E+000	 +0.2703054126768198E+004	
    +119	 +0.2744888951333911E+004	 +0.0000000000000000E+000	 +0.2319670783443294E+000	 +0.2744888951333911E+004	
    +120	 +0.2856495315993254E+004	 +0.0000000000000000E+000	 +0.2390439885626733E+000	 +0.2856495315993254E+004	
    +121	 +0.2925966476726747E+004	 +0.0000000000000000E+000	 +0.2480038999957944E+000	 +0.2925966476726747E+004	
    +122	 +0.3032398325175411E+004	 +0.1044704272530414E+004	 +0.2458610319020960E+000	 +0.1987694052644997E+004	
    +123	 +0.3136698387954401E+004	 +0.9656248570560651E+003	 +0.2441335412726971E+000	 +0.2171073530898336E+004	
    +124	 +0.3221099865215606E+004	 +0.3518338553008303E+003	 +0.2403999319576268E+000	 +0.2869266009914776E+004	
    +125	 +0.3276137230737467E+004	 +0.0000000000000000E+000	 +0.2417900995019900E+000	 +0.3276137230737467E+004	
    +126	 +0.3356489559893462E+004	 +0.0000000000000000E+000	 +0.2404712751734820E+000	 +0.3356489559893462E+004	
    +127	 +0.3406057277541641E+004	 +0.0000000000000000E+000	 +0.2409032788498024E+000	 +0.3406057277541641E+004	
    +128	 +0.3449675607378568E+004	 +0.0000000000000000E+000	 +0.2399118868365482E+000	 +0.3449675607378568E+004	
    +129	 +0.3578582198217677E+004	 +0.1333505003430766E+002	 +0.5890961364064840E-001	 +0.3565247148183369E+004	
    +130	 +0.3480049326663827E+004	 +0.4779309863612588E+004	 -0.9089461676102217E-001	 +0.0000000000000000E+000	
    +131	 +0.3175529556536485E+004	 +0.1270071485219238E+005	 -0.8605545829366970E-001	 +0.0000000000000000E+000	
    +132	 +0.2943184195469874E+004	 +0.1127228167777695E+005	 -0.1354866953029524E+000	 +0.0000000000000000E+000	
    +133	 +0.2731414835195273E+004	 +0.2128144051811739E+005	 -0.1666280522718599E+000	 +0.0000000000000000E+000	
    +134	 +0.2482987577893030E+004	 +0.2171766435259230E+005	 -0.1837335741673329E+000	 +0.0000000000000000E+000	
    +135	 +0.2400902068813792E+004	 +0.2045313516563580E+005	 -0.1812355771054260E+000	 +0.0000000000000000E+000	
    +136	 +0.2355355713013895E+004	 +0.1566188149083831E+005	 -0.1940228869817916E+000	 +0.0000000000000000E+000	
    +137	 +0.2470214709591221E+004	 +0.6441438408134217E+004	 -0.1963195895737802E+000	 +0.0000000000000000E+000	
    +138	 +0.2465674162922067E+004	 +0.1325559418863003E+002	 -0.2119846563761928E+000	 +0.2452418568733437E+004	
    +139	 +0.2796233829722696E+004	 +0.0000000000000000E+000	 -0.2148163098350325E+000	 +0.2796233829722696E+004	
    +140	 +0.2742899061168296E+004	 +0.0000000000000000E+000	 -0.2253416740414099E+000	 +0.2742899061168296E+004	
    +141	 +0.2845420459172600E+004	 +0.0000000000000000E+000	 -0.2255861679187054E+000	 +0.2845420459172600E+004	
    +142	 +0.2921927737123897E+004	 +0.0000000000000000E+000	 -0.2324602256973028E+000	 +0.2921927737123897E+004	
    +143	 +0.2992646896270955E+004	 +0.0000000000000000E+000	 -0.2327947089022562E+000	 +0.2992646896270955E+004	
    +144	 +0.2998703556605410E+004	 +0.0000000000000000E+000	 -0.9311844823390247E-001	 +0.2998703556605410E+004	
    +145	 +0.3054730887070858E+004	 +0.0000000000000000E+000	 -0.3120444644594347E-001	 +0.3054730887070858E+004	
    +146	 +0.3107013753660172E+004	 +0.0000000000000000E+000	 +0.1366674932493583E-001	 +0.3107013753660172E+004	
    +147	 +0.3148020329184504E+004	 +0.0000000000000000E+000	 +0.4455203488420469E-001	 +0.3148020329184504E+004	
    +148	 +0.3191881261096308E+004	 +0.0000000000000000E+000	 +0.6387489327374427E-001	 +0.3191881261096308E+004	
    +149	 +0.3212362890407276E+004	 +0.0000000000000000E+000	 +0.8131905746047791E-001	 +0.3212362890407276E+004	
    +150	 +0.3242584659126818E+004	 +0.0000000000000000E+000	 +0.9483220335408023E-001	 +0.3242584659126818E+004	
    +151	 +0.3262779933272374E+004	 +0.0000000000000000E+000	 +0.1080361018225664E+000	 +0.3262779933272374E+004	
    +152	 +0.3350648591353847E+004	 +0.0000000000000000E+000	 +0.1196971785018210E+000	 +0.3350648591353847E+004	
    +153	 +0.3474285699133884E+004	 +0.2762552479039590E+002	 -0.6799135903200190E-002	 +0.3446660174343489E+004	
    +154	 +0.3345049304909830E+004	 +0.1161606479327945E+004	 -0.1383730525311566E+000	 +0.2183442825581885E+004	
    +155	 +0.3220005668640018E+004	 +0.3471327384699561E+004	 -0.1540215517235234E+000	 +0.0000000000000000E+000	
    +156	 +0.2831417343221967E+004	 +0.7357620382204125E+004	 -0.1681945338736106E+000	 +0.0000000000000000E+000	
    +157	 +0.2721476784219402E+004	 +0.7840906082088768E+004	 -0.1766418617039821E+000	 +0.0000000000000000E+000	
    +158	 +0.2536659540241611E+004	 +0.8363753035542577E+004	 -0.1813132419385412E+000	 +0.0000000000000000E+000	
    +159	 +0.2487059900573051E+004	 +0.8672975866013632E+004	 -0.1822602290424888E+000	 +0.0000000000000000E+000	
    +160	 +0.2430792530659126E+004	 +0.8435193512152346E+004	 -0.1924915713166107E+000	 +0.0000000000000000E+000	
    +161	 +0.2443412593227055E+004	 +0.7536087817693786E+004	 -0.1962967906069871E+000	 +0.0000000000000000E+000	
    +162	 +0.2548677354263846E+004	 +0.1323883645878166E+002	 -0.2062352601002682E+000	 +0.2535438517805064E+004	
    +163	 +0.2669497586493678E+004	 +0.0000000000000000E+000	 -0.2043578772785898E+000	 +0.2669497586493678E+004	
    +164	 +0.2604164913859516E+004	 +0.0000000000000000E+000	 -0.2078004847790590E+000	 +0.2604164913859516E+004	
    +165	 +0.2699529970606649E+004	 +0.0000000000000000E+000	 -0.2074750669133030E+000	 +0.2699529970606649E+004	
    +166	 +0.2769108669992132E+004	 +0.0000000000000000E+000	 -0.2137428796331758E+000	 +0.2769108669992132E+004	
    +167	 +0.2833473245546109E+004	 +0.0000000000000000E+000	 -0.2160933854140293E+000	 +0.2833473245546109E+004	
    +168	 +0.2826904059453980E+004	 +0.0000000000000000E+000	 -0.8102354720594453E-001	 +0.2826904059453980E+004	
    +169	 +0.2886750896938468E+004	 +0.0000000000000000E+000	 -0.2233123628384917E-001	 +0.2886750896938468E+004	
    +170	 +0.2952261072204973E+004	 +0.0000000000000000E+000	 +0.2236441952305591E-001	 +0.2952261072204973E+004	
    +171	 +0.3010921167827530E+004	 +0.0000000000000000E+000	 +0.4728275356133062E-001	 +0.3010921167827530E+004	
    +172	 +0.3118472476835120E+004	 +0.0000000000000000E+000	 +0.6532634455505167E-001	 +0.3118472476835120E+004	
    +173	 +0.3153630303966826E+004	 +0.0000000000000000E+000	 +0.8059435232720040E-001	 +0.3153630303966826E+004	
    +174	 +0.3194903739001235E+004	 +0.0000000000000000E+000	 +0.9389093849578942E-001	 +0.3194903739001235E+004	
    +175	 +0.3215941332630731E+004	 +0.0000000000000000E+000	 +0.1069156687433531E+000	 +0.3215941332630731E+004	
    +176	 +0.3354836873801605E+004	 +0.0000000000000000E+000	 -0.3113627088941891E-001	 +0.3354836873801605E+004	
    +177	 +0.3362301183932323E+004	 +0.1331468417580617E+002	 -0.1278257255950473E+000	 +0.3348986499756517E+004	
    +178	 +0.3354940745804192E+004	 +0.2126667934014413E+003	 -0.1650197015795820E+000	 +0.3142273952402751E+004	
    +179	 +0.3299926099455979E+004	 +0.5542539836220413E+003	 -0.1762926432180542E+000	 +0.2745672115833937E+004	
    +180	 +0.3303870117132217E+004	 +0.3900610365881296E+003	 -0.1945380981107689E+000	 +0.2913809080544087E+004	
    +181	 +0.3279368160543886E+004	 +0.6108176910372861E+003	 -0.1967519263993597E+000	 +0.2668550469506600E+004	
    +182	 +0.3154243427748580E+004	 +0.1455385671238067E+005	 -0.1939805128704482E+000	 +0.0000000000000000E+000	
    +183	 +0.3006692353730593E+004	 +0.1088768983723398E+005	 -0.1908700653075821E+000	 +0.0000000000000000E+000	
    +184	 +0.2885822610870823E+004	 +0.8724995150714854E+004	 -0.1970484428554422E+000	 +0.0000000000000000E+000	
    +185	 +0.2907798458443176E+004	 +0.3843648784366969E+004	 -0.2012720197477398E+000	 +0.0000000000000000E+000	
    +186	 +0.2813786864173436E+004	 +0.0000000000000000E+000	 -0.5854488718118080E-001	 +0.2813786864173436E+004	
    +187	 +0.2872551121487727E+004	 +0.0000000000000000E+000	 +0.8166785609186735E-003	 +0.2872551121487727E+004	
    +188	 +0.2818950348497838E+004	 +0.0000000000000000E+000	 +0.3940328363035184E-001	 +0.2818950348497838E+004	
    +189	 +0.2900241373941018E+004	 +0.0000000000000000E+000	 +0.6616994051364032E-001	 +0.2900241373941018E+004	
    +190	 +0.2943496636142795E+004	 +0.0000000000000000E+000	 +0.8183347194835691E-001	 +0.2943496636142795E+004	
    +191	 +0.3006738620280862E+004	 +0.7178659112643339E+003	 +0.9797407558131510E-001	 +0.2288872709016528E+004	
    +192	 +0.3136299525053296E+004	 +0.1373787792709582E+004	 +0.1082934640456887E+000	 +0.1762511732343713E+004	
    +193	 +0.3192281447755817E+004	 +0.8021975382047298E+003	 +0.1194946562581576E+000	 +0.2390083909551087E+004	
    +194	 +0.3253537896528440E+004	 +0.1465908732386726E+003	 +0.1285376224014432E+000	 +0.3106947023289768E+004	
    +195	 +0.3313057615133334E+004	 +0.5991091927125502E+003	 +0.1351231038289023E+000	 +0.2713948422420784E+004	
    +196	 +0.3437015938831295E+004	 +0.1058512752579374E+003	 +0.1378276778382178E+000	 +0.3331164663573358E+004	
    +197	 +0.3465207450770153E+004	 +0.0000000000000000E+000	 +0.1404425625078171E+000	 +0.3465207450770153E+004	
    +198	 +0.3500186525818154E+004	 +0.0000000000000000E+000	 +0.1413405942414558E+000	 +0.3500186525818154E+004	
    +199	 +0.3528895970541906E+004	 +0.0000000000000000E+000	 +0.1422983061892890E+000	 +0.3528895970541906E+004	
    +200	 +0.3671204693380029E+004	 +0.0000000000000000E+000	 -0.5681815913883348E-002	 +0.3671204693380029E+004	
    +201	 +0.3669986988011987E+004	 +0.1333604631246192E+002	 -0.1205199596907643E+000	 +0.3656650941699525E+004	
    +202	 +0.3663787077104764E+004	 +0.2443875474160937E+003	 -0.1610757826882400E+000	 +0.3419399529688671E+004	
    +203	 +0.3617997941408035E+004	 +0.4385796049013867E+003	 -0.1728689173528716E+000	 +0.3179418336506649E+004	
    +204	 +0.3605279718773016E+004	 +0.7196419250457645E+003	 -0.1930974570540277E+000	 +0.2885637793727251E+004	
    +205	 +0.3561653109082110E+004	 +0.7866121903191971E+003	 -0.1969902313285779E+000	 +0.2775040918762913E+004	
    +206	 +0.3402713391162122E+004	 +0.1651548025325406E+005	 -0.2012289182593108E+000	 +0.0000000000000000E+000	
    +207	 +0.3205631576877456E+004	 +0.1608067259624113E+005	 -0.2060296314633983E+000	 +0.0000000000000000E+000	
    +208	 +0.3074408952646260E+004	 +0.1263964630215058E+005	 -0.2136340520149449E+000	 +0.0000000000000000E+000	
    +209	 +0.3110150711219736E+004	 +0.4325717466899408E+004	 -0.2139409393095069E+000	 +0.0000000000000000E+000	
    +210	 +0.3030197852042429E+004	 +0.0000000000000000E+000	 -0.9075443658569031E-001	 +0.3030197852042429E+004	
    +211	 +0.3087053503290867E+004	 +0.0000000000000000E+000	 -0.3420422311422570E-001	 +0.3087053503290867E+004	
    +212	 +0.3006780028709495E+004	 +0.0000000000000000E+000	 +0.1641361946971276E-001	 +0.3006780028709495E+004	
    +213	 +0.3072037521082201E+004	 +0.0000000000000000E+000	 +0.4692908667229404E-001	 +0.3072037521082201E+004	
    +214	 +0.3086043819837323E+004	 +0.0000000000000000E+000	 +0.6595811393449019E-001	 +0.3086043819837323E+004	
    +215	 +0.3135076885673367E+004	 +0.0000000000000000E+000	 +0.8479712213748836E-001	 +0.3135076885673367E+004	
    +216	 +0.3251030337743464E+004	 +0.0000000000000000E+000	 +0.9484864994757010E-001	 +0.3251030337743464E+004	
    +217	 +0.3286109235035217E+004	 +0.0000000000000000E+000	 +0.1043341541599444E+000	 +0.3286109235035217E+004	
    +218	 +0.3333324466399502E+004	 +0.0000000000000000E+000	 +0.1097132597547817E+000	 +0.3333324466399502E+004	
    +219	 +0.3371552097851702E+004	 +0.0000000000000000E+000	 +0.1156587266085748E+000	 +0.3371552097851702E+004	
    +220	 +0.3482483081145487E+004	 +0.0000000000000000E+000	 +0.1218926447924359E+000	 +0.3482483081145487E+004	
    +221	 +0.3503726158286266E+004	 +0.0000000000000000E+000	 +0.1291629891128175E+000	 +0.3503726158286266E+004	
    +222	 +0.3531551395006968E+004	 +0.0000000000000000E+000	 +0.1345768950341600E+000	 +0.3531551395006968E+004	
    +223	 +0.3546518045473993E+004	 +0.0000000000000000E+000	 +0.1372917609082046E+000	 +0.3546518045473993E+004	
    +224	 +0.3675517829867254E+004	 +0.0000000000000000E+000	 -0.8076495706023184E-002	 +0.3675517829867254E+004	
    +225	 +0.5009980962497350E+004	 +0.1333404618909014E+002	 -0.1229337187384774E+000	 +0.4996646916308259E+004	
