 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +15	 +0.1308752323779706E+004	 +0.3688967041398772E+005	 -0.6563140494536842E+000	 +0.0000000000000000E+000	
     +16	 +0.7237130332256720E+003	 +0.7706830361412514E+004	 -0.6607908487951438E+000	 +0.0000000000000000E+000	
     +17	 +0.8933034329114294E+003	 +0.1058820614819655E+004	 -0.6611748805418350E+000	 +0.0000000000000000E+000	
     +18	 +0.1012717770661388E+004	 +0.0000000000000000E+000	 -0.3973955471675326E+000	 +0.1012717770661388E+004	
     +19	 +0.1100953627356235E+004	 +0.0000000000000000E+000	 -0.2974781757802070E+000	 +0.1100953627356235E+004	
     +20	 +0.1075039045386604E+004	 +0.0000000000000000E+000	 -0.2295843003763955E+000	 +0.1075039045386604E+004	
     +21	 +0.1154829421873216E+004	 +0.0000000000000000E+000	 -0.1689323389471442E+000	 +0.1154829421873216E+004	
     +22	 +0.1183793339095361E+004	 +0.0000000000000000E+000	 -0.1273279067635582E+000	 +0.1183793339095361E+004	
     +23	 +0.1227504678556215E+004	 +0.0000000000000000E+000	 -0.9127907258375431E-001	 +0.1227504678556215E+004	
     +24	 +0.1309010554680146E+004	 +0.0000000000000000E+000	 -0.6195079883524321E-001	 +0.1309010554680146E+004	
     +25	 +0.1370738017964607E+004	 +0.0000000000000000E+000	 -0.3907364250977410E-001	 +0.1370738017964607E+004	
     +26	 +0.1467238712609319E+004	 +0.0000000000000000E+000	 -0.1465532542032030E-001	 +0.1467238712609319E+004	
     +27	 +0.1565516445168087E+004	 +0.0000000000000000E+000	 +0.1021618163131262E-002	 +0.1565516445168087E+004	
     +28	 +0.1649341243246939E+004	 +0.0000000000000000E+000	 +0.2356478239840283E-001	 +0.1649341243246939E+004	
     +29	 +0.1702351651115274E+004	 +0.0000000000000000E+000	 +0.4006330397934144E-001	 +0.1702351651115274E+004	
     +30	 +0.1760821371482784E+004	 +0.0000000000000000E+000	 +0.6315712740800011E-001	 +0.1760821371482784E+004	
     +31	 +0.1808222954203338E+004	 +0.0000000000000000E+000	 +0.7812522421381053E-001	 +0.1808222954203338E+004	
     +32	 +0.1870944278941339E+004	 +0.0000000000000000E+000	 -0.2052148862504178E+000	 +0.1870944278941339E+004	
     +33	 +0.1880708084888800E+004	 +0.1950700779430700E+003	 -0.3084755296497186E+000	 +0.1685638006945730E+004	
     +34	 +0.1894844465793973E+004	 +0.1743595850229338E+004	 -0.3649875083371439E+000	 +0.1512486155646350E+003	
     +35	 +0.2486134600625318E+004	 +0.3459260063688939E+005	 -0.3944780625199842E+000	 +0.0000000000000000E+000	
     +36	 +0.1693283176781893E+004	 +0.3596866955928869E+005	 -0.4035555126108737E+000	 +0.0000000000000000E+000	
     +37	 +0.2293868173391037E+004	 +0.5188149309216569E+005	 -0.4303614517337681E+000	 +0.0000000000000000E+000	
     +38	 +0.1546948347067191E+004	 +0.2605086943449628E+005	 -0.4432026319841439E+000	 +0.0000000000000000E+000	
     +39	 +0.2263130237054415E+004	 +0.3098992497697381E+005	 -0.4657117561357592E+000	 +0.0000000000000000E+000	
     +40	 +0.1606609551504956E+004	 +0.1414239829923098E+005	 -0.4854800127007423E+000	 +0.0000000000000000E+000	
     +41	 +0.1653508160555075E+004	 +0.5278793773175552E+004	 -0.5095716600025042E+000	 +0.0000000000000000E+000	
     +42	 +0.1708908223205029E+004	 +0.0000000000000000E+000	 -0.2432290846985961E+000	 +0.1708908223205029E+004	
     +43	 +0.1771836531878130E+004	 +0.0000000000000000E+000	 -0.1481783459463761E+000	 +0.1771836531878130E+004	
     +44	 +0.1736760257417259E+004	 +0.0000000000000000E+000	 -0.8675145262974732E-001	 +0.1736760257417259E+004	
     +45	 +0.1826654535992327E+004	 +0.0000000000000000E+000	 -0.3139088651201289E-001	 +0.1826654535992327E+004	
     +46	 +0.1867544411657889E+004	 +0.0000000000000000E+000	 +0.4730433367478841E-003	 +0.1867544411657889E+004	
     +47	 +0.1920299717348947E+004	 +0.0000000000000000E+000	 +0.3741750450038510E-001	 +0.1920299717348947E+004	
     +48	 +0.2026016630834653E+004	 +0.0000000000000000E+000	 +0.6010275173721558E-001	 +0.2026016630834653E+004	
     +49	 +0.2056005744987283E+004	 +0.0000000000000000E+000	 +0.8440100999403789E-001	 +0.2056005744987283E+004	
     +50	 +0.2070140106340573E+004	 +0.0000000000000000E+000	 +0.1063514634645262E+000	 +0.2070140106340573E+004	
     +51	 +0.2070232556055293E+004	 +0.0000000000000000E+000	 +0.1261210025719055E+000	 +0.2070232556055293E+004	
     +52	 +0.2076291276350732E+004	 +0.0000000000000000E+000	 +0.1490536144204179E+000	 +0.2076291276350732E+004	
     +53	 +0.2070200762822587E+004	 +0.0000000000000000E+000	 +0.1685875282068364E+000	 +0.2070200762822587E+004	
     +54	 +0.2068699145655976E+004	 +0.0000000000000000E+000	 +0.1911422852004290E+000	 +0.2068699145655976E+004	
     +55	 +0.2061596029244571E+004	 +0.0000000000000000E+000	 +0.2052810297871912E+000	 +0.2061596029244571E+004	
     +56	 +0.2088352511058755E+004	 +0.0000000000000000E+000	 -0.7804781789089509E-001	 +0.2088352511058755E+004	
     +57	 +0.2052559100343298E+004	 +0.1953102204201608E+003	 -0.1782745335611098E+000	 +0.1857248879923137E+004	
     +58	 +0.2517338261838430E+004	 +0.8102251203652885E+005	 -0.1139539924650427E+000	 +0.0000000000000000E+000	
     +59	 +0.2181635644705148E+004	 +0.1520607690691663E+006	 -0.1375013018203167E+000	 +0.0000000000000000E+000	
     +60	 +0.1867179115199589E+004	 +0.1982796512217966E+006	 -0.1552941096971563E+000	 +0.0000000000000000E+000	
     +61	 +0.1615003217886535E+004	 +0.2136901640514698E+006	 -0.2030360254151967E+000	 +0.0000000000000000E+000	
     +62	 +0.1396544373100189E+004	 +0.2332462017282853E+006	 -0.2139462591039277E+000	 +0.0000000000000000E+000	
     +63	 +0.1305147132414883E+004	 +0.2147766737075794E+006	 -0.2205674083077931E+000	 +0.0000000000000000E+000	
     +64	 +0.1271938840641511E+004	 +0.1550713214944447E+006	 -0.2412997823348336E+000	 +0.0000000000000000E+000	
     +65	 +0.1376980668292122E+004	 +0.5240199121214335E+005	 -0.2646840159312663E+000	 +0.0000000000000000E+000	
     +66	 +0.8646996143672666E+003	 +0.4487113016953667E+003	 +0.1931155087262586E-002	 +0.4159883126718998E+003	
     +67	 +0.1016201155833738E+004	 +0.8260943184605076E+003	 +0.9674393524018175E-001	 +0.1901068373732309E+003	
     +68	 +0.1078008852659669E+004	 +0.2165880317544632E+003	 +0.1439517911351227E+000	 +0.8614208209052060E+003	
     +69	 +0.1217961275263718E+004	 +0.0000000000000000E+000	 +0.1969022756742427E+000	 +0.1217961275263718E+004	
     +70	 +0.1310054461239004E+004	 +0.0000000000000000E+000	 +0.2203402364082427E+000	 +0.1310054461239004E+004	
     +71	 +0.1420661372281425E+004	 +0.0000000000000000E+000	 +0.2518373588726247E+000	 +0.1420661372281425E+004	
     +72	 +0.1569674458868988E+004	 +0.0000000000000000E+000	 +0.2678532393134512E+000	 +0.1569674458868988E+004	
     +73	 +0.1698316555551910E+004	 +0.0000000000000000E+000	 +0.2832943657246086E+000	 +0.1698316555551910E+004	
     +74	 +0.1871798195495421E+004	 +0.0000000000000000E+000	 +0.2861003379367019E+000	 +0.1871798195495421E+004	
     +75	 +0.2043371082307742E+004	 +0.0000000000000000E+000	 +0.2866282737076838E+000	 +0.2043371082307742E+004	
     +76	 +0.2194070379959301E+004	 +0.0000000000000000E+000	 +0.2840974551066061E+000	 +0.2194070379959301E+004	
     +77	 +0.2293815057641867E+004	 +0.3716741359387247E+003	 +0.2858687524699576E+000	 +0.1922140921703143E+004	
     +78	 +0.2398602940810962E+004	 +0.1969245385617982E+003	 +0.2864327026001965E+000	 +0.2201678402249164E+004	
     +79	 +0.2477898093228493E+004	 +0.0000000000000000E+000	 +0.2882649141352494E+000	 +0.2477898093228493E+004	
     +80	 +0.2584228646676000E+004	 +0.0000000000000000E+000	 -0.1586385856986373E-001	 +0.2584228646676000E+004	
     +81	 +0.2613537647073138E+004	 +0.4069633933440926E+003	 -0.1279110956798752E+000	 +0.2206574253729046E+004	
     +82	 +0.3133260606909239E+004	 +0.1061000670946025E+006	 -0.3689716813870923E-001	 +0.0000000000000000E+000	
     +83	 +0.2853068106222822E+004	 +0.2037633683404205E+006	 -0.6196906373059712E-001	 +0.0000000000000000E+000	
     +84	 +0.2591422464424928E+004	 +0.2745510882537756E+006	 -0.9847633895921651E-001	 +0.0000000000000000E+000	
     +85	 +0.2392577715445811E+004	 +0.3063906615368683E+006	 -0.1688276895372203E+000	 +0.0000000000000000E+000	
     +86	 +0.2212472452618507E+004	 +0.3119471662915930E+006	 -0.1977463953826351E+000	 +0.0000000000000000E+000	
     +87	 +0.2154097073223805E+004	 +0.2711224395649183E+006	 -0.2015242712875110E+000	 +0.0000000000000000E+000	
     +88	 +0.2154053988933071E+004	 +0.1875379134529342E+006	 -0.2391580177415829E+000	 +0.0000000000000000E+000	
     +89	 +0.2280668151513342E+004	 +0.9310259236020345E+005	 -0.2638829047828317E+000	 +0.0000000000000000E+000	
     +90	 +0.1804034775527648E+004	 +0.0000000000000000E+000	 -0.1080731628499100E-001	 +0.1804034775527648E+004	
     +91	 +0.1938266629842199E+004	 +0.0000000000000000E+000	 +0.8075437445208150E-001	 +0.1938266629842199E+004	
     +92	 +0.1954915118952013E+004	 +0.0000000000000000E+000	 +0.1208606195538890E+000	 +0.1954915118952013E+004	
     +93	 +0.2072110722750192E+004	 +0.0000000000000000E+000	 +0.1730514791403975E+000	 +0.2072110722750192E+004	
     +94	 +0.2148823596662337E+004	 +0.0000000000000000E+000	 +0.1880594923888191E+000	 +0.2148823596662337E+004	
     +95	 +0.2227995177127074E+004	 +0.0000000000000000E+000	 +0.2146234880135119E+000	 +0.2227995177127074E+004	
     +96	 +0.2360359197648402E+004	 +0.0000000000000000E+000	 +0.2222038201847746E+000	 +0.2360359197648402E+004	
     +97	 +0.2403182670773814E+004	 +0.0000000000000000E+000	 +0.2378547158931640E+000	 +0.2403182670773814E+004	
     +98	 +0.2429148991875039E+004	 +0.1429692557009121E+003	 +0.2444556129492684E+000	 +0.2286179736174127E+004	
     +99	 +0.2442139937555947E+004	 +0.3478609328798903E+002	 +0.2534975249786394E+000	 +0.2407353844267958E+004	
    +100	 +0.2487301421198372E+004	 +0.0000000000000000E+000	 +0.2610863813506524E+000	 +0.2487301421198372E+004	
    +101	 +0.2494617891086619E+004	 +0.0000000000000000E+000	 +0.2687352375400948E+000	 +0.2494617891086619E+004	
    +102	 +0.2504348373325988E+004	 +0.0000000000000000E+000	 +0.2793850089251047E+000	 +0.2504348373325988E+004	
    +103	 +0.2504597427844390E+004	 +0.0000000000000000E+000	 +0.2897574850040196E+000	 +0.2504597427844390E+004	
    +104	 +0.2549638698907651E+004	 +0.0000000000000000E+000	 -0.3222163061449080E-002	 +0.2549638698907651E+004	
    +105	 +0.2517848773751044E+004	 +0.4067227811042932E+003	 -0.1099924153491986E+000	 +0.2111125992646751E+004	
    +106	 +0.2456646856608429E+004	 +0.1062982270042680E+005	 -0.1660523774793225E+000	 +0.0000000000000000E+000	
    +107	 +0.2308225476187026E+004	 +0.2238707774780337E+005	 -0.2116255644439267E+000	 +0.0000000000000000E+000	
    +108	 +0.2861583532678875E+004	 +0.5051220344853998E+005	 -0.2242745869347421E+000	 +0.0000000000000000E+000	
    +109	 +0.2733929731637039E+004	 +0.5196577768543411E+005	 -0.2555848854036642E+000	 +0.0000000000000000E+000	
    +110	 +0.2616110250549841E+004	 +0.5146890925970943E+005	 -0.2708499084961716E+000	 +0.0000000000000000E+000	
    +111	 +0.1991344210623054E+004	 +0.1238353018900246E+005	 -0.3149459811544906E+000	 +0.0000000000000000E+000	
    +112	 +0.2085860594739071E+004	 +0.3608266308370800E+004	 -0.3553454002582200E+000	 +0.0000000000000000E+000	
    +113	 +0.2163124836293799E+004	 +0.1289300419346485E+004	 -0.3834216790214888E+000	 +0.8738244169473139E+003	
    +114	 +0.2207914831145380E+004	 +0.0000000000000000E+000	 -0.1359663494515959E+000	 +0.2207914831145380E+004	
    +115	 +0.2253951474337734E+004	 +0.0000000000000000E+000	 -0.5105516510883623E-001	 +0.2253951474337734E+004	
    +116	 +0.2198980179246337E+004	 +0.0000000000000000E+000	 -0.3208847689342418E-002	 +0.2198980179246337E+004	
    +117	 +0.2274415256350723E+004	 +0.0000000000000000E+000	 +0.4489755874233369E-001	 +0.2274415256350723E+004	
    +118	 +0.2298331940565831E+004	 +0.0000000000000000E+000	 +0.6266744592968217E-001	 +0.2298331940565831E+004	
    +119	 +0.2338718684022769E+004	 +0.0000000000000000E+000	 +0.9061839261990423E-001	 +0.2338718684022769E+004	
    +120	 +0.2443086655697305E+004	 +0.0000000000000000E+000	 +0.1015623140164320E+000	 +0.2443086655697305E+004	
    +121	 +0.2507018183460348E+004	 +0.0000000000000000E+000	 +0.1151515158283638E+000	 +0.2507018183460348E+004	
    +122	 +0.2612096891619084E+004	 +0.3469038897827350E+003	 +0.1173917411079680E+000	 +0.2265193001836349E+004	
    +123	 +0.2712989989852729E+004	 +0.3206448253267715E+003	 +0.1196692721115479E+000	 +0.2392345164525957E+004	
    +124	 +0.2796071411181029E+004	 +0.1168297442351666E+003	 +0.1197759478216407E+000	 +0.2679241666945863E+004	
    +125	 +0.2850185007305729E+004	 +0.0000000000000000E+000	 +0.1234076183692160E+000	 +0.2850185007305729E+004	
    +126	 +0.2929022229528206E+004	 +0.0000000000000000E+000	 +0.1252786479389929E+000	 +0.2929022229528206E+004	
    +127	 +0.2976270212105741E+004	 +0.0000000000000000E+000	 +0.1277129904568589E+000	 +0.2976270212105741E+004	
    +128	 +0.3018994330422866E+004	 +0.0000000000000000E+000	 +0.1297218876070311E+000	 +0.3018994330422866E+004	
    +129	 +0.3106392612654703E+004	 +0.1965697468691936E+003	 -0.1862236381844464E+000	 +0.2909822865785509E+004	
    +130	 +0.3594655183866655E+004	 +0.5834659860106918E+005	 -0.2780475234371990E+000	 +0.0000000000000000E+000	
    +131	 +0.3307586447594897E+004	 +0.1465672469917712E+006	 -0.2070181309458865E+000	 +0.0000000000000000E+000	
    +132	 +0.3079740146261819E+004	 +0.1311832188807935E+006	 -0.3493229798742854E+000	 +0.0000000000000000E+000	
    +133	 +0.2870715932609596E+004	 +0.2426163760331621E+006	 -0.3653871449219896E+000	 +0.0000000000000000E+000	
    +134	 +0.2635255184246563E+004	 +0.2393941298055913E+006	 -0.4270206783939035E+000	 +0.0000000000000000E+000	
    +135	 +0.2560527409024663E+004	 +0.2168745436304158E+006	 -0.4286023248965051E+000	 +0.0000000000000000E+000	
    +136	 +0.2524182828086146E+004	 +0.1687876971231568E+006	 -0.4802759991710069E+000	 +0.0000000000000000E+000	
    +137	 +0.2629133893990109E+004	 +0.7417115785211312E+005	 -0.5026590747564079E+000	 +0.0000000000000000E+000	
    +138	 +0.2037142795588626E+004	 +0.1953985004894635E+003	 -0.5639059788095483E+000	 +0.1841744295099162E+004	
    +139	 +0.2358069876711643E+004	 +0.0000000000000000E+000	 -0.5905172280236942E+000	 +0.2358069876711643E+004	
    +140	 +0.2304877048829616E+004	 +0.0000000000000000E+000	 -0.6229601904707943E+000	 +0.2304877048829616E+004	
    +141	 +0.2402702723225495E+004	 +0.0000000000000000E+000	 -0.6558581560145131E+000	 +0.2402702723225495E+004	
    +142	 +0.2475323341298762E+004	 +0.0000000000000000E+000	 -0.6738881813592260E+000	 +0.2475323341298762E+004	
    +143	 +0.2543247129314739E+004	 +0.0000000000000000E+000	 -0.6885663767846981E+000	 +0.2543247129314739E+004	
    +144	 +0.2580996193744915E+004	 +0.0000000000000000E+000	 -0.4231666784553503E+000	 +0.2580996193744915E+004	
    +145	 +0.2632130989889721E+004	 +0.0000000000000000E+000	 -0.3161097065601986E+000	 +0.2632130989889721E+004	
    +146	 +0.2687206674072255E+004	 +0.0000000000000000E+000	 -0.2745442641060495E+000	 +0.2687206674072255E+004	
    +147	 +0.2726664237520943E+004	 +0.0000000000000000E+000	 -0.2149651755024650E+000	 +0.2726664237520943E+004	
    +148	 +0.2771703958847603E+004	 +0.0000000000000000E+000	 -0.1949492138494289E+000	 +0.2771703958847603E+004	
    +149	 +0.2792299934530146E+004	 +0.0000000000000000E+000	 -0.1602233183050387E+000	 +0.2792299934530146E+004	
    +150	 +0.2822035335603215E+004	 +0.0000000000000000E+000	 -0.1434848821752891E+000	 +0.2822035335603215E+004	
    +151	 +0.2842186167596043E+004	 +0.0000000000000000E+000	 -0.1197336339789175E+000	 +0.2842186167596043E+004	
    +152	 +0.2929186274413059E+004	 +0.0000000000000000E+000	 -0.1033993509678375E+000	 +0.2929186274413059E+004	
    +153	 +0.3024285513717482E+004	 +0.4072232510781903E+003	 -0.3176215133200710E+000	 +0.2617062262639291E+004	
    +154	 +0.2880629986974443E+004	 +0.1712304714444366E+005	 -0.5149149035225744E+000	 +0.0000000000000000E+000	
    +155	 +0.3349355839945471E+004	 +0.4366692596095544E+005	 -0.5046352642899843E+000	 +0.0000000000000000E+000	
    +156	 +0.2390367682924634E+004	 +0.1084574534641802E+006	 -0.5541776944902164E+000	 +0.0000000000000000E+000	
    +157	 +0.2870270645733361E+004	 +0.9232510669080223E+005	 -0.5718288636738408E+000	 +0.0000000000000000E+000	
    +158	 +0.2698592604970812E+004	 +0.9797564289968611E+005	 -0.6034033151259961E+000	 +0.0000000000000000E+000	
    +159	 +0.2649696127911374E+004	 +0.1009352706432932E+006	 -0.6098561407813852E+000	 +0.0000000000000000E+000	
    +160	 +0.2593578764234695E+004	 +0.9729843525637679E+005	 -0.6383022630426520E+000	 +0.0000000000000000E+000	
    +161	 +0.2610768737056424E+004	 +0.8675598222474508E+005	 -0.6658012331644559E+000	 +0.0000000000000000E+000	
    +162	 +0.2121199541911058E+004	 +0.1951514775920072E+003	 -0.6831186235986292E+000	 +0.1926048064319050E+004	
    +163	 +0.2235520239037702E+004	 +0.0000000000000000E+000	 -0.6818760911137915E+000	 +0.2235520239037702E+004	
    +164	 +0.2178293906371815E+004	 +0.0000000000000000E+000	 -0.6919433049303895E+000	 +0.2178293906371815E+004	
    +165	 +0.2270901895582960E+004	 +0.0000000000000000E+000	 -0.6915193594746536E+000	 +0.2270901895582960E+004	
    +166	 +0.2337155205871723E+004	 +0.0000000000000000E+000	 -0.7021779936113344E+000	 +0.2337155205871723E+004	
    +167	 +0.2399024995043319E+004	 +0.0000000000000000E+000	 -0.7042181569700283E+000	 +0.2399024995043319E+004	
    +168	 +0.2421368953851040E+004	 +0.0000000000000000E+000	 -0.4854190002933811E+000	 +0.2421368953851040E+004	
    +169	 +0.2476847998319269E+004	 +0.0000000000000000E+000	 -0.3956164573672326E+000	 +0.2476847998319269E+004	
    +170	 +0.2543612988443709E+004	 +0.0000000000000000E+000	 -0.3437685522855214E+000	 +0.2543612988443709E+004	
    +171	 +0.2601433426530204E+004	 +0.0000000000000000E+000	 -0.2966360732532116E+000	 +0.2601433426530204E+004	
    +172	 +0.2708443255780067E+004	 +0.0000000000000000E+000	 -0.2707355972747306E+000	 +0.2708443255780067E+004	
    +173	 +0.2742950110056904E+004	 +0.0000000000000000E+000	 -0.2413852715769074E+000	 +0.2742950110056904E+004	
    +174	 +0.2783143798072885E+004	 +0.0000000000000000E+000	 -0.2202314333866146E+000	 +0.2783143798072885E+004	
    +175	 +0.2803324193349500E+004	 +0.0000000000000000E+000	 -0.1979240439338736E+000	 +0.2803324193349500E+004	
    +176	 +0.2913297613087060E+004	 +0.0000000000000000E+000	 -0.4126030106419447E+000	 +0.2913297613087060E+004	
    +177	 +0.2906406665406870E+004	 +0.1962695361234648E+003	 -0.5596777968061437E+000	 +0.2710137129283405E+004	
    +178	 +0.2904210711177881E+004	 +0.3134885690012123E+004	 -0.6077965506244537E+000	 +0.0000000000000000E+000	
    +179	 +0.2848726950053387E+004	 +0.8170165422154598E+004	 -0.6390238179137426E+000	 +0.0000000000000000E+000	
    +180	 +0.2858821651711298E+004	 +0.5749824607188230E+004	 -0.6674415609946901E+000	 +0.0000000000000000E+000	
    +181	 +0.2833931871055604E+004	 +0.8667741593877558E+004	 -0.6724487025437985E+000	 +0.0000000000000000E+000	
    +182	 +0.3305183099317838E+004	 +0.1491879644447266E+006	 -0.6773531234857014E+000	 +0.0000000000000000E+000	
    +183	 +0.3159984615226674E+004	 +0.1116978711605827E+006	 -0.6759298149862503E+000	 +0.0000000000000000E+000	
    +184	 +0.3044864480387352E+004	 +0.1012930439615717E+006	 -0.6867678090649204E+000	 +0.0000000000000000E+000	
    +185	 +0.3066407773225572E+004	 +0.4609864672800671E+005	 -0.6912078994459604E+000	 +0.0000000000000000E+000	
    +186	 +0.2413749109365100E+004	 +0.0000000000000000E+000	 -0.4727563382409309E+000	 +0.2413749109365100E+004	
    +187	 +0.2471022466860759E+004	 +0.0000000000000000E+000	 -0.3852614117363641E+000	 +0.2471022466860759E+004	
    +188	 +0.2418760168059900E+004	 +0.0000000000000000E+000	 -0.3392355476659960E+000	 +0.2418760168059900E+004	
    +189	 +0.2498108962267202E+004	 +0.0000000000000000E+000	 -0.2922553217280736E+000	 +0.2498108962267202E+004	
    +190	 +0.2540478656571602E+004	 +0.0000000000000000E+000	 -0.2685143407256758E+000	 +0.2540478656571602E+004	
    +191	 +0.2601801651278830E+004	 +0.2383741346791278E+003	 -0.2392138311597502E+000	 +0.2363427516599702E+004	
    +192	 +0.2727325893434991E+004	 +0.4561791710420306E+003	 -0.2204614494323178E+000	 +0.2271146722392960E+004	
    +193	 +0.2781369095568573E+004	 +0.2663772454029600E+003	 -0.2000390211209819E+000	 +0.2514991850165613E+004	
    +194	 +0.2840945627080390E+004	 +0.4867687963979579E+002	 -0.1824968399056783E+000	 +0.2792268747440594E+004	
    +195	 +0.2897751823436864E+004	 +0.1989398481669628E+003	 -0.1684545149974605E+000	 +0.2698811975269902E+004	
    +196	 +0.3020361190111159E+004	 +0.3514891255924527E+002	 -0.1566074618578107E+000	 +0.2985212277551914E+004	
    +197	 +0.3047210069938527E+004	 +0.0000000000000000E+000	 -0.1476555970047234E+000	 +0.3047210069938527E+004	
    +198	 +0.3081506293771635E+004	 +0.0000000000000000E+000	 -0.1381488796587298E+000	 +0.3081506293771635E+004	
    +199	 +0.3109223665651178E+004	 +0.0000000000000000E+000	 -0.1318510269939743E+000	 +0.3109223665651178E+004	
    +200	 +0.3221824535463903E+004	 +0.0000000000000000E+000	 -0.3637852798046698E+000	 +0.3221824535463903E+004	
    +201	 +0.3206372294572738E+004	 +0.1965844328808114E+003	 -0.5131458245179987E+000	 +0.3009787861691927E+004	
    +202	 +0.3205308869032941E+004	 +0.3602476028148357E+004	 -0.5656410984350586E+000	 +0.0000000000000000E+000	
    +203	 +0.3158330680107576E+004	 +0.6465028720968198E+004	 -0.6220475692001329E+000	 +0.0000000000000000E+000	
    +204	 +0.3151917204650161E+004	 +0.1060812144987867E+005	 -0.6532240698079456E+000	 +0.0000000000000000E+000	
    +205	 +0.3108271816983900E+004	 +0.1159531894744801E+005	 -0.6656480486604244E+000	 +0.0000000000000000E+000	
    +206	 +0.3545980660535275E+004	 +0.1910219274159154E+006	 -0.6789231961772743E+000	 +0.0000000000000000E+000	
    +207	 +0.3354462903411385E+004	 +0.1848169504594768E+006	 -0.6849936355350615E+000	 +0.0000000000000000E+000	
    +208	 +0.3229968284273452E+004	 +0.1451089217444495E+006	 -0.6989112128938415E+000	 +0.0000000000000000E+000	
    +209	 +0.3263917586393958E+004	 +0.5196482198720171E+005	 -0.7001797791690871E+000	 +0.0000000000000000E+000	
    +210	 +0.2623693465005348E+004	 +0.0000000000000000E+000	 -0.4963123679341641E+000	 +0.2623693465005348E+004	
    +211	 +0.2678500568352071E+004	 +0.0000000000000000E+000	 -0.4101159906225509E+000	 +0.2678500568352071E+004	
    +212	 +0.2600446779762490E+004	 +0.0000000000000000E+000	 -0.3539883912186503E+000	 +0.2600446779762490E+004	
    +213	 +0.2664111581499988E+004	 +0.0000000000000000E+000	 -0.3027588896178831E+000	 +0.2664111581499988E+004	
    +214	 +0.2677743084539294E+004	 +0.0000000000000000E+000	 -0.2771437421193836E+000	 +0.2677743084539294E+004	
    +215	 +0.2725153567948729E+004	 +0.0000000000000000E+000	 -0.2448724169177839E+000	 +0.2725153567948729E+004	
    +216	 +0.2837972717637706E+004	 +0.0000000000000000E+000	 -0.2269891682676801E+000	 +0.2837972717637706E+004	
    +217	 +0.2871779203471664E+004	 +0.0000000000000000E+000	 -0.2078529414509881E+000	 +0.2871779203471664E+004	
    +218	 +0.2917650025342156E+004	 +0.0000000000000000E+000	 -0.1942144888124217E+000	 +0.2917650025342156E+004	
    +219	 +0.2953559335423987E+004	 +0.0000000000000000E+000	 -0.1811054702880677E+000	 +0.2953559335423987E+004	
    +220	 +0.3063616434664762E+004	 +0.0000000000000000E+000	 -0.1671315001806867E+000	 +0.3063616434664762E+004	
    +221	 +0.3083621844872934E+004	 +0.0000000000000000E+000	 -0.1544608923440655E+000	 +0.3083621844872934E+004	
    +222	 +0.3110925962464570E+004	 +0.0000000000000000E+000	 -0.1413568604583140E+000	 +0.3110925962464570E+004	
    +223	 +0.3125344648800227E+004	 +0.0000000000000000E+000	 -0.1333971995604611E+000	 +0.3125344648800227E+004	
    +224	 +0.3226025206497609E+004	 +0.0000000000000000E+000	 -0.3635207080878584E+000	 +0.3226025206497609E+004	
    +225	 +0.3203944180323588E+004	 +0.1965549493139633E+003	 -0.5174189293977156E+000	 +0.3007389231009624E+004	
