 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +35	 +0.3220080287512952E+004	 +0.4401695814952769E+005	 +0.6980988122013448E-001	 +0.0000000000000000E+000	
     +36	 +0.2428295630672646E+004	 +0.4814013461854615E+005	 +0.6295042787312703E-001	 +0.0000000000000000E+000	
     +37	 +0.3005348396624386E+004	 +0.6544015565012706E+005	 +0.6652901477732642E-001	 +0.0000000000000000E+000	
     +38	 +0.2259949031648192E+004	 +0.3486624267377047E+005	 +0.6080549791269788E-001	 +0.0000000000000000E+000	
     +39	 +0.2962835171551485E+004	 +0.3941296838149380E+005	 +0.6257714689943258E-001	 +0.0000000000000000E+000	
     +40	 +0.2327209654098205E+004	 +0.1892805506280564E+005	 +0.5949485915433241E-001	 +0.0000000000000000E+000	
     +41	 +0.2382062329471254E+004	 +0.7065088755794382E+004	 +0.6078901666524669E-001	 +0.0000000000000000E+000	
     +42	 +0.2352977438697094E+004	 +0.0000000000000000E+000	 +0.1828633824235940E+000	 +0.2352977438697094E+004	
     +43	 +0.2420266124626269E+004	 +0.0000000000000000E+000	 +0.2333838914268007E+000	 +0.2420266124626269E+004	
     +44	 +0.2364293282220191E+004	 +0.0000000000000000E+000	 +0.2780004034161042E+000	 +0.2364293282220191E+004	
     +45	 +0.2459866274752896E+004	 +0.0000000000000000E+000	 +0.3012933238951913E+000	 +0.2459866274752896E+004	
     +46	 +0.2505848417237208E+004	 +0.0000000000000000E+000	 +0.3203468169239546E+000	 +0.2505848417237208E+004	
     +47	 +0.2562504262198202E+004	 +0.0000000000000000E+000	 +0.3368935075053030E+000	 +0.2562504262198202E+004	
     +48	 +0.2682091229595526E+004	 +0.0000000000000000E+000	 +0.3453949644840942E+000	 +0.2682091229595526E+004	
     +49	 +0.2717819934629399E+004	 +0.0000000000000000E+000	 +0.3552625585262646E+000	 +0.2717819934629399E+004	
     +50	 +0.2730756511470066E+004	 +0.0000000000000000E+000	 +0.3645458193228273E+000	 +0.2730756511470066E+004	
     +51	 +0.2730989849715290E+004	 +0.0000000000000000E+000	 +0.3743121429970743E+000	 +0.2730989849715290E+004	
     +52	 +0.2735756983462349E+004	 +0.0000000000000000E+000	 +0.3861275543981255E+000	 +0.2735756983462349E+004	
     +53	 +0.2729421425371932E+004	 +0.0000000000000000E+000	 +0.3985409461438552E+000	 +0.2729421425371932E+004	
     +54	 +0.2726830500093323E+004	 +0.0000000000000000E+000	 +0.4099915604663212E+000	 +0.2726830500093323E+004	
     +55	 +0.2719613694620797E+004	 +0.0000000000000000E+000	 +0.4166098132642743E+000	 +0.2719613694620797E+004	
     +56	 +0.2826127296427963E+004	 +0.0000000000000000E+000	 +0.2740262466868927E+000	 +0.2826127296427963E+004	
     +57	 +0.2800927247203925E+004	 +0.2614013923396949E+003	 +0.1662016827416001E+000	 +0.2539525854864230E+004	
     +58	 +0.3211383855779874E+004	 +0.1010436215151310E+006	 +0.1758505111008669E+000	 +0.0000000000000000E+000	
     +59	 +0.2840681584913531E+004	 +0.1886012635042711E+006	 +0.1685847016923827E+000	 +0.0000000000000000E+000	
     +60	 +0.2491517470785525E+004	 +0.2456945458645957E+006	 +0.1466740240887046E+000	 +0.0000000000000000E+000	
     +61	 +0.2222452585944642E+004	 +0.2646422718829681E+006	 +0.1306690283179031E+000	 +0.0000000000000000E+000	
     +62	 +0.1961199883572192E+004	 +0.2885020323298284E+006	 +0.1223173344469343E+000	 +0.0000000000000000E+000	
     +63	 +0.1856619375669562E+004	 +0.2652892923461366E+006	 +0.1235696887417587E+000	 +0.0000000000000000E+000	
     +64	 +0.1809010626704886E+004	 +0.1911774109789135E+006	 +0.1142160040116031E+000	 +0.0000000000000000E+000	
     +65	 +0.1944460395194813E+004	 +0.6450901559882014E+005	 +0.1075906755142885E+000	 +0.0000000000000000E+000	
     +66	 +0.1433683822641435E+004	 +0.2955966979700083E+004	 +0.2870614689432874E+000	 +0.0000000000000000E+000	
     +67	 +0.1595621910475517E+004	 +0.5442045961982328E+004	 +0.3758288047968668E+000	 +0.0000000000000000E+000	
     +68	 +0.1635147494223099E+004	 +0.1426812892043180E+004	 +0.4122008372680403E+000	 +0.2083346021799191E+003	
     +69	 +0.1789323222285109E+004	 +0.0000000000000000E+000	 +0.4369716616059975E+000	 +0.1789323222285109E+004	
     +70	 +0.1891371929713700E+004	 +0.0000000000000000E+000	 +0.4551569875218844E+000	 +0.1891371929713700E+004	
     +71	 +0.2009967699772004E+004	 +0.0000000000000000E+000	 +0.4668504538358119E+000	 +0.2009967699772004E+004	
     +72	 +0.2187992199493450E+004	 +0.0000000000000000E+000	 +0.4760955656229108E+000	 +0.2187992199493450E+004	
     +73	 +0.2326937636547574E+004	 +0.0000000000000000E+000	 +0.4758596780182857E+000	 +0.2326937636547574E+004	
     +74	 +0.2513883124899634E+004	 +0.0000000000000000E+000	 +0.4662305853979172E+000	 +0.2513883124899634E+004	
     +75	 +0.2699053512465741E+004	 +0.0000000000000000E+000	 +0.4531204501837736E+000	 +0.2699053512465741E+004	
     +76	 +0.2859101867371973E+004	 +0.0000000000000000E+000	 +0.4374525278703010E+000	 +0.2859101867371973E+004	
     +77	 +0.2966462883757343E+004	 +0.2448470695728799E+004	 +0.4308116735590845E+000	 +0.5179921880285433E+003	
     +78	 +0.3077806510786926E+004	 +0.1297276068781848E+004	 +0.4199032442804260E+000	 +0.1780530442005078E+004	
     +79	 +0.3162451233946339E+004	 +0.0000000000000000E+000	 +0.4146791824788681E+000	 +0.3162451233946339E+004	
     +80	 +0.3362356618194144E+004	 +0.0000000000000000E+000	 +0.2543404337607066E+000	 +0.3362356618194144E+004	
     +81	 +0.3404982239729694E+004	 +0.5446760411338494E+003	 +0.1339432343568172E+000	 +0.2860306198595845E+004	
     +82	 +0.3861538381093491E+004	 +0.1325167676738668E+006	 +0.1533153764623366E+000	 +0.0000000000000000E+000	
     +83	 +0.3560001884890598E+004	 +0.2528915583877663E+006	 +0.1487056696598152E+000	 +0.0000000000000000E+000	
     +84	 +0.3279304438162984E+004	 +0.3402587957959168E+006	 +0.1259800146281145E+000	 +0.0000000000000000E+000	
     +85	 +0.3074047063268871E+004	 +0.3794962406726458E+006	 +0.1071015023856735E+000	 +0.0000000000000000E+000	
     +86	 +0.2862420663681997E+004	 +0.3861231446639906E+006	 +0.9819079001929608E-001	 +0.0000000000000000E+000	
     +87	 +0.2782268715386983E+004	 +0.3354004605914834E+006	 +0.1019480140989338E+000	 +0.0000000000000000E+000	
     +88	 +0.2772447480991719E+004	 +0.2319102146307203E+006	 +0.9119964112635473E-001	 +0.0000000000000000E+000	
     +89	 +0.2918435519672892E+004	 +0.1154985047299330E+006	 +0.8726403035975316E-001	 +0.0000000000000000E+000	
     +90	 +0.2438090642983744E+004	 +0.0000000000000000E+000	 +0.2398860993468824E+000	 +0.2438090642983744E+004	
     +91	 +0.2584332549188129E+004	 +0.0000000000000000E+000	 +0.2957906337475499E+000	 +0.2584332549188129E+004	
     +92	 +0.2584085493216574E+004	 +0.0000000000000000E+000	 +0.3232255377985617E+000	 +0.2584085493216574E+004	
     +93	 +0.2710329477165958E+004	 +0.0000000000000000E+000	 +0.3496563642549971E+000	 +0.2710329477165958E+004	
     +94	 +0.2798891421375899E+004	 +0.0000000000000000E+000	 +0.3511467688786985E+000	 +0.2798891421375899E+004	
     +95	 +0.2884433824214964E+004	 +0.0000000000000000E+000	 +0.3600394953233835E+000	 +0.2884433824214964E+004	
     +96	 +0.3039111932894385E+004	 +0.0000000000000000E+000	 +0.3550128087209562E+000	 +0.3039111932894385E+004	
     +97	 +0.3086291957989649E+004	 +0.0000000000000000E+000	 +0.3591459015302325E+000	 +0.3086291957989649E+004	
     +98	 +0.3115862661061302E+004	 +0.9418358694497705E+003	 +0.3543459953342895E+000	 +0.2174026791611532E+004	
     +99	 +0.3130085078386691E+004	 +0.2291596907043627E+003	 +0.3553481822724676E+000	 +0.2900925387682329E+004	
    +100	 +0.3178842262732834E+004	 +0.0000000000000000E+000	 +0.3535815599349583E+000	 +0.3178842262732834E+004	
    +101	 +0.3186690338215532E+004	 +0.0000000000000000E+000	 +0.3554866352953481E+000	 +0.3186690338215532E+004	
    +102	 +0.3199332885763662E+004	 +0.0000000000000000E+000	 +0.3584379318733573E+000	 +0.3199332885763662E+004	
    +103	 +0.3199202926632005E+004	 +0.0000000000000000E+000	 +0.3649598757339466E+000	 +0.3199202926632005E+004	
    +104	 +0.3327843018893676E+004	 +0.0000000000000000E+000	 +0.2308046830197856E+000	 +0.3327843018893676E+004	
    +105	 +0.3310348166035257E+004	 +0.5443540079378282E+003	 +0.1262059603880436E+000	 +0.2765994158097429E+004	
    +106	 +0.3239770911634337E+004	 +0.1422685637360960E+005	 +0.9284426250915886E-001	 +0.0000000000000000E+000	
    +107	 +0.3079930535478183E+004	 +0.2996265777133253E+005	 +0.8949807734101517E-001	 +0.0000000000000000E+000	
    +108	 +0.3597969869371885E+004	 +0.6429214982869993E+005	 +0.7897576511225819E-001	 +0.0000000000000000E+000	
    +109	 +0.3459890279472197E+004	 +0.6600796426615427E+005	 +0.7887571554684704E-001	 +0.0000000000000000E+000	
    +110	 +0.3324920829404533E+004	 +0.6528305184430217E+005	 +0.7137353751168073E-001	 +0.0000000000000000E+000	
    +111	 +0.2726076163632927E+004	 +0.1657400225406608E+005	 +0.6423578791460645E-001	 +0.0000000000000000E+000	
    +112	 +0.2828071455395314E+004	 +0.4829270249715902E+004	 +0.5330977697601887E-001	 +0.0000000000000000E+000	
    +113	 +0.2912503072649401E+004	 +0.1725587754887067E+004	 +0.4949810309811811E-001	 +0.1186915317762334E+004	
    +114	 +0.2885431611036882E+004	 +0.0000000000000000E+000	 +0.1465741851223193E+000	 +0.2885431611036882E+004	
    +115	 +0.2935869729962634E+004	 +0.0000000000000000E+000	 +0.1861071652451647E+000	 +0.2935869729962634E+004	
    +116	 +0.2863573579746048E+004	 +0.0000000000000000E+000	 +0.2225118421248479E+000	 +0.2863573579746048E+004	
    +117	 +0.2943873538396733E+004	 +0.0000000000000000E+000	 +0.2392921186483242E+000	 +0.2943873538396733E+004	
    +118	 +0.2970272139750851E+004	 +0.0000000000000000E+000	 +0.2477307323425119E+000	 +0.2970272139750851E+004	
    +119	 +0.3014343499422050E+004	 +0.0000000000000000E+000	 +0.2563007276823778E+000	 +0.3014343499422050E+004	
    +120	 +0.3132224846243841E+004	 +0.0000000000000000E+000	 +0.2570781007049087E+000	 +0.3132224846243841E+004	
    +121	 +0.3204011442183686E+004	 +0.0000000000000000E+000	 +0.2565221404789363E+000	 +0.3204011442183686E+004	
    +122	 +0.3316094850211486E+004	 +0.2285292212281868E+004	 +0.2460675759439598E+000	 +0.1030802637929618E+004	
    +123	 +0.3425595703109965E+004	 +0.2112305868598594E+004	 +0.2363541047653253E+000	 +0.1313289834511371E+004	
    +124	 +0.3514258714013888E+004	 +0.7696371027454429E+003	 +0.2245356115288921E+000	 +0.2744621611268445E+004	
    +125	 +0.3572975431544377E+004	 +0.0000000000000000E+000	 +0.2205052258595381E+000	 +0.3572975431544377E+004	
    +126	 +0.3656306140277535E+004	 +0.0000000000000000E+000	 +0.2117338670946244E+000	 +0.3656306140277535E+004	
    +127	 +0.3708280015396916E+004	 +0.0000000000000000E+000	 +0.2072075860160527E+000	 +0.3708280015396916E+004	
    +128	 +0.3754258952981280E+004	 +0.0000000000000000E+000	 +0.1991322262221353E+000	 +0.3754258952981280E+004	
    +129	 +0.3902495415476912E+004	 +0.2630871308881312E+003	 +0.1021246547877988E+000	 +0.3639408284588781E+004	
    +130	 +0.4381002434383225E+004	 +0.7417274805486132E+005	 +0.5543825977651592E-001	 +0.0000000000000000E+000	
    +131	 +0.4061361198997843E+004	 +0.1829044663743520E+006	 +0.5006264186639892E-001	 +0.0000000000000000E+000	
    +132	 +0.3814631363705228E+004	 +0.1641729218996403E+006	 +0.1827777807694362E-001	 +0.0000000000000000E+000	
    +133	 +0.3593373943847261E+004	 +0.3014931247997360E+006	 +0.7260953522266672E-002	 +0.0000000000000000E+000	
    +134	 +0.3334720969844467E+004	 +0.2985816952047768E+006	 +0.6603080815144282E-003	 +0.0000000000000000E+000	
    +135	 +0.3249738421213111E+004	 +0.2715626951430934E+006	 +0.5080962330845461E-002	 +0.0000000000000000E+000	
    +136	 +0.3198059691303738E+004	 +0.2107003326277435E+006	 -0.6564226926582698E-003	 +0.0000000000000000E+000	
    +137	 +0.3318506169284521E+004	 +0.9252392325969665E+005	 -0.3134691399021286E-002	 +0.0000000000000000E+000	
    +138	 +0.2742315641557526E+004	 +0.2615195455678357E+003	 -0.1441440799247009E-001	 +0.2480796095989690E+004	
    +139	 +0.3080316381460303E+004	 +0.0000000000000000E+000	 -0.1753480860190735E-001	 +0.3080316381460303E+004	
    +140	 +0.3034946765741750E+004	 +0.0000000000000000E+000	 -0.2441306172464079E-001	 +0.3034946765741750E+004	
    +141	 +0.3139068487119276E+004	 +0.0000000000000000E+000	 -0.2442204434961370E-001	 +0.3139068487119276E+004	
    +142	 +0.3218516844194094E+004	 +0.0000000000000000E+000	 -0.2831560138476792E-001	 +0.3218516844194094E+004	
    +143	 +0.3291418864518621E+004	 +0.0000000000000000E+000	 -0.2867530915372942E-001	 +0.3291418864518621E+004	
    +144	 +0.3285400092300300E+004	 +0.0000000000000000E+000	 +0.3427247813057541E-001	 +0.3285400092300300E+004	
    +145	 +0.3343091492531804E+004	 +0.0000000000000000E+000	 +0.6982444017455662E-001	 +0.3343091492531804E+004	
    +146	 +0.3397101400390919E+004	 +0.0000000000000000E+000	 +0.1044830838789648E+000	 +0.3397101400390919E+004	
    +147	 +0.3440582244895430E+004	 +0.0000000000000000E+000	 +0.1144316793315316E+000	 +0.3440582244895430E+004	
    +148	 +0.3486339634359109E+004	 +0.0000000000000000E+000	 +0.1275667803902419E+000	 +0.3486339634359109E+004	
    +149	 +0.3508590631380250E+004	 +0.0000000000000000E+000	 +0.1319866273138161E+000	 +0.3508590631380250E+004	
    +150	 +0.3539089316760578E+004	 +0.0000000000000000E+000	 +0.1397072850062041E+000	 +0.3539089316760578E+004	
    +151	 +0.3560764509029494E+004	 +0.0000000000000000E+000	 +0.1445275323921743E+000	 +0.3560764509029494E+004	
    +152	 +0.3648491815335340E+004	 +0.0000000000000000E+000	 +0.1500777545292593E+000	 +0.3648491815335340E+004	
    +153	 +0.3785929108896607E+004	 +0.5450238323214137E+003	 +0.8014443822650588E-001	 +0.3240905276575194E+004	
    +154	 +0.3659605042812444E+004	 +0.2291732790545649E+005	 +0.2849967822468114E-001	 +0.0000000000000000E+000	
    +155	 +0.4096798034505637E+004	 +0.5604257526961830E+005	 +0.1922839849183646E-001	 +0.0000000000000000E+000	
    +156	 +0.3119451957421866E+004	 +0.1451584524566327E+006	 +0.1927440662099623E-001	 +0.0000000000000000E+000	
    +157	 +0.3574270772697217E+004	 +0.1160102596405616E+006	 +0.1463688763512648E-001	 +0.0000000000000000E+000	
    +158	 +0.3382294840566571E+004	 +0.1229019536088252E+006	 +0.1726004187642194E-001	 +0.0000000000000000E+000	
    +159	 +0.3329309380161740E+004	 +0.1263412888300871E+006	 +0.1712456689010085E-001	 +0.0000000000000000E+000	
    +160	 +0.3269469114206539E+004	 +0.1214321598478482E+006	 +0.1061466723396566E-001	 +0.0000000000000000E+000	
    +161	 +0.3282770329764568E+004	 +0.1082112231756461E+006	 +0.6881383508782277E-002	 +0.0000000000000000E+000	
    +162	 +0.2825081862776087E+004	 +0.2611889324069068E+003	 -0.2781448629565492E-003	 +0.2563892930369180E+004	
    +163	 +0.2951869829844894E+004	 +0.0000000000000000E+000	 +0.2095130032312072E-002	 +0.2951869829844894E+004	
    +164	 +0.2887670294340984E+004	 +0.0000000000000000E+000	 +0.9289531396055959E-003	 +0.2887670294340984E+004	
    +165	 +0.2985190333876913E+004	 +0.0000000000000000E+000	 +0.9374178661612013E-003	 +0.2985190333876913E+004	
    +166	 +0.3055688867105872E+004	 +0.0000000000000000E+000	 -0.4282285859651022E-002	 +0.3055688867105872E+004	
    +167	 +0.3121977614110117E+004	 +0.0000000000000000E+000	 -0.6970825387332251E-002	 +0.3121977614110117E+004	
    +168	 +0.3102848667837576E+004	 +0.0000000000000000E+000	 +0.6059794552983207E-001	 +0.3102848667837576E+004	
    +169	 +0.3164408471516922E+004	 +0.0000000000000000E+000	 +0.9516790285783100E-001	 +0.3164408471516922E+004	
    +170	 +0.3231789221744907E+004	 +0.0000000000000000E+000	 +0.1282413312341727E+000	 +0.3231789221744907E+004	
    +171	 +0.3294438427365071E+004	 +0.0000000000000000E+000	 +0.1334737032544125E+000	 +0.3294438427365071E+004	
    +172	 +0.3403122007428884E+004	 +0.0000000000000000E+000	 +0.1442722075694386E+000	 +0.3403122007428884E+004	
    +173	 +0.3440314574852792E+004	 +0.0000000000000000E+000	 +0.1476854276546951E+000	 +0.3440314574852792E+004	
    +174	 +0.3482548204029265E+004	 +0.0000000000000000E+000	 +0.1548166471255996E+000	 +0.3482548204029265E+004	
    +175	 +0.3504505198461443E+004	 +0.0000000000000000E+000	 +0.1601973132349109E+000	 +0.3504505198461443E+004	
    +176	 +0.3659000833542284E+004	 +0.0000000000000000E+000	 +0.8589043376961060E-001	 +0.3659000833542284E+004	
    +177	 +0.3673510475044242E+004	 +0.2626853321896591E+003	 +0.4406166330401691E-001	 +0.3410825142854583E+004	
    +178	 +0.3663723814853241E+004	 +0.4195702008999244E+004	 +0.1743079230551917E-001	 +0.0000000000000000E+000	
    +179	 +0.3606169516216382E+004	 +0.1093487382484356E+005	 +0.1030109202648957E-001	 +0.0000000000000000E+000	
    +180	 +0.3607284449783324E+004	 +0.7695512066878476E+004	 +0.1632439421216671E-003	 +0.0000000000000000E+000	
    +181	 +0.3581455566482610E+004	 +0.1164149879871862E+005	 +0.1082145913430221E-003	 +0.0000000000000000E+000	
    +182	 +0.4018913561219494E+004	 +0.1898038750229750E+006	 +0.7748386246196758E-002	 +0.0000000000000000E+000	
    +183	 +0.3864380071026872E+004	 +0.1426377916910955E+006	 +0.1196926720011298E-001	 +0.0000000000000000E+000	
    +184	 +0.3738346269297716E+004	 +0.1266917920851619E+006	 +0.8265517337393127E-002	 +0.0000000000000000E+000	
    +185	 +0.3762169015081973E+004	 +0.5830742814271435E+005	 +0.3865561920128188E-002	 +0.0000000000000000E+000	
    +186	 +0.3081328939019851E+004	 +0.0000000000000000E+000	 +0.7877865714656965E-001	 +0.3081328939019851E+004	
    +187	 +0.3144308636747518E+004	 +0.0000000000000000E+000	 +0.1121104985943433E+000	 +0.3144308636747518E+004	
    +188	 +0.3090327679335427E+004	 +0.0000000000000000E+000	 +0.1414637672966742E+000	 +0.3090327679335427E+004	
    +189	 +0.3174778319580694E+004	 +0.0000000000000000E+000	 +0.1499541065861873E+000	 +0.3174778319580694E+004	
    +190	 +0.3220980696327273E+004	 +0.0000000000000000E+000	 +0.1583302725229323E+000	 +0.3220980696327273E+004	
    +191	 +0.3287437236039305E+004	 +0.1570332791404612E+004	 +0.1630796693562057E+000	 +0.1717104444634693E+004	
    +192	 +0.3423443382766400E+004	 +0.3005162921754690E+004	 +0.1665597364478852E+000	 +0.4182804610117096E+003	
    +193	 +0.3483600108345600E+004	 +0.1754808355794855E+004	 +0.1698526775984060E+000	 +0.1728791752550746E+004	
    +194	 +0.3547112515412465E+004	 +0.3206677619806368E+003	 +0.1720930117325991E+000	 +0.3226444753431828E+004	
    +195	 +0.3609640516137963E+004	 +0.1310552285860024E+004	 +0.1721152534228827E+000	 +0.2299088230277939E+004	
    +196	 +0.3735924098951020E+004	 +0.2315498283750211E+003	 +0.1672098068008928E+000	 +0.3504374270575999E+004	
    +197	 +0.3765466869558978E+004	 +0.0000000000000000E+000	 +0.1644037994136956E+000	 +0.3765466869558978E+004	
    +198	 +0.3802201759834401E+004	 +0.0000000000000000E+000	 +0.1583741351741029E+000	 +0.3802201759834401E+004	
    +199	 +0.3832235744884394E+004	 +0.0000000000000000E+000	 +0.1549549596323289E+000	 +0.3832235744884394E+004	
    +200	 +0.3990834326278281E+004	 +0.0000000000000000E+000	 +0.8177311918499559E-001	 +0.3990834326278281E+004	
    +201	 +0.3997522000888742E+004	 +0.2631067865102310E+003	 +0.3951430287298242E-001	 +0.3734415214378511E+004	
    +202	 +0.3988694282536242E+004	 +0.4821520592227791E+004	 +0.1234985664797762E-001	 +0.0000000000000000E+000	
    +203	 +0.3940218330014744E+004	 +0.8652734636936373E+004	 +0.4825051261252393E-002	 +0.0000000000000000E+000	
    +204	 +0.3923322882274595E+004	 +0.1419781162061822E+005	 -0.5002917246381354E-002	 +0.0000000000000000E+000	
    +205	 +0.3877577079192446E+004	 +0.1551906761952985E+005	 -0.6965452258721866E-002	 +0.0000000000000000E+000	
    +206	 +0.4278692247065355E+004	 +0.2385644386105926E+006	 -0.5366704698543364E-002	 +0.0000000000000000E+000	
    +207	 +0.4074309432246516E+004	 +0.2303285861872103E+006	 -0.9462765504731114E-002	 +0.0000000000000000E+000	
    +208	 +0.3935405767384772E+004	 +0.1807912573063671E+006	 -0.1305308403129570E-001	 +0.0000000000000000E+000	
    +209	 +0.3973913697394022E+004	 +0.6575609716266753E+005	 -0.1266837445822929E-001	 +0.0000000000000000E+000	
    +210	 +0.3311983406630678E+004	 +0.0000000000000000E+000	 +0.3843126906801824E-001	 +0.3311983406630678E+004	
    +211	 +0.3372839200448033E+004	 +0.0000000000000000E+000	 +0.7292139486604654E-001	 +0.3372839200448033E+004	
    +212	 +0.3290097335568304E+004	 +0.0000000000000000E+000	 +0.1110690486608660E+000	 +0.3290097335568304E+004	
    +213	 +0.3357721551269299E+004	 +0.0000000000000000E+000	 +0.1198637965695566E+000	 +0.3357721551269299E+004	
    +214	 +0.3372900085022058E+004	 +0.0000000000000000E+000	 +0.1347681149330817E+000	 +0.3372900085022058E+004	
    +215	 +0.3424161988945839E+004	 +0.0000000000000000E+000	 +0.1403350622625277E+000	 +0.3424161988945839E+004	
    +216	 +0.3545642115456845E+004	 +0.0000000000000000E+000	 +0.1450822713193257E+000	 +0.3545642115456845E+004	
    +217	 +0.3584328718871763E+004	 +0.0000000000000000E+000	 +0.1454046442419563E+000	 +0.3584328718871763E+004	
    +218	 +0.3633024736642265E+004	 +0.0000000000000000E+000	 +0.1448779013242510E+000	 +0.3633024736642265E+004	
    +219	 +0.5030206973741482E+004	 +0.0000000000000000E+000	 +0.1443773900304697E+000	 +0.5030206973741482E+004	
    +220	 +0.5225310477908314E+004	 +0.0000000000000000E+000	 +0.1450633741351545E+000	 +0.5225310477908314E+004	
    +221	 +0.5325889253670581E+004	 +0.0000000000000000E+000	 +0.1477466113765956E+000	 +0.5325889253670581E+004	
    +222	 +0.5436305447344516E+004	 +0.0000000000000000E+000	 +0.1473170099412044E+000	 +0.5436305447344516E+004	
    +223	 +0.5528169445483432E+004	 +0.0000000000000000E+000	 +0.1455119900419640E+000	 +0.5528169445483432E+004	
    +224	 +0.5808962050058310E+004	 +0.0000000000000000E+000	 +0.7603821987670399E-001	 +0.5808962050058310E+004	
    +225	 +0.5880552586406520E+004	 +0.2630673259770921E+003	 +0.3493098032926971E-001	 +0.5617485260429428E+004	
