 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +56	 +0.2412337842263708E+004	 +0.0000000000000000E+000	 -0.3354059730311814E+000	 +0.2412337842263708E+004	
     +57	 +0.2377790926162873E+004	 +0.4585767026783112E+003	 -0.4768794917903950E+000	 +0.1919214223484562E+004	
     +58	 +0.2909237970192412E+004	 +0.1659100722056040E+006	 -0.4441890470008027E+000	 +0.0000000000000000E+000	
     +59	 +0.2533784755702646E+004	 +0.3079767453187988E+006	 -0.4174058175094413E+000	 +0.0000000000000000E+000	
     +60	 +0.2178256087729131E+004	 +0.4008243360383493E+006	 -0.4436911607256522E+000	 +0.0000000000000000E+000	
     +61	 +0.1901128067004785E+004	 +0.4314902268931404E+006	 -0.4632702533966160E+000	 +0.0000000000000000E+000	
     +62	 +0.1654889198350117E+004	 +0.4697972383079622E+006	 -0.4705377007146702E+000	 +0.0000000000000000E+000	
     +63	 +0.1550422537317187E+004	 +0.4313855813598374E+006	 -0.4636234891332544E+000	 +0.0000000000000000E+000	
     +64	 +0.1503126143448078E+004	 +0.3102630839694879E+006	 -0.4837819025151270E+000	 +0.0000000000000000E+000	
     +65	 +0.1629060555204192E+004	 +0.1045279539696791E+006	 -0.5081377660861240E+000	 +0.0000000000000000E+000	
     +66	 +0.1011628714704300E+004	 +0.1085597342184650E+004	 -0.2593598055524746E+000	 +0.0000000000000000E+000	
     +67	 +0.1176599400839335E+004	 +0.1998625381456102E+004	 -0.1851542613159763E+000	 +0.0000000000000000E+000	
     +68	 +0.1226387718831836E+004	 +0.5240059493337196E+003	 -0.1608147305606752E+000	 +0.7023817694981160E+003	
     +69	 +0.1380569471331025E+004	 +0.0000000000000000E+000	 -0.1257235724998433E+000	 +0.1380569471331025E+004	
     +70	 +0.1482115809389404E+004	 +0.0000000000000000E+000	 -0.1209564960587420E+000	 +0.1482115809389404E+004	
     +71	 +0.1601902617571511E+004	 +0.0000000000000000E+000	 -0.1008920614521704E+000	 +0.1601902617571511E+004	
     +72	 +0.1772981116761996E+004	 +0.0000000000000000E+000	 -0.1002800715625332E+000	 +0.1772981116761996E+004	
     +73	 +0.1913428800155667E+004	 +0.0000000000000000E+000	 -0.9622754444038931E-001	 +0.1913428800155667E+004	
     +74	 +0.2106563713400075E+004	 +0.0000000000000000E+000	 -0.1125426873522029E+000	 +0.2106563713400075E+004	
     +75	 +0.2293362309072638E+004	 +0.0000000000000000E+000	 -0.1247889203345487E+000	 +0.2293362309072638E+004	
     +76	 +0.2460236521113314E+004	 +0.0000000000000000E+000	 -0.1449117832704050E+000	 +0.2460236521113314E+004	
     +77	 +0.2570329763212465E+004	 +0.8992161610580218E+003	 -0.1506278898691724E+000	 +0.1671113602154443E+004	
     +78	 +0.2686699356474105E+004	 +0.4764327416445684E+003	 -0.1643290259738407E+000	 +0.2210266614829537E+004	
     +79	 +0.2774851705893431E+004	 +0.0000000000000000E+000	 -0.1695174617325176E+000	 +0.2774851705893431E+004	
     +80	 +0.2969236325776580E+004	 +0.0000000000000000E+000	 -0.3641493369817444E+000	 +0.2969236325776580E+004	
     +81	 +0.3002707906417984E+004	 +0.9555256792452343E+003	 -0.5131040890266090E+000	 +0.2047182227172750E+004	
     +82	 +0.3586747078980024E+004	 +0.2179103607730118E+006	 -0.4702045159055392E+000	 +0.0000000000000000E+000	
     +83	 +0.3280066097921403E+004	 +0.4132261611259180E+006	 -0.4466318697938629E+000	 +0.0000000000000000E+000	
     +84	 +0.2992082644325436E+004	 +0.5551816930312781E+006	 -0.4920010060698158E+000	 +0.0000000000000000E+000	
     +85	 +0.2777156252350898E+004	 +0.6188360220548371E+006	 -0.5340795035939253E+000	 +0.0000000000000000E+000	
     +86	 +0.2568093136201743E+004	 +0.6292185544103564E+006	 -0.5473208803830927E+000	 +0.0000000000000000E+000	
     +87	 +0.2487642372586481E+004	 +0.5462431482252602E+006	 -0.5434989001202112E+000	 +0.0000000000000000E+000	
     +88	 +0.2480849251852850E+004	 +0.3775418172919832E+006	 -0.5581283862729607E+000	 +0.0000000000000000E+000	
     +89	 +0.2627315102727085E+004	 +0.1886285482862539E+006	 -0.5625196035472029E+000	 +0.0000000000000000E+000	
     +90	 +0.2037015493371701E+004	 +0.0000000000000000E+000	 -0.3762123560955328E+000	 +0.2037015493371701E+004	
     +91	 +0.2186960528252017E+004	 +0.0000000000000000E+000	 -0.3150206421750996E+000	 +0.2186960528252017E+004	
     +92	 +0.2190843668629813E+004	 +0.0000000000000000E+000	 -0.2950204064823598E+000	 +0.2190843668629813E+004	
     +93	 +0.2318688264794735E+004	 +0.0000000000000000E+000	 -0.2658280217648917E+000	 +0.2318688264794735E+004	
     +94	 +0.2408358600563098E+004	 +0.0000000000000000E+000	 -0.2694747238877495E+000	 +0.2408358600563098E+004	
     +95	 +0.2495775035217130E+004	 +0.0000000000000000E+000	 -0.2590168736259933E+000	 +0.2495775035217130E+004	
     +96	 +0.2654255164582594E+004	 +0.0000000000000000E+000	 -0.2668243227287060E+000	 +0.2654255164582594E+004	
     +97	 +0.2699595803973273E+004	 +0.0000000000000000E+000	 -0.2614511878092371E+000	 +0.2699595803973273E+004	
     +98	 +0.2731851607960056E+004	 +0.3458951076485229E+003	 -0.2676756605735042E+000	 +0.2385956500311534E+004	
     +99	 +0.2745818386998181E+004	 +0.8416032820155307E+002	 -0.2655536186838667E+000	 +0.2661658058796628E+004	
    +100	 +0.2797621408329544E+004	 +0.0000000000000000E+000	 -0.2675161513393575E+000	 +0.2797621408329544E+004	
    +101	 +0.2805537660019701E+004	 +0.0000000000000000E+000	 -0.2646334302302827E+000	 +0.2805537660019701E+004	
    +102	 +0.2819683421859143E+004	 +0.0000000000000000E+000	 -0.2612525572515630E+000	 +0.2819683421859143E+004	
    +103	 +0.2820274095674563E+004	 +0.0000000000000000E+000	 -0.2536356179342141E+000	 +0.2820274095674563E+004	
    +104	 +0.2945760328946955E+004	 +0.0000000000000000E+000	 -0.4091117191593410E+000	 +0.2945760328946955E+004	
    +105	 +0.2920239006422552E+004	 +0.9549607361136673E+003	 -0.5314663509329801E+000	 +0.1965278270308885E+004	
    +106	 +0.2850849825509841E+004	 +0.2495818720356944E+005	 -0.5638242558297890E+000	 +0.0000000000000000E+000	
    +107	 +0.2684044954703931E+004	 +0.5256351804890461E+005	 -0.5645013998814400E+000	 +0.0000000000000000E+000	
    +108	 +0.3323457764999857E+004	 +0.1076886922702773E+006	 -0.5761849495450603E+000	 +0.0000000000000000E+000	
    +109	 +0.3180556975823005E+004	 +0.1103460037872617E+006	 -0.5753497303507898E+000	 +0.0000000000000000E+000	
    +110	 +0.3044557612401931E+004	 +0.1089814691695488E+006	 -0.5845202262375188E+000	 +0.0000000000000000E+000	
    +111	 +0.2323171281218049E+004	 +0.2907578737750420E+005	 -0.5913669338619002E+000	 +0.0000000000000000E+000	
    +112	 +0.2431590516133710E+004	 +0.8471993234754045E+004	 -0.6039029644862665E+000	 +0.0000000000000000E+000	
    +113	 +0.2518456282091633E+004	 +0.3027200183348131E+004	 -0.6079014998572512E+000	 +0.0000000000000000E+000	
    +114	 +0.2502190459816395E+004	 +0.0000000000000000E+000	 -0.4897924048820332E+000	 +0.2502190459816395E+004	
    +115	 +0.2554123319944856E+004	 +0.0000000000000000E+000	 -0.4484295225692003E+000	 +0.2554123319944856E+004	
    +116	 +0.2479030749561805E+004	 +0.0000000000000000E+000	 -0.4179377559956826E+000	 +0.2479030749561805E+004	
    +117	 +0.2560408404697885E+004	 +0.0000000000000000E+000	 -0.4000243811180734E+000	 +0.2560408404697885E+004	
    +118	 +0.2588643901642381E+004	 +0.0000000000000000E+000	 -0.3942423797760432E+000	 +0.2588643901642381E+004	
    +119	 +0.2633605450403938E+004	 +0.0000000000000000E+000	 -0.3844504769270086E+000	 +0.2633605450403938E+004	
    +120	 +0.2761070337281838E+004	 +0.0000000000000000E+000	 -0.3851012403276128E+000	 +0.2761070337281838E+004	
    +121	 +0.2834409304897495E+004	 +0.0000000000000000E+000	 -0.3853930702746056E+000	 +0.2834409304897495E+004	
    +122	 +0.2951224142520331E+004	 +0.8392878434725244E+003	 -0.3977536592589466E+000	 +0.2111936299047807E+004	
    +123	 +0.3064747237349071E+004	 +0.7757575279356923E+003	 -0.4080752592085126E+000	 +0.2288989709413379E+004	
    +124	 +0.3157159454229027E+004	 +0.2826540346779921E+003	 -0.4213462384595099E+000	 +0.2874505419551035E+004	
    +125	 +0.3217675562927981E+004	 +0.0000000000000000E+000	 -0.4251442105826242E+000	 +0.3217675562927981E+004	
    +126	 +0.3303538240663594E+004	 +0.0000000000000000E+000	 -0.4353081596934973E+000	 +0.3303538240663594E+004	
    +127	 +0.3356967267471749E+004	 +0.0000000000000000E+000	 -0.4401705216147121E+000	 +0.3356967267471749E+004	
    +128	 +0.3404630530522440E+004	 +0.0000000000000000E+000	 -0.4498116568703074E+000	 +0.3404630530522440E+004	
    +129	 +0.3558041599485517E+004	 +0.4615339953621813E+003	 -0.5562029733826970E+000	 +0.3096507604123335E+004	
    +130	 +0.4144642182410676E+004	 +0.1240929204377284E+006	 -0.6108371578873043E+000	 +0.0000000000000000E+000	
    +131	 +0.3812190691762420E+004	 +0.3005094792846036E+006	 -0.6118315002240313E+000	 +0.0000000000000000E+000	
    +132	 +0.3559771624074526E+004	 +0.2704987269196745E+006	 -0.6423531319299339E+000	 +0.0000000000000000E+000	
    +133	 +0.3332438578858272E+004	 +0.4932659109791080E+006	 -0.6513461080524158E+000	 +0.0000000000000000E+000	
    +134	 +0.3067855236770282E+004	 +0.4862783604566270E+006	 -0.6577436635331979E+000	 +0.0000000000000000E+000	
    +135	 +0.2978537430180139E+004	 +0.4397877241787997E+006	 -0.6523722784989791E+000	 +0.0000000000000000E+000	
    +136	 +0.2929078998559498E+004	 +0.3418122306887638E+006	 -0.6589639018371987E+000	 +0.0000000000000000E+000	
    +137	 +0.3053492364285471E+004	 +0.1519429066249088E+006	 -0.6617997106072077E+000	 +0.0000000000000000E+000	
    +138	 +0.2369313281499906E+004	 +0.4587839789949622E+003	 -0.6740250498638631E+000	 +0.1910529302504944E+004	
    +139	 +0.2710613180061169E+004	 +0.0000000000000000E+000	 -0.6773452886815349E+000	 +0.2710613180061169E+004	
    +140	 +0.2658310796548246E+004	 +0.0000000000000000E+000	 -0.6845140045735321E+000	 +0.2658310796548246E+004	
    +141	 +0.2765271110770761E+004	 +0.0000000000000000E+000	 -0.6843063815366531E+000	 +0.2765271110770761E+004	
    +142	 +0.2846612212616114E+004	 +0.0000000000000000E+000	 -0.6883692542107331E+000	 +0.2846612212616114E+004	
    +143	 +0.2922007549133692E+004	 +0.0000000000000000E+000	 -0.6887766430474270E+000	 +0.2922007549133692E+004	
    +144	 +0.2918341643503827E+004	 +0.0000000000000000E+000	 -0.6162026494003443E+000	 +0.2918341643503827E+004	
    +145	 +0.2978677017020108E+004	 +0.0000000000000000E+000	 -0.5851139648958199E+000	 +0.2978677017020108E+004	
    +146	 +0.3034604447690496E+004	 +0.0000000000000000E+000	 -0.5540907043120373E+000	 +0.3034604447690496E+004	
    +147	 +0.3077909059206295E+004	 +0.0000000000000000E+000	 -0.5439634791968563E+000	 +0.3077909059206295E+004	
    +148	 +0.3126500250950355E+004	 +0.0000000000000000E+000	 -0.5342944598286377E+000	 +0.3126500250950355E+004	
    +149	 +0.3148934186611743E+004	 +0.0000000000000000E+000	 -0.5292279551380210E+000	 +0.3148934186611743E+004	
    +150	 +0.3181889596760685E+004	 +0.0000000000000000E+000	 -0.5228005523567089E+000	 +0.3181889596760685E+004	
    +151	 +0.3204261238743660E+004	 +0.0000000000000000E+000	 -0.5172516512902385E+000	 +0.3204261238743660E+004	
    +152	 +0.3293898376492448E+004	 +0.0000000000000000E+000	 -0.5124427935962583E+000	 +0.3293898376492448E+004	
    +153	 +0.3437052606696631E+004	 +0.9561358096450240E+003	 -0.5861763777018862E+000	 +0.2480916797051607E+004	
    +154	 +0.3305144739674143E+004	 +0.4020388939407344E+005	 -0.6416255824825970E+000	 +0.0000000000000000E+000	
    +155	 +0.3856507246098308E+004	 +0.9460943851994406E+005	 -0.6463479353895388E+000	 +0.0000000000000000E+000	
    +156	 +0.2743282884976215E+004	 +0.2546516064724904E+006	 -0.6440693236352255E+000	 +0.0000000000000000E+000	
    +157	 +0.3316115380180831E+004	 +0.1919015481740816E+006	 -0.6464100634869091E+000	 +0.0000000000000000E+000	
    +158	 +0.3117626267747459E+004	 +0.2029614828336612E+006	 -0.6434329976949835E+000	 +0.0000000000000000E+000	
    +159	 +0.3061345405496120E+004	 +0.2081940455485032E+006	 -0.6435232488613158E+000	 +0.0000000000000000E+000	
    +160	 +0.3002046064825003E+004	 +0.1995174729095208E+006	 -0.6504915524359139E+000	 +0.0000000000000000E+000	
    +161	 +0.3017482121416384E+004	 +0.1776870055020548E+006	 -0.6542308861716811E+000	 +0.0000000000000000E+000	
    +162	 +0.2443068500681710E+004	 +0.4582039840230771E+003	 -0.6613835948086618E+000	 +0.1984864516658633E+004	
    +163	 +0.2573158105322054E+004	 +0.0000000000000000E+000	 -0.6586087418674128E+000	 +0.2573158105322054E+004	
    +164	 +0.2508227016550567E+004	 +0.0000000000000000E+000	 -0.6597390800944694E+000	 +0.2508227016550567E+004	
    +165	 +0.2607881709864401E+004	 +0.0000000000000000E+000	 -0.6600666104698928E+000	 +0.2607881709864401E+004	
    +166	 +0.2680675409614087E+004	 +0.0000000000000000E+000	 -0.6657673470394468E+000	 +0.2680675409614087E+004	
    +167	 +0.2749863527154832E+004	 +0.0000000000000000E+000	 -0.6686555925726215E+000	 +0.2749863527154832E+004	
    +168	 +0.2733193537544428E+004	 +0.0000000000000000E+000	 -0.5905938283541796E+000	 +0.2733193537544428E+004	
    +169	 +0.2796400163258606E+004	 +0.0000000000000000E+000	 -0.5598334879710951E+000	 +0.2796400163258606E+004	
    +170	 +0.2867051736140573E+004	 +0.0000000000000000E+000	 -0.5307761266480988E+000	 +0.2867051736140573E+004	
    +171	 +0.2931734496562452E+004	 +0.0000000000000000E+000	 -0.5259994735214780E+000	 +0.2931734496562452E+004	
    +172	 +0.3042624535902006E+004	 +0.0000000000000000E+000	 -0.5181997739775851E+000	 +0.3042624535902006E+004	
    +173	 +0.3080975755872711E+004	 +0.0000000000000000E+000	 -0.5139843984028248E+000	 +0.3080975755872711E+004	
    +174	 +0.3125054530499718E+004	 +0.0000000000000000E+000	 -0.5078039965051463E+000	 +0.3125054530499718E+004	
    +175	 +0.3147695358967132E+004	 +0.0000000000000000E+000	 -0.5015242573496824E+000	 +0.3147695358967132E+004	
    +176	 +0.3309615346483911E+004	 +0.0000000000000000E+000	 -0.5831019201936180E+000	 +0.3309615346483911E+004	
    +177	 +0.3322750561063469E+004	 +0.4608291195364002E+003	 -0.6269673269955427E+000	 +0.2861921441527069E+004	
    +178	 +0.3313465315919169E+004	 +0.7360523888133339E+004	 -0.6505310420361627E+000	 +0.0000000000000000E+000	
    +179	 +0.3253968605346765E+004	 +0.1918305919458817E+005	 -0.6550779233145253E+000	 +0.0000000000000000E+000	
    +180	 +0.3254865876013861E+004	 +0.1350024388724113E+005	 -0.6641155453560155E+000	 +0.0000000000000000E+000	
    +181	 +0.3228333826716676E+004	 +0.2035189169655929E+005	 -0.6630995937535832E+000	 +0.0000000000000000E+000	
    +182	 +0.3779565096110029E+004	 +0.3076822862271961E+006	 -0.6551945089567471E+000	 +0.0000000000000000E+000	
    +183	 +0.3619022480624757E+004	 +0.2316853242817553E+006	 -0.6505235958470499E+000	 +0.0000000000000000E+000	
    +184	 +0.3489034214975469E+004	 +0.2086096877652044E+006	 -0.6545426183904834E+000	 +0.0000000000000000E+000	
    +185	 +0.3515601446161067E+004	 +0.9705986602859834E+005	 -0.6591416493388543E+000	 +0.0000000000000000E+000	
    +186	 +0.2708778398153190E+004	 +0.0000000000000000E+000	 -0.5723456303191137E+000	 +0.2708778398153190E+004	
    +187	 +0.2774164936643806E+004	 +0.0000000000000000E+000	 -0.5402335330481687E+000	 +0.2774164936643806E+004	
    +188	 +0.2716225257144834E+004	 +0.0000000000000000E+000	 -0.5158433776665869E+000	 +0.2716225257144834E+004	
    +189	 +0.2802532397552812E+004	 +0.0000000000000000E+000	 -0.5081986819230329E+000	 +0.2802532397552812E+004	
    +190	 +0.2850426538149513E+004	 +0.0000000000000000E+000	 -0.5022566995748309E+000	 +0.2850426538149513E+004	
    +191	 +0.2918860056123515E+004	 +0.5767145290869302E+003	 -0.4972665034515672E+000	 +0.2342145527036585E+004	
    +192	 +0.3065763882699022E+004	 +0.1103664859280585E+004	 -0.4950989664555284E+000	 +0.1962099023418437E+004	
    +193	 +0.3128202362527159E+004	 +0.6444643327130789E+003	 -0.4916369569763726E+000	 +0.2483738029814080E+004	
    +194	 +0.3194332166091049E+004	 +0.1177672391204450E+003	 -0.4903570506945077E+000	 +0.3076564926970604E+004	
    +195	 +0.3259033567867116E+004	 +0.4813085153163695E+003	 -0.4908061638920928E+000	 +0.2777725052550747E+004	
    +196	 +0.3387711259710367E+004	 +0.8503812119468910E+002	 -0.4972794626258518E+000	 +0.3302673138515678E+004	
    +197	 +0.3418190656314458E+004	 +0.0000000000000000E+000	 -0.5004753352303601E+000	 +0.3418190656314458E+004	
    +198	 +0.3456406872271544E+004	 +0.0000000000000000E+000	 -0.5075681349224008E+000	 +0.3456406872271544E+004	
    +199	 +0.3487373898321935E+004	 +0.0000000000000000E+000	 -0.5111498902318167E+000	 +0.3487373898321935E+004	
    +200	 +0.3654043880090883E+004	 +0.0000000000000000E+000	 -0.5884671205709572E+000	 +0.3654043880090883E+004	
    +201	 +0.3659513416059259E+004	 +0.4615684772380847E+003	 -0.6318491575533308E+000	 +0.3197944938821175E+004	
    +202	 +0.3650942522203408E+004	 +0.8458398003504604E+004	 -0.6557073926958110E+000	 +0.0000000000000000E+000	
    +203	 +0.3601515988248337E+004	 +0.1517950032110120E+005	 -0.6606527562755565E+000	 +0.0000000000000000E+000	
    +204	 +0.3583302391205586E+004	 +0.2490723396671910E+005	 -0.6694966067516142E+000	 +0.0000000000000000E+000	
    +205	 +0.3536312139932234E+004	 +0.2722511457918141E+005	 -0.6706098770522980E+000	 +0.0000000000000000E+000	
    +206	 +0.4049330862751864E+004	 +0.3922589609664837E+006	 -0.6692018590841330E+000	 +0.0000000000000000E+000	
    +207	 +0.3837633514246579E+004	 +0.3779155806069496E+006	 -0.6730055161556804E+000	 +0.0000000000000000E+000	
    +208	 +0.3694661425991988E+004	 +0.2965455880954285E+006	 -0.6765317726180857E+000	 +0.0000000000000000E+000	
    +209	 +0.3735870917403713E+004	 +0.1095081422355762E+006	 -0.6756670587261310E+000	 +0.0000000000000000E+000	
    +210	 +0.2945491895746045E+004	 +0.0000000000000000E+000	 -0.6168909705291973E+000	 +0.2945491895746045E+004	
    +211	 +0.3008609419466746E+004	 +0.0000000000000000E+000	 -0.5865902183687740E+000	 +0.3008609419466746E+004	
    +212	 +0.2922984366776293E+004	 +0.0000000000000000E+000	 -0.5503918378640678E+000	 +0.2922984366776293E+004	
    +213	 +0.2992247197396477E+004	 +0.0000000000000000E+000	 -0.5416355996209393E+000	 +0.2992247197396477E+004	
    +214	 +0.3008585456123948E+004	 +0.0000000000000000E+000	 -0.5295569251412490E+000	 +0.3008585456123948E+004	
    +215	 +0.3061313011090970E+004	 +0.0000000000000000E+000	 -0.5235132481806050E+000	 +0.3061313011090970E+004	
    +216	 +0.3192665155838310E+004	 +0.0000000000000000E+000	 -0.5206408156656316E+000	 +0.3192665155838310E+004	
    +217	 +0.3232516343728856E+004	 +0.0000000000000000E+000	 -0.5203038187104640E+000	 +0.3232516343728856E+004	
    +218	 +0.3283725257605900E+004	 +0.0000000000000000E+000	 -0.5220922012519763E+000	 +0.3283725257605900E+004	
    +219	 +0.3325162957222763E+004	 +0.0000000000000000E+000	 -0.5225205388943114E+000	 +0.3325162957222763E+004	
    +220	 +0.3438935168017709E+004	 +0.0000000000000000E+000	 -0.5224143835445006E+000	 +0.3438935168017709E+004	
    +221	 +0.3461844387382293E+004	 +0.0000000000000000E+000	 -0.5194585625098636E+000	 +0.3461844387382293E+004	
    +222	 +0.3491994603550324E+004	 +0.0000000000000000E+000	 -0.5207419572554850E+000	 +0.3491994603550324E+004	
    +223	 +0.3507983190438141E+004	 +0.0000000000000000E+000	 -0.5229840376982042E+000	 +0.3507983190438141E+004	
    +224	 +0.3660034061561450E+004	 +0.0000000000000000E+000	 -0.5962035641185436E+000	 +0.3660034061561450E+004	
    +225	 +0.3658566409592228E+004	 +0.4614992515885548E+003	 -0.6378975539910997E+000	 +0.3197067158003673E+004	
