 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +86	 +0.1391536637481876E+004	 +0.2226840169205432E+006	 -0.2786063688056131E+000	 +0.0000000000000000E+000	
     +87	 +0.1337699733711512E+004	 +0.1933326778307849E+006	 -0.2870270991956989E+000	 +0.0000000000000000E+000	
     +88	 +0.1340378967762101E+004	 +0.1336359302440140E+006	 -0.3282697264127835E+000	 +0.0000000000000000E+000	
     +89	 +0.1458068773496888E+004	 +0.6675775146024111E+005	 -0.3529319759248573E+000	 +0.0000000000000000E+000	
     +90	 +0.1357179405475526E+004	 +0.0000000000000000E+000	 -0.9613542885000401E-001	 +0.1357179405475526E+004	
     +91	 +0.1484763429729020E+004	 +0.0000000000000000E+000	 +0.2171735448874534E-002	 +0.1484763429729020E+004	
     +92	 +0.1525324196153789E+004	 +0.0000000000000000E+000	 +0.4963903389966940E-001	 +0.1525324196153789E+004	
     +93	 +0.1631630015136343E+004	 +0.0000000000000000E+000	 +0.1096949633215166E+000	 +0.1631630015136343E+004	
     +94	 +0.1702681982532054E+004	 +0.0000000000000000E+000	 +0.1330043890492235E+000	 +0.1702681982532054E+004	
     +95	 +0.1778746095523879E+004	 +0.0000000000000000E+000	 +0.1663976845443725E+000	 +0.1778746095523879E+004	
     +96	 +0.1883813951603726E+004	 +0.0000000000000000E+000	 +0.1805799812838021E+000	 +0.1883813951603726E+004	
     +97	 +0.1919051707037345E+004	 +0.0000000000000000E+000	 +0.2008533816550269E+000	 +0.1919051707037345E+004	
     +98	 +0.1944464407680483E+004	 +0.9277496747882468E+003	 +0.2120991991725189E+000	 +0.1016714732892236E+004	
     +99	 +0.1957161700346665E+004	 +0.2257323546721069E+003	 +0.2241856445216107E+000	 +0.1731429345674559E+004	
    +100	 +0.2002609792560403E+004	 +0.0000000000000000E+000	 +0.2345759836181443E+000	 +0.2002609792560403E+004	
    +101	 +0.2009406407714297E+004	 +0.0000000000000000E+000	 +0.2438104594952472E+000	 +0.2009406407714297E+004	
    +102	 +0.2019434157813217E+004	 +0.0000000000000000E+000	 +0.2558450572313396E+000	 +0.2019434157813217E+004	
    +103	 +0.2019956897446131E+004	 +0.0000000000000000E+000	 +0.2665044489216445E+000	 +0.2019956897446131E+004	
    +104	 +0.2029327041190204E+004	 +0.0000000000000000E+000	 -0.2837752575168757E-001	 +0.2029327041190204E+004	
    +105	 +0.2022870232647732E+004	 +0.3356362674963964E+003	 -0.1405989954442039E+000	 +0.1687233965151335E+004	
    +106	 +0.1954821800661619E+004	 +0.8771955201606619E+004	 -0.2036374208276887E+000	 +0.0000000000000000E+000	
    +107	 +0.1820436507945055E+004	 +0.1847429149413101E+005	 -0.2580397678754703E+000	 +0.0000000000000000E+000	
    +108	 +0.1983578151460562E+004	 +0.3802963799955739E+005	 -0.2789396583380258E+000	 +0.0000000000000000E+000	
    +109	 +0.1863130007552781E+004	 +0.3897528447406798E+005	 -0.3173027304319840E+000	 +0.0000000000000000E+000	
    +110	 +0.1755746914767840E+004	 +0.3849968284329451E+005	 -0.3388734626807052E+000	 +0.0000000000000000E+000	
    +111	 +0.1509195431260805E+004	 +0.1021915182567544E+005	 -0.3865147107451647E+000	 +0.0000000000000000E+000	
    +112	 +0.1587879481640624E+004	 +0.2977617906197467E+004	 -0.4293820571496235E+000	 +0.0000000000000000E+000	
    +113	 +0.1660608465380829E+004	 +0.1063958058253022E+004	 -0.4582311234348271E+000	 +0.5966504071278073E+003	
    +114	 +0.1733892933638231E+004	 +0.0000000000000000E+000	 -0.2083652759170537E+000	 +0.1733892933638231E+004	
    +115	 +0.1777185010016010E+004	 +0.0000000000000000E+000	 -0.1171374007985501E+000	 +0.1777185010016010E+004	
    +116	 +0.1744404157877151E+004	 +0.0000000000000000E+000	 -0.6194475800619807E-001	 +0.1744404157877151E+004	
    +117	 +0.1812336290286300E+004	 +0.0000000000000000E+000	 -0.6272141904490302E-002	 +0.1812336290286300E+004	
    +118	 +0.1835442871148385E+004	 +0.0000000000000000E+000	 +0.1805841015673398E-001	 +0.1835442871148385E+004	
    +119	 +0.1874275615561239E+004	 +0.0000000000000000E+000	 +0.5152059526546238E-001	 +0.1874275615561239E+004	
    +120	 +0.1959641369952557E+004	 +0.0000000000000000E+000	 +0.6759895652486754E-001	 +0.1959641369952557E+004	
    +121	 +0.2022284759117015E+004	 +0.0000000000000000E+000	 +0.8555968993980860E-001	 +0.2022284759117015E+004	
    +122	 +0.2121643978627462E+004	 +0.2251113145626153E+004	 +0.9272201729065987E-001	 +0.0000000000000000E+000	
    +123	 +0.2217998600235904E+004	 +0.2080714003588036E+004	 +0.9892982323580482E-001	 +0.1372845966478681E+003	
    +124	 +0.2297584709150777E+004	 +0.7581263306463328E+003	 +0.1028143650947733E+000	 +0.1539458378504444E+004	
    +125	 +0.2348741153990020E+004	 +0.0000000000000000E+000	 +0.1083340788653949E+000	 +0.2348741153990020E+004	
    +126	 +0.2427266763862544E+004	 +0.0000000000000000E+000	 +0.1127389815879430E+000	 +0.2427266763862544E+004	
    +127	 +0.2471244113141111E+004	 +0.0000000000000000E+000	 +0.1165956667311476E+000	 +0.2471244113141111E+004	
    +128	 +0.2514953612567661E+004	 +0.0000000000000000E+000	 +0.1206761691281488E+000	 +0.2514953612567661E+004	
    +129	 +0.2530863824811626E+004	 +0.1622135252978854E+003	 -0.2162544823231455E+000	 +0.2368650299513741E+004	
    +130	 +0.2663543452067970E+004	 +0.4382612390769950E+005	 -0.3048690215691403E+000	 +0.0000000000000000E+000	
    +131	 +0.2399158956546393E+004	 +0.1062836266263975E+006	 -0.2349137326538953E+000	 +0.0000000000000000E+000	
    +132	 +0.2175781893009548E+004	 +0.9564672666540483E+005	 -0.3953478283425763E+000	 +0.0000000000000000E+000	
    +133	 +0.1975694197398772E+004	 +0.1745140370926310E+006	 -0.4167364277434051E+000	 +0.0000000000000000E+000	
    +134	 +0.1762460798612683E+004	 +0.1733722250265383E+006	 -0.4920200379435344E+000	 +0.0000000000000000E+000	
    +135	 +0.1697059523559557E+004	 +0.1582116777893517E+006	 -0.4985215316503370E+000	 +0.0000000000000000E+000	
    +136	 +0.1671274196982603E+004	 +0.1224318342133695E+006	 -0.5579038303686802E+000	 +0.0000000000000000E+000	
    +137	 +0.1763105888450719E+004	 +0.5375715513623405E+005	 -0.5813228213694578E+000	 +0.0000000000000000E+000	
    +138	 +0.1537115675271014E+004	 +0.1612469879376127E+003	 -0.6445266658705096E+000	 +0.1375868687333401E+004	
    +139	 +0.1843668895535345E+004	 +0.0000000000000000E+000	 -0.6706800550374081E+000	 +0.1843668895535345E+004	
    +140	 +0.1791565336226681E+004	 +0.0000000000000000E+000	 -0.7196591776557205E+000	 +0.1791565336226681E+004	
    +141	 +0.1876891379868000E+004	 +0.0000000000000000E+000	 -0.7419198454362690E+000	 +0.1876891379868000E+004	
    +142	 +0.1945651840678224E+004	 +0.0000000000000000E+000	 -0.7849736881030445E+000	 +0.1945651840678224E+004	
    +143	 +0.2008638837853284E+004	 +0.0000000000000000E+000	 -0.8081457939242180E+000	 +0.2008638837853284E+004	
    +144	 +0.2102302167239095E+004	 +0.0000000000000000E+000	 -0.5094839407625700E+000	 +0.2102302167239095E+004	
    +145	 +0.2152710695438024E+004	 +0.0000000000000000E+000	 -0.3982496290538940E+000	 +0.2152710695438024E+004	
    +146	 +0.2204755130898962E+004	 +0.0000000000000000E+000	 -0.3437225788593535E+000	 +0.2204755130898962E+004	
    +147	 +0.2242570120912681E+004	 +0.0000000000000000E+000	 -0.2768655549498864E+000	 +0.2242570120912681E+004	
    +148	 +0.2284527968972714E+004	 +0.0000000000000000E+000	 -0.2472996238513221E+000	 +0.2284527968972714E+004	
    +149	 +0.2304093889217424E+004	 +0.0000000000000000E+000	 -0.2066952810418003E+000	 +0.2304093889217424E+004	
    +150	 +0.2332445817027497E+004	 +0.0000000000000000E+000	 -0.1838259944138449E+000	 +0.2332445817027497E+004	
    +151	 +0.2350677855005912E+004	 +0.0000000000000000E+000	 -0.1563590187044075E+000	 +0.2350677855005912E+004	
    +152	 +0.2438525713743915E+004	 +0.0000000000000000E+000	 -0.1361115443638140E+000	 +0.2438525713743915E+004	
    +153	 +0.2474910068630126E+004	 +0.3360492659362101E+003	 -0.4568873319769252E+000	 +0.2138860802693916E+004	
    +154	 +0.2333529345558133E+004	 +0.1413030176505457E+005	 -0.5992357629964483E+000	 +0.0000000000000000E+000	
    +155	 +0.2425051483961687E+004	 +0.3339592294970628E+005	 -0.5469324898620068E+000	 +0.0000000000000000E+000	
    +156	 +0.1878304495342582E+004	 +0.8950139149827248E+005	 -0.6423623243204445E+000	 +0.0000000000000000E+000	
    +157	 +0.1970482162361729E+004	 +0.6784021740384301E+005	 -0.6445065990535715E+000	 +0.0000000000000000E+000	
    +158	 +0.1820496215884424E+004	 +0.7176100876493829E+005	 -0.7026927338144291E+000	 +0.0000000000000000E+000	
    +159	 +0.1770672797500810E+004	 +0.7362605349994486E+005	 -0.7019399353267897E+000	 +0.0000000000000000E+000	
    +160	 +0.1725156427463077E+004	 +0.7057930588802950E+005	 -0.7568449899288996E+000	 +0.0000000000000000E+000	
    +161	 +0.1751825635666399E+004	 +0.6286443481939647E+005	 -0.7746911646813435E+000	 +0.0000000000000000E+000	
    +162	 +0.1623880782542742E+004	 +0.1610431394020986E+003	 -0.8318080233449608E+000	 +0.1462837643140644E+004	
    +163	 +0.1725749581132475E+004	 +0.0000000000000000E+000	 -0.8502671484948361E+000	 +0.1725749581132475E+004	
    +164	 +0.1678716617350962E+004	 +0.0000000000000000E+000	 -0.8927390207356171E+000	 +0.1678716617350962E+004	
    +165	 +0.1761441796735469E+004	 +0.0000000000000000E+000	 -0.9110354053973966E+000	 +0.1761441796735469E+004	
    +166	 +0.1828961277683012E+004	 +0.0000000000000000E+000	 -0.9506111409598258E+000	 +0.1828961277683012E+004	
    +167	 +0.1886722641516549E+004	 +0.0000000000000000E+000	 -0.9726437085560243E+000	 +0.1886722641516549E+004	
    +168	 +0.1953214945891327E+004	 +0.0000000000000000E+000	 -0.6578270499600672E+000	 +0.1953214945891327E+004	
    +169	 +0.2006514464366713E+004	 +0.0000000000000000E+000	 -0.5442167967702931E+000	 +0.2006514464366713E+004	
    +170	 +0.2070861945592270E+004	 +0.0000000000000000E+000	 -0.4864644256368141E+000	 +0.2070861945592270E+004	
    +171	 +0.2125950182075641E+004	 +0.0000000000000000E+000	 -0.4203888013947454E+000	 +0.2125950182075641E+004	
    +172	 +0.2233004579140901E+004	 +0.0000000000000000E+000	 -0.3885381036076688E+000	 +0.2233004579140901E+004	
    +173	 +0.2263885413946839E+004	 +0.0000000000000000E+000	 -0.3471342894769101E+000	 +0.2263885413946839E+004	
    +174	 +0.2305626432757179E+004	 +0.0000000000000000E+000	 -0.3212190674087195E+000	 +0.2305626432757179E+004	
    +175	 +0.2323402293561286E+004	 +0.0000000000000000E+000	 -0.2917674376139893E+000	 +0.2323402293561286E+004	
    +176	 +0.2381766624593478E+004	 +0.0000000000000000E+000	 -0.5744520433447897E+000	 +0.2381766624593478E+004	
    +177	 +0.2373985357520911E+004	 +0.1619657850216089E+003	 -0.6747302096945815E+000	 +0.2212019572499302E+004	
    +178	 +0.2372776695044993E+004	 +0.2586974177268251E+004	 -0.7347450903268617E+000	 +0.0000000000000000E+000	
    +179	 +0.2317111220367041E+004	 +0.6742193834519742E+004	 -0.7948658794137557E+000	 +0.0000000000000000E+000	
    +180	 +0.2330139821186800E+004	 +0.4744877247042457E+004	 -0.8316972217072155E+000	 +0.0000000000000000E+000	
    +181	 +0.2304755144324190E+004	 +0.7196690701500497E+004	 -0.8722970740708672E+000	 +0.0000000000000000E+000	
    +182	 +0.2404619370179104E+004	 +0.1121197981587053E+006	 -0.8685342530280297E+000	 +0.0000000000000000E+000	
    +183	 +0.2266323974750171E+004	 +0.8453485657630854E+005	 -0.8820906803080223E+000	 +0.0000000000000000E+000	
    +184	 +0.2161387490012210E+004	 +0.7378117101390101E+005	 -0.9046339202075749E+000	 +0.0000000000000000E+000	
    +185	 +0.2177178755098645E+004	 +0.3431045299047197E+005	 -0.9353187927052652E+000	 +0.0000000000000000E+000	
    +186	 +0.1954208884114753E+004	 +0.0000000000000000E+000	 -0.6529325756841657E+000	 +0.1954208884114753E+004	
    +187	 +0.2008413966402873E+004	 +0.0000000000000000E+000	 -0.5516045566093248E+000	 +0.2008413966402873E+004	
    +188	 +0.1974575423028868E+004	 +0.0000000000000000E+000	 -0.4975550953446115E+000	 +0.1974575423028868E+004	
    +189	 +0.2049675262700038E+004	 +0.0000000000000000E+000	 -0.4377134359413835E+000	 +0.2049675262700038E+004	
    +190	 +0.2085573101284953E+004	 +0.0000000000000000E+000	 -0.4066306236193163E+000	 +0.2085573101284953E+004	
    +191	 +0.2144729536526470E+004	 +0.1546846731783606E+004	 -0.3685397019461555E+000	 +0.5978828047428640E+003	
    +192	 +0.2259478626878665E+004	 +0.2960217394324141E+004	 -0.3438857946812855E+000	 +0.0000000000000000E+000	
    +193	 +0.2306345540835410E+004	 +0.1728563260555664E+004	 -0.3176121987592058E+000	 +0.5777822802797459E+003	
    +194	 +0.2366506135017468E+004	 +0.3158718217712528E+003	 -0.2953698838971976E+000	 +0.2050634313246215E+004	
    +195	 +0.2422424761842697E+004	 +0.1290951530344614E+004	 -0.2769231578383513E+000	 +0.1131473231498083E+004	
    +196	 +0.2544940745636785E+004	 +0.2280867451965917E+003	 -0.2602483322031097E+000	 +0.2316854000440193E+004	
    +197	 +0.2571561624333952E+004	 +0.0000000000000000E+000	 -0.2477104915758488E+000	 +0.2571561624333952E+004	
    +198	 +0.2605098493449203E+004	 +0.0000000000000000E+000	 -0.2340757590416571E+000	 +0.2605098493449203E+004	
    +199	 +0.2632197521668310E+004	 +0.0000000000000000E+000	 -0.2250726888471374E+000	 +0.2632197521668310E+004	
    +200	 +0.2690054654739725E+004	 +0.0000000000000000E+000	 -0.5182678334364333E+000	 +0.2690054654739725E+004	
    +201	 +0.2674118763119109E+004	 +0.1622256445062328E+003	 -0.6288073558855868E+000	 +0.2511893118612876E+004	
    +202	 +0.2671788216792615E+004	 +0.2972839644118461E+004	 -0.6962143595765311E+000	 +0.0000000000000000E+000	
    +203	 +0.2623020708660954E+004	 +0.5335078854622492E+004	 -0.7645116148283710E+000	 +0.0000000000000000E+000	
    +204	 +0.2619284319948971E+004	 +0.8754046869267318E+004	 -0.8029269359255077E+000	 +0.0000000000000000E+000	
    +205	 +0.2575346481909050E+004	 +0.9568703187426676E+004	 -0.8496471261170460E+000	 +0.0000000000000000E+000	
    +206	 +0.2638406877179150E+004	 +0.1387252472323691E+006	 -0.8561125752627092E+000	 +0.0000000000000000E+000	
    +207	 +0.2459285822688295E+004	 +0.1336816681277508E+006	 -0.8861039940339133E+000	 +0.0000000000000000E+000	
    +208	 +0.2347545941362641E+004	 +0.1049090847269675E+006	 -0.9132012707338979E+000	 +0.0000000000000000E+000	
    +209	 +0.2370909884600634E+004	 +0.3870673221932630E+005	 -0.9402118192519204E+000	 +0.0000000000000000E+000	
    +210	 +0.2159658082930482E+004	 +0.0000000000000000E+000	 -0.6765985780366260E+000	 +0.2159658082930482E+004	
    +211	 +0.2212092550368286E+004	 +0.0000000000000000E+000	 -0.5798721760156688E+000	 +0.2212092550368286E+004	
    +212	 +0.2149805417088678E+004	 +0.0000000000000000E+000	 -0.5155020088222740E+000	 +0.2149805417088678E+004	
    +213	 +0.2210382785225214E+004	 +0.0000000000000000E+000	 -0.4536087949018040E+000	 +0.2210382785225214E+004	
    +214	 +0.2218176931654605E+004	 +0.0000000000000000E+000	 -0.4209216357137787E+000	 +0.2218176931654605E+004	
    +215	 +0.2264332050214132E+004	 +0.0000000000000000E+000	 -0.3809996293050978E+000	 +0.2264332050214132E+004	
    +216	 +0.2369319582039369E+004	 +0.0000000000000000E+000	 -0.3570892039214178E+000	 +0.2369319582039369E+004	
    +217	 +0.2396912171652048E+004	 +0.0000000000000000E+000	 -0.3322359907431661E+000	 +0.2396912171652048E+004	
    +218	 +0.2443231766240925E+004	 +0.0000000000000000E+000	 -0.3135566311105456E+000	 +0.2443231766240925E+004	
    +219	 +0.2479034759653696E+004	 +0.0000000000000000E+000	 -0.2965055888807574E+000	 +0.2479034759653696E+004	
    +220	 +0.2589205770152256E+004	 +0.0000000000000000E+000	 -0.2789276067663935E+000	 +0.2589205770152256E+004	
    +221	 +0.2609184430335459E+004	 +0.0000000000000000E+000	 -0.2639499027012501E+000	 +0.2609184430335459E+004	
    +222	 +0.2635778884474081E+004	 +0.0000000000000000E+000	 -0.2477547384728285E+000	 +0.2635778884474081E+004	
    +223	 +0.2649931074787740E+004	 +0.0000000000000000E+000	 -0.2374041327707901E+000	 +0.2649931074787740E+004	
    +224	 +0.2696717195949022E+004	 +0.0000000000000000E+000	 -0.5313543108505436E+000	 +0.2696717195949022E+004	
    +225	 +0.2673387975167938E+004	 +0.1622013140413827E+003	 -0.6441884975489465E+000	 +0.2511186661126555E+004	
