 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +32	 +0.2023751406567712E+004	 +0.0000000000000000E+000	 +0.3072636405201545E+000	 +0.2023751406567712E+004	
     +33	 +0.2035909108777492E+004	 +0.2408745725958499E+003	 +0.1971599558045332E+000	 +0.1795034536181642E+004	
     +34	 +0.2043061988038367E+004	 +0.2153010393149379E+004	 +0.1322562833709191E+000	 +0.0000000000000000E+000	
     +35	 +0.2020061173306683E+004	 +0.3553995069859792E+005	 +0.8555004299384471E-001	 +0.0000000000000000E+000	
     +36	 +0.1845688160651086E+004	 +0.4441448938910835E+005	 +0.6114220796118003E-001	 +0.0000000000000000E+000	
     +37	 +0.1831050108694899E+004	 +0.5149102873256458E+005	 +0.1834570178418207E-001	 +0.0000000000000000E+000	
     +38	 +0.1698072453893965E+004	 +0.3216788605895720E+005	 -0.5376964110911612E-002	 +0.0000000000000000E+000	
     +39	 +0.1796444076037778E+004	 +0.3177641145559592E+005	 -0.3738106479246025E-001	 +0.0000000000000000E+000	
     +40	 +0.1755245750936794E+004	 +0.1746318134348475E+005	 -0.6396746872437026E-001	 +0.0000000000000000E+000	
     +41	 +0.1800575239802680E+004	 +0.6518309765100836E+004	 -0.9360951194004155E-001	 +0.0000000000000000E+000	
     +42	 +0.1854767844656407E+004	 +0.0000000000000000E+000	 +0.1782788918655181E+000	 +0.1854767844656407E+004	
     +43	 +0.1915148062818294E+004	 +0.0000000000000000E+000	 +0.2855850451435990E+000	 +0.1915148062818294E+004	
     +44	 +0.1877639548094073E+004	 +0.0000000000000000E+000	 +0.3558784046298993E+000	 +0.1877639548094073E+004	
     +45	 +0.1965262477734322E+004	 +0.0000000000000000E+000	 +0.4396315558088948E+000	 +0.1965262477734322E+004	
     +46	 +0.2002754324574011E+004	 +0.0000000000000000E+000	 +0.4874742419144443E+000	 +0.2002754324574011E+004	
     +47	 +0.2053167690595800E+004	 +0.0000000000000000E+000	 +0.5430771824372621E+000	 +0.2053167690595800E+004	
     +48	 +0.2151494479358191E+004	 +0.0000000000000000E+000	 +0.5784368597202684E+000	 +0.2151494479358191E+004	
     +49	 +0.2178844801783179E+004	 +0.0000000000000000E+000	 +0.6215449021880368E+000	 +0.2178844801783179E+004	
     +50	 +0.2190901577916585E+004	 +0.0000000000000000E+000	 +0.6486826538152572E+000	 +0.2190901577916585E+004	
     +51	 +0.2190695236269059E+004	 +0.0000000000000000E+000	 +0.6822948354332579E+000	 +0.2190695236269059E+004	
     +52	 +0.2194987473240095E+004	 +0.0000000000000000E+000	 +0.7047552889845774E+000	 +0.2194987473240095E+004	
     +53	 +0.2189044350896781E+004	 +0.0000000000000000E+000	 +0.7121533730499875E+000	 +0.2189044350896781E+004	
     +54	 +0.2186014601458675E+004	 +0.0000000000000000E+000	 +0.7301742030884298E+000	 +0.2186014601458675E+004	
     +55	 +0.2179539048142650E+004	 +0.0000000000000000E+000	 +0.7342555426471556E+000	 +0.2179539048142650E+004	
     +56	 +0.2186683134155921E+004	 +0.0000000000000000E+000	 +0.5027581017159783E+000	 +0.2186683134155921E+004	
     +57	 +0.2161578552692701E+004	 +0.2411711030383518E+003	 +0.3985972130238061E+000	 +0.1920407449654349E+004	
     +58	 +0.2017058504021236E+004	 +0.7678543746099260E+005	 +0.4531620638082170E+000	 +0.0000000000000000E+000	
     +59	 +0.1696133328391724E+004	 +0.1408544217877493E+006	 +0.4109991374908809E+000	 +0.0000000000000000E+000	
     +60	 +0.1392403045575853E+004	 +0.1829369003217516E+006	 +0.3731908887664150E+000	 +0.0000000000000000E+000	
     +61	 +0.1149868722887872E+004	 +0.1966896426759606E+006	 +0.3085709161188560E+000	 +0.0000000000000000E+000	
     +62	 +0.9326524551436453E+003	 +0.2135599782324614E+006	 +0.2783808396120723E+000	 +0.0000000000000000E+000	
     +63	 +0.8486910039700529E+003	 +0.1954926721773385E+006	 +0.2598516191809540E+000	 +0.0000000000000000E+000	
     +64	 +0.8158007080729541E+003	 +0.1400016458897144E+006	 +0.2272010127019853E+000	 +0.0000000000000000E+000	
     +65	 +0.9163377814200969E+003	 +0.4701451285956664E+005	 +0.2012438519986845E+000	 +0.0000000000000000E+000	
     +66	 +0.1025876598388072E+004	 +0.1868908939194598E+003	 +0.3716982675938796E+000	 +0.8389857044686123E+003	
     +67	 +0.1169819874655683E+004	 +0.3440731380189023E+003	 +0.5346158281288576E+000	 +0.8257467366367805E+003	
     +68	 +0.1232521382580486E+004	 +0.9021018796252432E+002	 +0.5934382497427830E+000	 +0.1142311194617962E+004	
     +69	 +0.1368013685147147E+004	 +0.0000000000000000E+000	 +0.6227047255209868E+000	 +0.1368013685147147E+004	
     +70	 +0.1457211544526235E+004	 +0.0000000000000000E+000	 +0.6634959950116650E+000	 +0.1457211544526235E+004	
     +71	 +0.1563639958970317E+004	 +0.0000000000000000E+000	 +0.6818326775742271E+000	 +0.1563639958970317E+004	
     +72	 +0.1704181088372183E+004	 +0.0000000000000000E+000	 +0.7079835719394753E+000	 +0.1704181088372183E+004	
     +73	 +0.1826750328070017E+004	 +0.0000000000000000E+000	 +0.7178781371099190E+000	 +0.1826750328070017E+004	
     +74	 +0.1993014543767957E+004	 +0.0000000000000000E+000	 +0.7317013832795379E+000	 +0.1993014543767957E+004	
     +75	 +0.2157880921053700E+004	 +0.0000000000000000E+000	 +0.7335344774566633E+000	 +0.2157880921053700E+004	
     +76	 +0.2300883877059777E+004	 +0.0000000000000000E+000	 +0.7397343103768050E+000	 +0.2300883877059777E+004	
     +77	 +0.2397225334033953E+004	 +0.1548044616881294E+003	 +0.7388972569116866E+000	 +0.2242420872345824E+004	
     +78	 +0.2495995404835433E+004	 +0.8202022749914534E+002	 +0.7426993766442800E+000	 +0.2413975177336288E+004	
     +79	 +0.2571503372560436E+004	 +0.0000000000000000E+000	 +0.7412729445161428E+000	 +0.2571503372560436E+004	
     +80	 +0.2651049374721103E+004	 +0.0000000000000000E+000	 +0.5327082213128936E+000	 +0.2651049374721103E+004	
     +81	 +0.2692716194724663E+004	 +0.5025226547688347E+003	 +0.4321850321657216E+000	 +0.2190193539955828E+004	
     +82	 +0.2600019568871215E+004	 +0.1011770278044635E+006	 +0.5151305358264870E+000	 +0.0000000000000000E+000	
     +83	 +0.2334185377118958E+004	 +0.1892608586611779E+006	 +0.4791448841588390E+000	 +0.0000000000000000E+000	
     +84	 +0.2081074400987769E+004	 +0.2534758258554268E+006	 +0.4217068295130539E+000	 +0.0000000000000000E+000	
     +85	 +0.1890261916829083E+004	 +0.2821720824593258E+006	 +0.3382044905652097E+000	 +0.0000000000000000E+000	
     +86	 +0.1715396066537694E+004	 +0.2864860730359152E+006	 +0.2931606142534179E+000	 +0.0000000000000000E+000	
     +87	 +0.1663551188288707E+004	 +0.2483946839843606E+006	 +0.2823424004043303E+000	 +0.0000000000000000E+000	
     +88	 +0.1664562082287353E+004	 +0.1715363975161590E+006	 +0.2377194303089189E+000	 +0.0000000000000000E+000	
     +89	 +0.1783936139991829E+004	 +0.8631506857620123E+005	 +0.2143476493294710E+000	 +0.0000000000000000E+000	
     +90	 +0.1919369438719868E+004	 +0.0000000000000000E+000	 +0.3715362353130189E+000	 +0.1919369438719868E+004	
     +91	 +0.2047039978958353E+004	 +0.0000000000000000E+000	 +0.5238726085119405E+000	 +0.2047039978958353E+004	
     +92	 +0.2065830649357440E+004	 +0.0000000000000000E+000	 +0.5808790232872322E+000	 +0.2065830649357440E+004	
     +93	 +0.2178479801855492E+004	 +0.0000000000000000E+000	 +0.6127863497914618E+000	 +0.2178479801855492E+004	
     +94	 +0.2252031709980979E+004	 +0.0000000000000000E+000	 +0.6512628332214573E+000	 +0.2252031709980979E+004	
     +95	 +0.2327729571299561E+004	 +0.0000000000000000E+000	 +0.6699987682740195E+000	 +0.2327729571299561E+004	
     +96	 +0.2448834820269031E+004	 +0.0000000000000000E+000	 +0.6930324975951155E+000	 +0.2448834820269031E+004	
     +97	 +0.2489333105928871E+004	 +0.0000000000000000E+000	 +0.7038095689602466E+000	 +0.2489333105928871E+004	
     +98	 +0.2513590335044063E+004	 +0.5954753513002323E+002	 +0.7169924952650518E+000	 +0.2454042799914039E+004	
     +99	 +0.2526261974807589E+004	 +0.1448861226805405E+002	 +0.7213652338938256E+000	 +0.2511773362539535E+004	
    +100	 +0.2569919098210763E+004	 +0.0000000000000000E+000	 +0.7292259458909552E+000	 +0.2569919098210763E+004	
    +101	 +0.2576662104521368E+004	 +0.0000000000000000E+000	 +0.7313202679373475E+000	 +0.2576662104521368E+004	
    +102	 +0.2585092030007796E+004	 +0.0000000000000000E+000	 +0.7370227383561664E+000	 +0.2585092030007796E+004	
    +103	 +0.2585358903005834E+004	 +0.0000000000000000E+000	 +0.7397156732106568E+000	 +0.2585358903005834E+004	
    +104	 +0.2599459858015360E+004	 +0.0000000000000000E+000	 +0.5466965405134456E+000	 +0.2599459858015360E+004	
    +105	 +0.2585416326735209E+004	 +0.5022255442584266E+003	 +0.4544620939048300E+000	 +0.2083190782476782E+004	
    +106	 +0.2518722652528111E+004	 +0.1312581625400396E+005	 +0.3864494766522246E+000	 +0.0000000000000000E+000	
    +107	 +0.2381120028857838E+004	 +0.2764379776249414E+005	 +0.3369684523456009E+000	 +0.0000000000000000E+000	
    +108	 +0.2318292949214868E+004	 +0.5195429857077353E+005	 +0.3081568586848161E+000	 +0.0000000000000000E+000	
    +109	 +0.2198157026423500E+004	 +0.5302696012472963E+005	 +0.2693873230230981E+000	 +0.0000000000000000E+000	
    +110	 +0.2081984952998385E+004	 +0.5222504927663859E+005	 +0.2425464067407526E+000	 +0.0000000000000000E+000	
    +111	 +0.2070418589346119E+004	 +0.1529131260394691E+005	 +0.1947295367867232E+000	 +0.0000000000000000E+000	
    +112	 +0.2153956127527605E+004	 +0.4455524978538607E+004	 +0.1511066818253539E+000	 +0.0000000000000000E+000	
    +113	 +0.2226039290948924E+004	 +0.1592041643354289E+004	 +0.1239983417563984E+000	 +0.6339976475946355E+003	
    +114	 +0.2297123585459758E+004	 +0.0000000000000000E+000	 +0.3130046723635664E+000	 +0.2297123585459758E+004	
    +115	 +0.2339890855360530E+004	 +0.0000000000000000E+000	 +0.4624102607939906E+000	 +0.2339890855360530E+004	
    +116	 +0.2289612824756307E+004	 +0.0000000000000000E+000	 +0.5189638102638634E+000	 +0.2289612824756307E+004	
    +117	 +0.2362188714116970E+004	 +0.0000000000000000E+000	 +0.5668004068037183E+000	 +0.2362188714116970E+004	
    +118	 +0.2383259328136217E+004	 +0.0000000000000000E+000	 +0.6053454701041694E+000	 +0.2383259328136217E+004	
    +119	 +0.2421692564058150E+004	 +0.0000000000000000E+000	 +0.6221677474043710E+000	 +0.2421692564058150E+004	
    +120	 +0.2517167406624535E+004	 +0.0000000000000000E+000	 +0.6466381005932669E+000	 +0.2517167406624535E+004	
    +121	 +0.2577142677300224E+004	 +0.0000000000000000E+000	 +0.6554276560671091E+000	 +0.2577142677300224E+004	
    +122	 +0.2676999859079092E+004	 +0.1444875086067006E+003	 +0.6688196200159515E+000	 +0.2532512350472392E+004	
    +123	 +0.2774212422914100E+004	 +0.1335504539545859E+003	 +0.6710730143940257E+000	 +0.2640661968959514E+004	
    +124	 +0.2852431298673507E+004	 +0.4866027500086388E+002	 +0.6781946708185674E+000	 +0.2803771023672643E+004	
    +125	 +0.2904186230600564E+004	 +0.0000000000000000E+000	 +0.6786236169602944E+000	 +0.2904186230600564E+004	
    +126	 +0.2978239126800171E+004	 +0.0000000000000000E+000	 +0.6832873197459780E+000	 +0.2978239126800171E+004	
    +127	 +0.3024087638026017E+004	 +0.0000000000000000E+000	 +0.6827218802527705E+000	 +0.3024087638026017E+004	
    +128	 +0.3062621106903935E+004	 +0.0000000000000000E+000	 +0.6853047831563744E+000	 +0.3062621106903935E+004	
    +129	 +0.3107622570070569E+004	 +0.2427263794717395E+003	 +0.4282685310693042E+000	 +0.2864896190598829E+004	
    +130	 +0.2986989817981881E+004	 +0.5972588771214691E+005	 +0.3692781942835413E+000	 +0.0000000000000000E+000	
    +131	 +0.2718758579766873E+004	 +0.1392792234003099E+006	 +0.4060254081123076E+000	 +0.0000000000000000E+000	
    +132	 +0.2498959632111823E+004	 +0.1261276701593559E+006	 +0.2632230334480329E+000	 +0.0000000000000000E+000	
    +133	 +0.2300251986820281E+004	 +0.2265468388624427E+006	 +0.2199747994244343E+000	 +0.0000000000000000E+000	
    +134	 +0.2078085117320409E+004	 +0.2229137562602345E+006	 +0.1479871312834077E+000	 +0.0000000000000000E+000	
    +135	 +0.2015659617580154E+004	 +0.2010133252292835E+006	 +0.1279303467064576E+000	 +0.0000000000000000E+000	
    +136	 +0.1988315559157732E+004	 +0.1560930571201851E+006	 +0.6931844759318095E-001	 +0.0000000000000000E+000	
    +137	 +0.2082866827540727E+004	 +0.7037104855985822E+005	 +0.4067818581539540E-001	 +0.0000000000000000E+000	
    +138	 +0.2088102703965428E+004	 +0.2412801121912994E+003	 -0.1855881102744238E-001	 +0.1846822591774129E+004	
    +139	 +0.2398461589915074E+004	 +0.0000000000000000E+000	 -0.4534051337603553E-001	 +0.2398461589915074E+004	
    +140	 +0.2345775840855850E+004	 +0.0000000000000000E+000	 -0.9028598695567816E-001	 +0.2345775840855850E+004	
    +141	 +0.2436768633213567E+004	 +0.0000000000000000E+000	 -0.1125033900340666E+000	 +0.2436768633213567E+004	
    +142	 +0.2508450701566733E+004	 +0.0000000000000000E+000	 -0.1513040218029716E+000	 +0.2508450701566733E+004	
    +143	 +0.2572039718261487E+004	 +0.0000000000000000E+000	 -0.1725127384657331E+000	 +0.2572039718261487E+004	
    +144	 +0.2640694873208245E+004	 +0.0000000000000000E+000	 +0.1074769495992361E+000	 +0.2640694873208245E+004	
    +145	 +0.2690175372056022E+004	 +0.0000000000000000E+000	 +0.2508082672168421E+000	 +0.2690175372056022E+004	
    +146	 +0.2742513219366023E+004	 +0.0000000000000000E+000	 +0.3220894046021752E+000	 +0.2742513219366023E+004	
    +147	 +0.2779736247822167E+004	 +0.0000000000000000E+000	 +0.4009378227594105E+000	 +0.2779736247822167E+004	
    +148	 +0.2821756589325694E+004	 +0.0000000000000000E+000	 +0.4494106368032956E+000	 +0.2821756589325694E+004	
    +149	 +0.2840513573361410E+004	 +0.0000000000000000E+000	 +0.5046155772439892E+000	 +0.2840513573361410E+004	
    +150	 +0.2868257863175295E+004	 +0.0000000000000000E+000	 +0.5393392452630761E+000	 +0.2868257863175295E+004	
    +151	 +0.2887324130188029E+004	 +0.0000000000000000E+000	 +0.5816897975559082E+000	 +0.2887324130188029E+004	
    +152	 +0.2972646252653604E+004	 +0.0000000000000000E+000	 +0.6080550231214693E+000	 +0.2972646252653604E+004	
    +153	 +0.3030501521251836E+004	 +0.5028435298169019E+003	 +0.2958483209658581E+000	 +0.2527657991434934E+004	
    +154	 +0.2881260295930266E+004	 +0.2114371771389852E+005	 +0.1727969561517960E+000	 +0.0000000000000000E+000	
    +155	 +0.2745731168378868E+004	 +0.4637068740444161E+005	 +0.2067235511772469E+000	 +0.0000000000000000E+000	
    +156	 +0.2425468040830257E+004	 +0.1339243979573484E+006	 +0.1146345001197333E+000	 +0.0000000000000000E+000	
    +157	 +0.2296072157414921E+004	 +0.9023777100247741E+005	 +0.9577266418482855E-001	 +0.0000000000000000E+000	
    +158	 +0.2135812926272260E+004	 +0.9510494841199594E+005	 +0.3464245971822984E-001	 +0.0000000000000000E+000	
    +159	 +0.2092162047801467E+004	 +0.9711838204361999E+005	 +0.2543937856597411E-001	 +0.0000000000000000E+000	
    +160	 +0.2044657986923128E+004	 +0.9249670907918827E+005	 -0.3222158010215918E-001	 +0.0000000000000000E+000	
    +161	 +0.2067373656866373E+004	 +0.8227485991374115E+005	 -0.5529184076104574E-001	 +0.0000000000000000E+000	
    +162	 +0.2178700278120582E+004	 +0.2409750857337639E+003	 -0.1112409943360572E+000	 +0.1937725192386818E+004	
    +163	 +0.2279539006746979E+004	 +0.0000000000000000E+000	 -0.1301829496399787E+000	 +0.2279539006746979E+004	
    +164	 +0.2227146060329836E+004	 +0.0000000000000000E+000	 -0.1704722257148175E+000	 +0.2227146060329836E+004	
    +165	 +0.2316233111111025E+004	 +0.0000000000000000E+000	 -0.1878456462735427E+000	 +0.2316233111111025E+004	
    +166	 +0.2379359197158429E+004	 +0.0000000000000000E+000	 -0.2235677404114745E+000	 +0.2379359197158429E+004	
    +167	 +0.2438536196633594E+004	 +0.0000000000000000E+000	 -0.2426149801748735E+000	 +0.2438536196633594E+004	
    +168	 +0.2486118697796479E+004	 +0.0000000000000000E+000	 +0.6816494363926706E-001	 +0.2486118697796479E+004	
    +169	 +0.2537679944388032E+004	 +0.0000000000000000E+000	 +0.1938775042727408E+000	 +0.2537679944388032E+004	
    +170	 +0.2602303481682416E+004	 +0.0000000000000000E+000	 +0.2672355094168231E+000	 +0.2602303481682416E+004	
    +171	 +0.2657099116444843E+004	 +0.0000000000000000E+000	 +0.3487019258776147E+000	 +0.2657099116444843E+004	
    +172	 +0.2762220493850723E+004	 +0.0000000000000000E+000	 +0.3966797556654224E+000	 +0.2762220493850723E+004	
    +173	 +0.2795008878308985E+004	 +0.0000000000000000E+000	 +0.4526731889699137E+000	 +0.2795008878308985E+004	
    +174	 +0.2832928939556439E+004	 +0.0000000000000000E+000	 +0.4878375883903506E+000	 +0.2832928939556439E+004	
    +175	 +0.2852345923058560E+004	 +0.0000000000000000E+000	 +0.5317809226153696E+000	 +0.2852345923058560E+004	
    +176	 +0.2922090956882639E+004	 +0.0000000000000000E+000	 +0.2599571286799893E+000	 +0.2922090956882639E+004	
    +177	 +0.2908613857961788E+004	 +0.2423556766440209E+003	 +0.1579334703960696E+000	 +0.2666258181317767E+004	
    +178	 +0.2907068189531691E+004	 +0.3870989639625259E+004	 +0.9962370773211036E-001	 +0.0000000000000000E+000	
    +179	 +0.2853843088518927E+004	 +0.1008860571980303E+005	 +0.3639910416279905E-001	 +0.0000000000000000E+000	
    +180	 +0.2866096090132061E+004	 +0.7099943565725979E+004	 -0.4126430342599349E-002	 +0.0000000000000000E+000	
    +181	 +0.2842096493780623E+004	 +0.1069667742569268E+005	 -0.4823013066333977E-001	 +0.0000000000000000E+000	
    +182	 +0.2710913111801126E+004	 +0.1429744092860904E+006	 -0.5116253700430533E-001	 +0.0000000000000000E+000	
    +183	 +0.2576557196817660E+004	 +0.1082961775226687E+006	 -0.7111471079691234E-001	 +0.0000000000000000E+000	
    +184	 +0.2472183001106147E+004	 +0.9715664439635078E+005	 -0.9811374805168992E-001	 +0.0000000000000000E+000	
    +185	 +0.2490076930133497E+004	 +0.4626073708866466E+005	 -0.1296935249854566E+000	 +0.0000000000000000E+000	
    +186	 +0.2482865762089626E+004	 +0.0000000000000000E+000	 +0.1420756113159108E+000	 +0.2482865762089626E+004	
    +187	 +0.2536419164614022E+004	 +0.0000000000000000E+000	 +0.2553782283580538E+000	 +0.2536419164614022E+004	
    +188	 +0.2492796397239549E+004	 +0.0000000000000000E+000	 +0.3197503080511262E+000	 +0.2492796397239549E+004	
    +189	 +0.2569059943860908E+004	 +0.0000000000000000E+000	 +0.3917211072200182E+000	 +0.2569059943860908E+004	
    +190	 +0.2607553436059615E+004	 +0.0000000000000000E+000	 +0.4351548666961946E+000	 +0.2607553436059615E+004	
    +191	 +0.2666123442075238E+004	 +0.9928422785237802E+002	 +0.4852558217272013E+000	 +0.2566839214222860E+004	
    +192	 +0.2777184054518038E+004	 +0.1900013053858046E+003	 +0.5174706933813272E+000	 +0.2587182749132233E+004	
    +193	 +0.2827791013706109E+004	 +0.1109476880236034E+003	 +0.5561326744800329E+000	 +0.2716843325682505E+004	
    +194	 +0.2882677225256302E+004	 +0.2027420641004400E+002	 +0.5816185355225805E+000	 +0.2862403018846258E+004	
    +195	 +0.2937312016963821E+004	 +0.8285961579226523E+002	 +0.6121180782903139E+000	 +0.2854452401171556E+004	
    +196	 +0.3055519284887995E+004	 +0.1463972862656806E+002	 +0.6306391987509191E+000	 +0.3040879556261427E+004	
    +197	 +0.3081500867167344E+004	 +0.0000000000000000E+000	 +0.6471372839309677E+000	 +0.3081500867167344E+004	
    +198	 +0.3112092090008365E+004	 +0.0000000000000000E+000	 +0.6602313539863899E+000	 +0.3112092090008365E+004	
    +199	 +0.3138525121769179E+004	 +0.0000000000000000E+000	 +0.6611949224723213E+000	 +0.3138525121769179E+004	
    +200	 +0.3205138888304345E+004	 +0.0000000000000000E+000	 +0.3995914605920413E+000	 +0.3205138888304345E+004	
    +201	 +0.3183720905735624E+004	 +0.2427445139124947E+003	 +0.2845972896288002E+000	 +0.2940976391823129E+004	
    +202	 +0.3182764243831671E+004	 +0.4448375079956013E+004	 +0.2151694289491191E+000	 +0.0000000000000000E+000	
    +203	 +0.3136540934891644E+004	 +0.7983085086158551E+004	 +0.1407416203089046E+000	 +0.0000000000000000E+000	
    +204	 +0.3134105733220897E+004	 +0.1309901932284108E+005	 +0.9493021244809687E-001	 +0.0000000000000000E+000	
    +205	 +0.3091545791120751E+004	 +0.1431802111851426E+005	 +0.4363175088601028E-001	 +0.0000000000000000E+000	
    +206	 +0.2931157117781357E+004	 +0.1821020813651691E+006	 +0.2849852445586821E-001	 +0.0000000000000000E+000	
    +207	 +0.2757179018821698E+004	 +0.1746566549870794E+006	 -0.8009047593047117E-002	 +0.0000000000000000E+000	
    +208	 +0.2648031269806191E+004	 +0.1369713400860258E+006	 -0.4150689889619986E-001	 +0.0000000000000000E+000	
    +209	 +0.2672748901334374E+004	 +0.5223828395624098E+005	 -0.7106253688771530E-001	 +0.0000000000000000E+000	
    +210	 +0.2677836829394670E+004	 +0.0000000000000000E+000	 +0.1758036557946688E+000	 +0.2677836829394670E+004	
    +211	 +0.2728779123465903E+004	 +0.0000000000000000E+000	 +0.2859999702120460E+000	 +0.2728779123465903E+004	
    +212	 +0.2660715111192986E+004	 +0.0000000000000000E+000	 +0.3495700695369923E+000	 +0.2660715111192986E+004	
    +213	 +0.2722232066557979E+004	 +0.0000000000000000E+000	 +0.4279987707746385E+000	 +0.2722232066557979E+004	
    +214	 +0.2733978958267342E+004	 +0.0000000000000000E+000	 +0.4714418753272787E+000	 +0.2733978958267342E+004	
    +215	 +0.2779240090964237E+004	 +0.0000000000000000E+000	 +0.5209886287496086E+000	 +0.2779240090964237E+004	
    +216	 +0.2877056243533327E+004	 +0.0000000000000000E+000	 +0.5526913079376061E+000	 +0.2877056243533327E+004	
    +217	 +0.2908256593486237E+004	 +0.0000000000000000E+000	 +0.5891936252894403E+000	 +0.2908256593486237E+004	
    +218	 +0.2950174422937374E+004	 +0.0000000000000000E+000	 +0.6119399685236380E+000	 +0.2950174422937374E+004	
    +219	 +0.2985014200640162E+004	 +0.0000000000000000E+000	 +0.6331473154766425E+000	 +0.2985014200640162E+004	
    +220	 +0.3091862822112000E+004	 +0.0000000000000000E+000	 +0.6509654122992834E+000	 +0.3091862822112000E+004	
    +221	 +0.3111367725358760E+004	 +0.0000000000000000E+000	 +0.6566379312963951E+000	 +0.3111367725358760E+004	
    +222	 +0.3135590975671331E+004	 +0.0000000000000000E+000	 +0.6700377010857885E+000	 +0.3135590975671331E+004	
    +223	 +0.3149417951546811E+004	 +0.0000000000000000E+000	 +0.6724655125971488E+000	 +0.3149417951546811E+004	
    +224	 +0.3203293482530854E+004	 +0.0000000000000000E+000	 +0.4207458902100982E+000	 +0.3203293482530854E+004	
    +225	 +0.3176016818728143E+004	 +0.2427081072957648E+003	 +0.3084007969172289E+000	 +0.2933308711432378E+004	
