 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +68	 +0.1143616690653266E+004	 +0.1298284036834950E+004	 +0.3382562897584735E+000	 +0.0000000000000000E+000	
     +69	 +0.1282000092608585E+004	 +0.0000000000000000E+000	 +0.3951376663180721E+000	 +0.1282000092608585E+004	
     +70	 +0.1372457806806944E+004	 +0.0000000000000000E+000	 +0.4288822421356869E+000	 +0.1372457806806944E+004	
     +71	 +0.1481365435988499E+004	 +0.0000000000000000E+000	 +0.4641261285710637E+000	 +0.1481365435988499E+004	
     +72	 +0.1626387217599368E+004	 +0.0000000000000000E+000	 +0.4868220294572399E+000	 +0.1626387217599368E+004	
     +73	 +0.1752549440215011E+004	 +0.0000000000000000E+000	 +0.5069380924567981E+000	 +0.1752549440215011E+004	
     +74	 +0.1922348407741309E+004	 +0.0000000000000000E+000	 +0.5179070103676109E+000	 +0.1922348407741309E+004	
     +75	 +0.2091270857390716E+004	 +0.0000000000000000E+000	 +0.5223048058066021E+000	 +0.2091270857390716E+004	
     +76	 +0.2238490838060249E+004	 +0.0000000000000000E+000	 +0.5267080046563688E+000	 +0.2238490838060249E+004	
     +77	 +0.2336495182688589E+004	 +0.2227909795776266E+004	 +0.5309732579305790E+000	 +0.1085853869123230E+003	
     +78	 +0.2438725802167617E+004	 +0.1180416031323959E+004	 +0.5364849817150421E+000	 +0.1258309770843657E+004	
     +79	 +0.2516396541700987E+004	 +0.0000000000000000E+000	 +0.5403221967217410E+000	 +0.2516396541700987E+004	
     +80	 +0.2610258709311292E+004	 +0.0000000000000000E+000	 +0.2372637931337058E+000	 +0.2610258709311292E+004	
     +81	 +0.2645065059958320E+004	 +0.7083765689803160E+001	 +0.1215910700632397E+000	 +0.2637981294268517E+004	
     +82	 +0.3377647768985365E+004	 +0.3559623876655653E+005	 +0.2091998306217131E+000	 +0.0000000000000000E+000	
     +83	 +0.3103829110748423E+004	 +0.7408463346500916E+005	 +0.1756171607489134E+000	 +0.0000000000000000E+000	
     +84	 +0.2846052017451645E+004	 +0.1015620692825152E+006	 +0.1316810624861740E+000	 +0.0000000000000000E+000	
     +85	 +0.2650662547070404E+004	 +0.1141321612564999E+006	 +0.5466047916509837E-001	 +0.0000000000000000E+000	
     +86	 +0.2473084733937111E+004	 +0.1171103776205857E+006	 +0.2028747527290850E-001	 +0.0000000000000000E+000	
     +87	 +0.2418154459223499E+004	 +0.1024587360056862E+006	 +0.1355494357099651E-001	 +0.0000000000000000E+000	
     +88	 +0.2418404316183818E+004	 +0.7118296301731316E+005	 -0.2622996615927997E-001	 +0.0000000000000000E+000	
     +89	 +0.2541031630968013E+004	 +0.3401972931827221E+005	 -0.5026313599037553E-001	 +0.0000000000000000E+000	
     +90	 +0.1852372551235532E+004	 +0.0000000000000000E+000	 +0.1935055009537567E+000	 +0.1852372551235532E+004	
     +91	 +0.1984280167345122E+004	 +0.0000000000000000E+000	 +0.3014534568108899E+000	 +0.1984280167345122E+004	
     +92	 +0.2001595172059713E+004	 +0.0000000000000000E+000	 +0.3539418645745129E+000	 +0.2001595172059713E+004	
     +93	 +0.2117250062655453E+004	 +0.0000000000000000E+000	 +0.4080039480540668E+000	 +0.2117250062655453E+004	
     +94	 +0.2192046267760780E+004	 +0.0000000000000000E+000	 +0.4356735400431046E+000	 +0.2192046267760780E+004	
     +95	 +0.2269735123703278E+004	 +0.0000000000000000E+000	 +0.4659633561007802E+000	 +0.2269735123703278E+004	
     +96	 +0.2397775001078628E+004	 +0.0000000000000000E+000	 +0.4824586873339179E+000	 +0.2397775001078628E+004	
     +97	 +0.2439997155966172E+004	 +0.0000000000000000E+000	 +0.5013014772940344E+000	 +0.2439997155966172E+004	
     +98	 +0.2465109380903883E+004	 +0.8569942712489857E+003	 +0.5142278997917054E+000	 +0.1608115109654897E+004	
     +99	 +0.2477255307660012E+004	 +0.2085167368381928E+003	 +0.5258143678446634E+000	 +0.2268738570821819E+004	
    +100	 +0.2521929481724429E+004	 +0.0000000000000000E+000	 +0.5351612053442273E+000	 +0.2521929481724429E+004	
    +101	 +0.2528995480963449E+004	 +0.0000000000000000E+000	 +0.5462479541459027E+000	 +0.2528995480963449E+004	
    +102	 +0.2537990960171038E+004	 +0.0000000000000000E+000	 +0.5536522730107530E+000	 +0.2537990960171038E+004	
    +103	 +0.2538755432521841E+004	 +0.0000000000000000E+000	 +0.5686774711181940E+000	 +0.2538755432521841E+004	
    +104	 +0.2569981411914533E+004	 +0.0000000000000000E+000	 +0.2778876530432289E+000	 +0.2569981411914533E+004	
    +105	 +0.2544758252348422E+004	 +0.7079577475178587E+001	 +0.1638167321075290E+000	 +0.2537678674873243E+004	
    +106	 +0.2481619275595527E+004	 +0.1850268956999475E+003	 +0.1054110872264588E+000	 +0.2296592379895579E+004	
    +107	 +0.2336954233644946E+004	 +0.3896783244844821E+003	 +0.5154469903603131E-001	 +0.1947275909160464E+004	
    +108	 +0.3101603246130944E+004	 +0.1264923862746247E+005	 +0.3426276895261728E-001	 +0.0000000000000000E+000	
    +109	 +0.2976336650271050E+004	 +0.1349124229569061E+005	 -0.3014636097763375E-002	 +0.0000000000000000E+000	
    +110	 +0.2860722424969777E+004	 +0.1369468964369268E+005	 -0.2193784718227097E-001	 +0.0000000000000000E+000	
    +111	 +0.2024815409588740E+004	 +0.2155526214548914E+003	 -0.6876643705876374E-001	 +0.1809262788133849E+004	
    +112	 +0.2115093482963123E+004	 +0.6280690964579802E+002	 -0.1102411866557104E+000	 +0.2052286573317325E+004	
    +113	 +0.2190887260464146E+004	 +0.2244207273624068E+002	 -0.1385450397889487E+000	 +0.2168445187727905E+004	
    +114	 +0.2246151776312543E+004	 +0.0000000000000000E+000	 +0.1126377922241080E+000	 +0.2246151776312543E+004	
    +115	 +0.2291119179306499E+004	 +0.0000000000000000E+000	 +0.2035146035908489E+000	 +0.2291119179306499E+004	
    +116	 +0.2238302569302472E+004	 +0.0000000000000000E+000	 +0.2589342047158082E+000	 +0.2238302569302472E+004	
    +117	 +0.2312605401457814E+004	 +0.0000000000000000E+000	 +0.3139634456500887E+000	 +0.2312605401457814E+004	
    +118	 +0.2335298487991748E+004	 +0.0000000000000000E+000	 +0.3383537508916889E+000	 +0.2335298487991748E+004	
    +119	 +0.2374918342152932E+004	 +0.0000000000000000E+000	 +0.3714005553743999E+000	 +0.2374918342152932E+004	
    +120	 +0.2474648146571847E+004	 +0.0000000000000000E+000	 +0.3877176822743250E+000	 +0.2474648146571847E+004	
    +121	 +0.2537704402015866E+004	 +0.0000000000000000E+000	 +0.4054132300470204E+000	 +0.2537704402015866E+004	
    +122	 +0.2639588903749623E+004	 +0.2079430607372860E+004	 +0.4128450642985805E+000	 +0.5601582963767632E+003	
    +123	 +0.2739287084769176E+004	 +0.1922027061437110E+004	 +0.4188664226238481E+000	 +0.8172600233320661E+003	
    +124	 +0.2819156904748141E+004	 +0.7003073565024035E+003	 +0.4231872912059211E+000	 +0.2118849548245737E+004	
    +125	 +0.2872146415188468E+004	 +0.0000000000000000E+000	 +0.4288564985955247E+000	 +0.2872146415188468E+004	
    +126	 +0.2948029797074688E+004	 +0.0000000000000000E+000	 +0.4339008718181993E+000	 +0.2948029797074688E+004	
    +127	 +0.2994655759839267E+004	 +0.0000000000000000E+000	 +0.4380120792170183E+000	 +0.2994655759839267E+004	
    +128	 +0.3035367119267627E+004	 +0.0000000000000000E+000	 +0.4428353543644639E+000	 +0.3035367119267627E+004	
    +129	 +0.3106115778088395E+004	 +0.3421570696600603E+001	 +0.1057993976929467E+000	 +0.3102694207391794E+004	
    +130	 +0.3807042583875914E+004	 +0.1493670016151552E+005	 +0.1941943615807048E-001	 +0.0000000000000000E+000	
    +131	 +0.3529070886798772E+004	 +0.4971994215329155E+005	 +0.9172295220909188E-001	 +0.0000000000000000E+000	
    +132	 +0.3306314355818685E+004	 +0.4283757521771367E+005	 -0.6629053601900955E-001	 +0.0000000000000000E+000	
    +133	 +0.3101478425480157E+004	 +0.8684812260774478E+005	 -0.8559858619938443E-001	 +0.0000000000000000E+000	
    +134	 +0.2872691603023473E+004	 +0.8758383198553348E+005	 -0.1583306089266591E+000	 +0.0000000000000000E+000	
    +135	 +0.2803507503220422E+004	 +0.8164641739740623E+005	 -0.1630299916657716E+000	 +0.0000000000000000E+000	
    +136	 +0.2769536482514875E+004	 +0.6343991637982603E+005	 -0.2207151387553584E+000	 +0.0000000000000000E+000	
    +137	 +0.2869852682216543E+004	 +0.2527210909993726E+005	 -0.2432051824541918E+000	 +0.0000000000000000E+000	
    +138	 +0.2061095983974653E+004	 +0.3401183537006546E+001	 -0.3055262295148604E+000	 +0.2057694800437647E+004	
    +139	 +0.2376615272743240E+004	 +0.0000000000000000E+000	 -0.3311204004690817E+000	 +0.2376615272743240E+004	
    +140	 +0.2324489659455503E+004	 +0.0000000000000000E+000	 -0.3795430005717267E+000	 +0.2324489659455503E+004	
    +141	 +0.2420449066975913E+004	 +0.0000000000000000E+000	 -0.4012223492815158E+000	 +0.2420449066975913E+004	
    +142	 +0.2491954769674015E+004	 +0.0000000000000000E+000	 -0.4438593650642498E+000	 +0.2491954769674015E+004	
    +143	 +0.2559070164708367E+004	 +0.0000000000000000E+000	 -0.4661433289616004E+000	 +0.2559070164708367E+004	
    +144	 +0.2606276696128401E+004	 +0.0000000000000000E+000	 -0.1669059579081517E+000	 +0.2606276696128401E+004	
    +145	 +0.2657649258864440E+004	 +0.0000000000000000E+000	 -0.5622335674761845E-001	 +0.2657649258864440E+004	
    +146	 +0.2710953451544847E+004	 +0.0000000000000000E+000	 -0.1664006753964430E-002	 +0.2710953451544847E+004	
    +147	 +0.2749081672026005E+004	 +0.0000000000000000E+000	 +0.6436292120061966E-001	 +0.2749081672026005E+004	
    +148	 +0.2792282685932537E+004	 +0.0000000000000000E+000	 +0.9391040581056978E-001	 +0.2792282685932537E+004	
    +149	 +0.2812322463708071E+004	 +0.0000000000000000E+000	 +0.1339645252342310E+000	 +0.2812322463708071E+004	
    +150	 +0.2840808271496978E+004	 +0.0000000000000000E+000	 +0.1571233929190486E+000	 +0.2840808271496978E+004	
    +151	 +0.2860342598496054E+004	 +0.0000000000000000E+000	 +0.1844201219391190E+000	 +0.2860342598496054E+004	
    +152	 +0.2946906040009002E+004	 +0.0000000000000000E+000	 +0.2052367764077427E+000	 +0.2946906040009002E+004	
    +153	 +0.3027796984385504E+004	 +0.7088288876239917E+001	 -0.5294237774405160E-001	 +0.3020708695509264E+004	
    +154	 +0.2883996392106963E+004	 +0.2980505270264812E+003	 -0.2299702496920030E+000	 +0.2585945865080482E+004	
    +155	 +0.3568498277589524E+004	 +0.9276349874096622E+004	 -0.2058995370571450E+000	 +0.0000000000000000E+000	
    +156	 +0.2409868071713900E+004	 +0.1887853306263805E+004	 -0.2785172793492971E+000	 +0.5220147654500950E+003	
    +157	 +0.3102692233928302E+004	 +0.2847387526470345E+005	 -0.2937751256784973E+000	 +0.0000000000000000E+000	
    +158	 +0.2936399022472729E+004	 +0.3095894875327674E+005	 -0.3394561890463549E+000	 +0.0000000000000000E+000	
    +159	 +0.2889531983849732E+004	 +0.3286684030407914E+005	 -0.3447769656362169E+000	 +0.0000000000000000E+000	
    +160	 +0.2836514955829180E+004	 +0.3295088634278917E+005	 -0.3931411850972927E+000	 +0.0000000000000000E+000	
    +161	 +0.2856156636322491E+004	 +0.2960258550376987E+005	 -0.4139123632950936E+000	 +0.0000000000000000E+000	
    +162	 +0.2150000456370632E+004	 +0.3396883758809748E+001	 -0.4622582112407138E+000	 +0.2146603572611822E+004	
    +163	 +0.2259786882287148E+004	 +0.0000000000000000E+000	 -0.4829643741166375E+000	 +0.2259786882287148E+004	
    +164	 +0.2203497573399027E+004	 +0.0000000000000000E+000	 -0.4979678771835317E+000	 +0.2203497573399027E+004	
    +165	 +0.2294294960957332E+004	 +0.0000000000000000E+000	 -0.5181102752668427E+000	 +0.2294294960957332E+004	
    +166	 +0.2359416860254627E+004	 +0.0000000000000000E+000	 -0.5330938498252928E+000	 +0.2359416860254627E+004	
    +167	 +0.2420089282746427E+004	 +0.0000000000000000E+000	 -0.5349925287516228E+000	 +0.2420089282746427E+004	
    +168	 +0.2449703295842085E+004	 +0.0000000000000000E+000	 -0.2717126656170154E+000	 +0.2449703295842085E+004	
    +169	 +0.2504592956804294E+004	 +0.0000000000000000E+000	 -0.1620294936162549E+000	 +0.2504592956804294E+004	
    +170	 +0.2569648184404145E+004	 +0.0000000000000000E+000	 -0.1057510044390653E+000	 +0.2569648184404145E+004	
    +171	 +0.2625966103927457E+004	 +0.0000000000000000E+000	 -0.4303307129421357E-001	 +0.2625966103927457E+004	
    +172	 +0.2731760056422166E+004	 +0.0000000000000000E+000	 -0.1175473382188277E-001	 +0.2731760056422166E+004	
    +173	 +0.2765168816261557E+004	 +0.0000000000000000E+000	 +0.2745621408790491E-001	 +0.2765168816261557E+004	
    +174	 +0.2804555879102903E+004	 +0.0000000000000000E+000	 +0.5317876613437263E-001	 +0.2804555879102903E+004	
    +175	 +0.2823810184456288E+004	 +0.0000000000000000E+000	 +0.8136372867033875E-001	 +0.2823810184456288E+004	
    +176	 +0.2919056494911293E+004	 +0.0000000000000000E+000	 -0.1708665377964101E+000	 +0.2919056494911293E+004	
    +177	 +0.2910576080527339E+004	 +0.3416345127556578E+001	 -0.2923166927978020E+000	 +0.2907159735399783E+004	
    +178	 +0.2908874477213073E+004	 +0.5456705948386531E+002	 -0.3465505788642609E+000	 +0.2854307417729208E+004	
    +179	 +0.2855463651592348E+004	 +0.1422131288563844E+003	 -0.4013247383985205E+000	 +0.2713250522735963E+004	
    +180	 +0.2866116387212890E+004	 +0.1000837199142082E+003	 -0.4347078402185460E+000	 +0.2766032667298681E+004	
    +181	 +0.2841933217131345E+004	 +0.1971851856703910E+003	 -0.4721669856917828E+000	 +0.2644748031460954E+004	
    +182	 +0.3530094124481543E+004	 +0.5221461847730052E+005	 -0.4830276188873350E+000	 +0.0000000000000000E+000	
    +183	 +0.3389996443173837E+004	 +0.3779203392125604E+005	 -0.4827053654049924E+000	 +0.0000000000000000E+000	
    +184	 +0.3278747343428551E+004	 +0.3332691479917891E+005	 -0.4982690805514683E+000	 +0.0000000000000000E+000	
    +185	 +0.3297910789345435E+004	 +0.1283567197343184E+005	 -0.5192849706804372E+000	 +0.0000000000000000E+000	
    +186	 +0.2445274210604946E+004	 +0.0000000000000000E+000	 -0.2615138218673559E+000	 +0.2445274210604946E+004	
    +187	 +0.2500601949597410E+004	 +0.0000000000000000E+000	 -0.1567727341983957E+000	 +0.2500601949597410E+004	
    +188	 +0.2452583318657081E+004	 +0.0000000000000000E+000	 -0.1069699851811863E+000	 +0.2452583318657081E+004	
    +189	 +0.2530586841624617E+004	 +0.0000000000000000E+000	 -0.4634212840696055E-001	 +0.2530586841624617E+004	
    +190	 +0.2571740642931260E+004	 +0.0000000000000000E+000	 -0.1737047939334730E-001	 +0.2571740642931260E+004	
    +191	 +0.2631691328079662E+004	 +0.1428875507761655E+004	 +0.2079630129178948E-001	 +0.1202815820318007E+004	
    +192	 +0.2750116774661496E+004	 +0.2734454581367995E+004	 +0.4452528611562464E-001	 +0.1566219329350133E+002	
    +193	 +0.2802363280084313E+004	 +0.1596733312922783E+004	 +0.7073310472463645E-001	 +0.1205629967161530E+004	
    +194	 +0.2859676229818681E+004	 +0.2917816616521368E+003	 +0.9269053341475801E-001	 +0.2567894568166545E+004	
    +195	 +0.2915187979622522E+004	 +0.1192496312346280E+004	 +0.1110452030036030E+000	 +0.1722691667276242E+004	
    +196	 +0.3035855417488357E+004	 +0.2106915683111620E+003	 +0.1276447420100194E+000	 +0.2825163849177195E+004	
    +197	 +0.3062590178028207E+004	 +0.0000000000000000E+000	 +0.1401051316200654E+000	 +0.3062590178028207E+004	
    +198	 +0.3095055584137176E+004	 +0.0000000000000000E+000	 +0.1538879904866706E+000	 +0.3095055584137176E+004	
    +199	 +0.3122268804039128E+004	 +0.0000000000000000E+000	 +0.1628968122062084E+000	 +0.3122268804039128E+004	
    +200	 +0.3218080523843483E+004	 +0.0000000000000000E+000	 -0.1096422276082560E+000	 +0.3218080523843483E+004	
    +201	 +0.3200415963317723E+004	 +0.3421826326397982E+001	 -0.2339751788176043E+000	 +0.3196994136991325E+004	
    +202	 +0.3199836283395165E+004	 +0.6270612173945332E+002	 -0.2939977729841359E+000	 +0.3137130161655711E+004	
    +203	 +0.3153768803515866E+004	 +0.1125328454258902E+003	 -0.3596067177054492E+000	 +0.3041235958089976E+004	
    +204	 +0.3149018440803288E+004	 +0.1846491551547956E+003	 -0.3956100641745407E+000	 +0.2964369285648493E+004	
    +205	 +0.3106915847456297E+004	 +0.2018327050187720E+003	 -0.4376775642544548E+000	 +0.2905083142437525E+004	
    +206	 +0.3762842249161607E+004	 +0.6414312046917409E+005	 -0.4554220636084378E+000	 +0.0000000000000000E+000	
    +207	 +0.3577962715952952E+004	 +0.6378913740892018E+005	 -0.4732719347714760E+000	 +0.0000000000000000E+000	
    +208	 +0.3459405085402379E+004	 +0.5025780367778342E+005	 -0.4917078118320188E+000	 +0.0000000000000000E+000	
    +209	 +0.3488959292642765E+004	 +0.1436882053225594E+005	 -0.5214568711049743E+000	 +0.0000000000000000E+000	
    +210	 +0.2648697233607514E+004	 +0.0000000000000000E+000	 -0.2729459751532395E+000	 +0.2648697233607514E+004	
    +211	 +0.2701795144595462E+004	 +0.0000000000000000E+000	 -0.1685777887114663E+000	 +0.2701795144595462E+004	
    +212	 +0.2628864339529295E+004	 +0.0000000000000000E+000	 -0.1105690220819200E+000	 +0.2628864339529295E+004	
    +213	 +0.2691540366172528E+004	 +0.0000000000000000E+000	 -0.4558717883757683E-001	 +0.2691540366172528E+004	
    +214	 +0.2704307170365050E+004	 +0.0000000000000000E+000	 -0.1602098419477458E-001	 +0.2704307170365050E+004	
    +215	 +0.2750786053218163E+004	 +0.0000000000000000E+000	 +0.2519521979702911E-001	 +0.2750786053218163E+004	
    +216	 +0.2856720402666840E+004	 +0.0000000000000000E+000	 +0.4765708547973116E-001	 +0.2856720402666840E+004	
    +217	 +0.2888526649218772E+004	 +0.0000000000000000E+000	 +0.7301867273716894E-001	 +0.2888526649218772E+004	
    +218	 +0.2932834821920376E+004	 +0.0000000000000000E+000	 +0.9111332360782362E-001	 +0.2932834821920376E+004	
    +219	 +0.2968797278072728E+004	 +0.0000000000000000E+000	 +0.1084344907840607E+000	 +0.2968797278072728E+004	
    +220	 +0.3077448443133502E+004	 +0.0000000000000000E+000	 +0.1259951838064917E+000	 +0.3077448443133502E+004	
    +221	 +0.3097563126243721E+004	 +0.0000000000000000E+000	 +0.1412530414953670E+000	 +0.3097563126243721E+004	
    +222	 +0.3123236729113022E+004	 +0.0000000000000000E+000	 +0.1576969077368565E+000	 +0.3123236729113022E+004	
    +223	 +0.3137475326578369E+004	 +0.0000000000000000E+000	 +0.1682082214946247E+000	 +0.3137475326578369E+004	
    +224	 +0.3221394477615931E+004	 +0.0000000000000000E+000	 -0.1046256483234694E+000	 +0.3221394477615931E+004	
    +225	 +0.3197094370017527E+004	 +0.3421313125210070E+001	 -0.2316639313808413E+000	 +0.3193673056892317E+004	
