 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +28	 +0.1103984998929857E+004	 +0.0000000000000000E+000	 -0.7080668681356504E-001	 +0.1103984998929857E+004	
     +29	 +0.1154815519469321E+004	 +0.0000000000000000E+000	 -0.5520707636830861E-001	 +0.1154815519469321E+004	
     +30	 +0.1210593318016225E+004	 +0.0000000000000000E+000	 -0.3516841409564411E-001	 +0.1210593318016225E+004	
     +31	 +0.1254810329296506E+004	 +0.0000000000000000E+000	 -0.2140374313552246E-001	 +0.1254810329296506E+004	
     +32	 +0.1297717116944351E+004	 +0.0000000000000000E+000	 -0.3087883509484362E+000	 +0.1297717116944351E+004	
     +33	 +0.1322466456065968E+004	 +0.1957884151845747E+003	 -0.4156201971638201E+000	 +0.1126678040881394E+004	
     +34	 +0.1328741148910258E+004	 +0.1750016567576456E+004	 -0.4780950930295936E+000	 +0.0000000000000000E+000	
     +35	 +0.1761046307737845E+004	 +0.3301391009811059E+005	 -0.5125436897151394E+000	 +0.0000000000000000E+000	
     +36	 +0.1159800195414876E+004	 +0.3610112265073285E+005	 -0.5282560479592139E+000	 +0.0000000000000000E+000	
     +37	 +0.1585644148323227E+004	 +0.4908129960331313E+005	 -0.5593000378262368E+000	 +0.0000000000000000E+000	
     +38	 +0.1024923327490701E+004	 +0.2614680065001480E+005	 -0.5772172785573259E+000	 +0.0000000000000000E+000	
     +39	 +0.1546124816858534E+004	 +0.2956185504446266E+005	 -0.6026468998688214E+000	 +0.0000000000000000E+000	
     +40	 +0.1066957034676942E+004	 +0.1419447707773793E+005	 -0.6263656975346750E+000	 +0.0000000000000000E+000	
     +41	 +0.1106492112743695E+004	 +0.5298232706083557E+004	 -0.6526023591256387E+000	 +0.0000000000000000E+000	
     +42	 +0.1170614913087409E+004	 +0.0000000000000000E+000	 -0.3885785526025342E+000	 +0.1170614913087409E+004	
     +43	 +0.1229070871979601E+004	 +0.0000000000000000E+000	 -0.2926396199835216E+000	 +0.1229070871979601E+004	
     +44	 +0.1239194729359063E+004	 +0.0000000000000000E+000	 -0.2311653824435805E+000	 +0.1239194729359063E+004	
     +45	 +0.1317449213834130E+004	 +0.0000000000000000E+000	 -0.1743671842842715E+000	 +0.1317449213834130E+004	
     +46	 +0.1361059332598928E+004	 +0.0000000000000000E+000	 -0.1429153234622348E+000	 +0.1361059332598928E+004	
     +47	 +0.1410929117592560E+004	 +0.0000000000000000E+000	 -0.1054722226285303E+000	 +0.1410929117592560E+004	
     +48	 +0.1486905964102195E+004	 +0.0000000000000000E+000	 -0.8357388443987554E-001	 +0.1486905964102195E+004	
     +49	 +0.1512359208432514E+004	 +0.0000000000000000E+000	 -0.5932926509478862E-001	 +0.1512359208432514E+004	
     +50	 +0.1529048165487813E+004	 +0.0000000000000000E+000	 -0.3912371068489034E-001	 +0.1529048165487813E+004	
     +51	 +0.1527168433526576E+004	 +0.0000000000000000E+000	 -0.2006115678256539E-001	 +0.1527168433526576E+004	
     +52	 +0.1537010316076703E+004	 +0.0000000000000000E+000	 +0.4842666417206496E-003	 +0.1537010316076703E+004	
     +53	 +0.1530019805041167E+004	 +0.0000000000000000E+000	 +0.1877522687799125E-001	 +0.1530019805041167E+004	
     +54	 +0.1532809607318549E+004	 +0.0000000000000000E+000	 +0.3884517690356874E-001	 +0.1532809607318549E+004	
     +55	 +0.1525343503037139E+004	 +0.0000000000000000E+000	 +0.5191790506137303E-001	 +0.1525343503037139E+004	
     +56	 +0.1526850347719604E+004	 +0.0000000000000000E+000	 -0.2347631990653577E+000	 +0.1526850347719604E+004	
     +57	 +0.1513356339259645E+004	 +0.1960294419760943E+003	 -0.3386622108116262E+000	 +0.1317326897283551E+004	
     +58	 +0.1827506258833897E+004	 +0.7578474937123514E+005	 -0.2802375501780793E+000	 +0.0000000000000000E+000	
     +59	 +0.1508513168310153E+004	 +0.1414534773302809E+006	 -0.3092887263764750E+000	 +0.0000000000000000E+000	
     +60	 +0.1206566595508700E+004	 +0.1842735917164210E+006	 -0.3332608293328251E+000	 +0.0000000000000000E+000	
     +61	 +0.9693049276980014E+003	 +0.1984848731942027E+006	 -0.3852986345192742E+000	 +0.0000000000000000E+000	
     +62	 +0.7726857377278239E+003	 +0.2163803478938364E+006	 -0.4013515194751231E+000	 +0.0000000000000000E+000	
     +63	 +0.6834466305496460E+003	 +0.1989718900335426E+006	 -0.4110670305194159E+000	 +0.0000000000000000E+000	
     +64	 +0.6571834122522965E+003	 +0.1433893855934026E+006	 -0.4352959139614285E+000	 +0.0000000000000000E+000	
     +65	 +0.7475498308187712E+003	 +0.4838924863045912E+005	 -0.4598374504512340E+000	 +0.0000000000000000E+000	
     +66	 +0.4116026225972385E+003	 +0.9663139620683768E+003	 -0.1941106279589936E+000	 +0.0000000000000000E+000	
     +67	 +0.5545726057518061E+003	 +0.1779020209425653E+004	 -0.9769314982611098E-001	 +0.0000000000000000E+000	
     +68	 +0.6326579869372221E+003	 +0.4664291679538230E+003	 -0.4926314304635396E-001	 +0.1662288189833990E+003	
     +69	 +0.7606056398251416E+003	 +0.0000000000000000E+000	 +0.5739880465106082E-002	 +0.7606056398251416E+003	
     +70	 +0.8485172591293720E+003	 +0.0000000000000000E+000	 +0.3040613003688830E-001	 +0.8485172591293720E+003	
     +71	 +0.9556796229976668E+003	 +0.0000000000000000E+000	 +0.6324151654191824E-001	 +0.9556796229976668E+003	
     +72	 +0.1075613701684819E+004	 +0.0000000000000000E+000	 +0.8016224852274746E-001	 +0.1075613701684819E+004	
     +73	 +0.1199704215028484E+004	 +0.0000000000000000E+000	 +0.9672646904992548E-001	 +0.1199704215028484E+004	
     +74	 +0.1366436407370310E+004	 +0.0000000000000000E+000	 +0.1005000759851627E+000	 +0.1366436407370310E+004	
     +75	 +0.1529523220444522E+004	 +0.0000000000000000E+000	 +0.1022023374271098E+000	 +0.1529523220444522E+004	
     +76	 +0.1676247532748461E+004	 +0.0000000000000000E+000	 +0.9999365176694457E-001	 +0.1676247532748461E+004	
     +77	 +0.1772993740078670E+004	 +0.8004119921657815E+003	 +0.1020019051770481E+000	 +0.9725817479128888E+003	
     +78	 +0.1875012835784365E+004	 +0.4240832142341000E+003	 +0.1019767078263379E+000	 +0.1450929621550265E+004	
     +79	 +0.1952912614778030E+004	 +0.0000000000000000E+000	 +0.1036659013335042E+000	 +0.1952912614778030E+004	
     +80	 +0.2030025537019322E+004	 +0.0000000000000000E+000	 -0.2019428712423362E+000	 +0.2030025537019322E+004	
     +81	 +0.2079306746309435E+004	 +0.4084620186814624E+003	 -0.3167090136955394E+000	 +0.1670844727627973E+004	
     +82	 +0.2439206680925303E+004	 +0.9939333648014929E+005	 -0.2301585688986560E+000	 +0.0000000000000000E+000	
     +83	 +0.2176256020609325E+004	 +0.1896747140987476E+006	 -0.2601759759881305E+000	 +0.0000000000000000E+000	
     +84	 +0.1925958634806541E+004	 +0.2552000805888588E+006	 -0.3016609710245043E+000	 +0.0000000000000000E+000	
     +85	 +0.1725760664238533E+004	 +0.2846284498326089E+006	 -0.3757258351971955E+000	 +0.0000000000000000E+000	
     +86	 +0.1558169175856189E+004	 +0.2895993128168182E+006	 -0.4082831595374279E+000	 +0.0000000000000000E+000	
     +87	 +0.1503219681068357E+004	 +0.2515584948223448E+006	 -0.4143539698299600E+000	 +0.0000000000000000E+000	
     +88	 +0.1505339469010093E+004	 +0.1739423220632794E+006	 -0.4539063659598305E+000	 +0.0000000000000000E+000	
     +89	 +0.1624068416747525E+004	 +0.8663459083394299E+005	 -0.4787448200485871E+000	 +0.0000000000000000E+000	
     +90	 +0.1314124901932189E+004	 +0.0000000000000000E+000	 -0.2251290611689102E+000	 +0.1314124901932189E+004	
     +91	 +0.1442824332044597E+004	 +0.0000000000000000E+000	 -0.1313200859887684E+000	 +0.1442824332044597E+004	
     +92	 +0.1483710374427069E+004	 +0.0000000000000000E+000	 -0.8934642263871606E-001	 +0.1483710374427069E+004	
     +93	 +0.1590761029389948E+004	 +0.0000000000000000E+000	 -0.3468378949032795E-001	 +0.1590761029389948E+004	
     +94	 +0.1662576010642506E+004	 +0.0000000000000000E+000	 -0.1754728549203251E-001	 +0.1662576010642506E+004	
     +95	 +0.1739366420918602E+004	 +0.0000000000000000E+000	 +0.1098355821147804E-001	 +0.1739366420918602E+004	
     +96	 +0.1849998028722247E+004	 +0.0000000000000000E+000	 +0.1983670595031613E-001	 +0.1849998028722247E+004	
     +97	 +0.1887368692760354E+004	 +0.0000000000000000E+000	 +0.3656133887874099E-001	 +0.1887368692760354E+004	
     +98	 +0.1913451108547836E+004	 +0.3078888082567362E+003	 +0.4359463548426872E-001	 +0.1605562300291100E+004	
     +99	 +0.1925863188879237E+004	 +0.7491295071684605E+002	 +0.5309700761952043E-001	 +0.1850950238162391E+004	
    +100	 +0.1972031130031927E+004	 +0.0000000000000000E+000	 +0.6045098083248175E-001	 +0.1972031130031927E+004	
    +101	 +0.1978765756210958E+004	 +0.0000000000000000E+000	 +0.6803839000478394E-001	 +0.1978765756210958E+004	
    +102	 +0.1989746570378059E+004	 +0.0000000000000000E+000	 +0.7800883322757488E-001	 +0.1989746570378059E+004	
    +103	 +0.1989868602277937E+004	 +0.0000000000000000E+000	 +0.8786488251143397E-001	 +0.1989868602277937E+004	
    +104	 +0.2000816450569034E+004	 +0.0000000000000000E+000	 -0.2064938261241927E+000	 +0.2000816450569034E+004	
    +105	 +0.1993357219065745E+004	 +0.4082205203973529E+003	 -0.3159041756214444E+000	 +0.1585136698668392E+004	
    +106	 +0.1924819374902040E+004	 +0.1066896656911658E+005	 -0.3754252122208827E+000	 +0.0000000000000000E+000	
    +107	 +0.1788088160482474E+004	 +0.2246951720671106E+005	 -0.4248314178048483E+000	 +0.0000000000000000E+000	
    +108	 +0.2160892373365773E+004	 +0.4822865022319581E+005	 -0.4413663736352178E+000	 +0.0000000000000000E+000	
    +109	 +0.2038892743916718E+004	 +0.4951591673674273E+005	 -0.4756734226093621E+000	 +0.0000000000000000E+000	
    +110	 +0.1930421594227202E+004	 +0.4897297514967449E+005	 -0.4939913441661770E+000	 +0.0000000000000000E+000	
    +111	 +0.1473124378806956E+004	 +0.1242913201071627E+005	 -0.5396263250765999E+000	 +0.0000000000000000E+000	
    +112	 +0.1553408308088341E+004	 +0.3621553595144355E+004	 -0.5813767081328479E+000	 +0.0000000000000000E+000	
    +113	 +0.1627242199978225E+004	 +0.1294048213146897E+004	 -0.6099620755721760E+000	 +0.3331939868313279E+003	
    +114	 +0.1702349335051010E+004	 +0.0000000000000000E+000	 -0.3625136120454517E+000	 +0.1702349335051010E+004	
    +115	 +0.1746410519305030E+004	 +0.0000000000000000E+000	 -0.2754805314941653E+000	 +0.1746410519305030E+004	
    +116	 +0.1710368027498202E+004	 +0.0000000000000000E+000	 -0.2257935144403866E+000	 +0.1710368027498202E+004	
    +117	 +0.1779067690515319E+004	 +0.0000000000000000E+000	 -0.1753106052431866E+000	 +0.1779067690515319E+004	
    +118	 +0.1802830945937442E+004	 +0.0000000000000000E+000	 -0.1561272495492783E+000	 +0.1802830945937442E+004	
    +119	 +0.1842116482627629E+004	 +0.0000000000000000E+000	 -0.1266962657052593E+000	 +0.1842116482627629E+004	
    +120	 +0.1932905571535411E+004	 +0.0000000000000000E+000	 -0.1149046626306513E+000	 +0.1932905571535411E+004	
    +121	 +0.1994438615307817E+004	 +0.0000000000000000E+000	 -0.1002653371332975E+000	 +0.1994438615307817E+004	
    +122	 +0.2097766039091851E+004	 +0.7470684846277129E+003	 -0.9719168859127442E-001	 +0.1350697554464138E+004	
    +123	 +0.2195295801290240E+004	 +0.6905187598519420E+003	 -0.9398280157613584E-001	 +0.1504777041438298E+004	
    +124	 +0.2277904700150142E+004	 +0.2515965446218325E+003	 -0.9342378548073141E-001	 +0.2026308155528310E+004	
    +125	 +0.2328999100885593E+004	 +0.0000000000000000E+000	 -0.8961582835288222E-001	 +0.2328999100885593E+004	
    +126	 +0.2409366780883125E+004	 +0.0000000000000000E+000	 -0.8770277526740161E-001	 +0.2409366780883125E+004	
    +127	 +0.2456235371410510E+004	 +0.0000000000000000E+000	 -0.8520481905594796E-001	 +0.2456235371410510E+004	
    +128	 +0.2501085561384857E+004	 +0.0000000000000000E+000	 -0.8329299961783397E-001	 +0.2501085561384857E+004	
    +129	 +0.2525489542255077E+004	 +0.1972936065775518E+003	 -0.4185300675056923E+000	 +0.2328195935677525E+004	
    +130	 +0.2854887287869718E+004	 +0.5563981802100491E+005	 -0.5035802756161505E+000	 +0.0000000000000000E+000	
    +131	 +0.2582832677758078E+004	 +0.1371889175745677E+006	 -0.4282208541160296E+000	 +0.0000000000000000E+000	
    +132	 +0.2357331489368195E+004	 +0.1231405226322944E+006	 -0.5815217265409512E+000	 +0.0000000000000000E+000	
    +133	 +0.2155415887697998E+004	 +0.2261305288314168E+006	 -0.5971108980589743E+000	 +0.0000000000000000E+000	
    +134	 +0.1939673682889919E+004	 +0.2232943465552310E+006	 -0.6663163580657098E+000	 +0.0000000000000000E+000	
    +135	 +0.1872394993604200E+004	 +0.2024023343065453E+006	 -0.6685898142093749E+000	 +0.0000000000000000E+000	
    +136	 +0.1846162622695823E+004	 +0.1573133546450051E+006	 -0.7244611814280316E+000	 +0.0000000000000000E+000	
    +137	 +0.1940485436532056E+004	 +0.6940769177514903E+005	 -0.7466396151320850E+000	 +0.0000000000000000E+000	
    +138	 +0.1511664433372046E+004	 +0.1961180471329866E+003	 -0.8094196462984282E+000	 +0.1315546386239060E+004	
    +139	 +0.1817966679376570E+004	 +0.0000000000000000E+000	 -0.8381285222578690E+000	 +0.1817966679376570E+004	
    +140	 +0.1767733666451359E+004	 +0.0000000000000000E+000	 -0.8891136719066777E+000	 +0.1767733666451359E+004	
    +141	 +0.1855609207854962E+004	 +0.0000000000000000E+000	 -0.9135873585450346E+000	 +0.1855609207854962E+004	
    +142	 +0.1928808278431276E+004	 +0.0000000000000000E+000	 -0.9586149754811344E+000	 +0.1928808278431276E+004	
    +143	 +0.1992611455978441E+004	 +0.0000000000000000E+000	 -0.9841208812041657E+000	 +0.1992611455978441E+004	
    +144	 +0.2080063579993997E+004	 +0.0000000000000000E+000	 -0.6781303562257801E+000	 +0.2080063579993997E+004	
    +145	 +0.2131535241885365E+004	 +0.0000000000000000E+000	 -0.5717794741763785E+000	 +0.2131535241885365E+004	
    +146	 +0.2184152005340060E+004	 +0.0000000000000000E+000	 -0.5233611535519775E+000	 +0.2184152005340060E+004	
    +147	 +0.2223340880762007E+004	 +0.0000000000000000E+000	 -0.4622404593720356E+000	 +0.2223340880762007E+004	
    +148	 +0.2266085748767930E+004	 +0.0000000000000000E+000	 -0.4384314064617295E+000	 +0.2266085748767930E+004	
    +149	 +0.2285106224830938E+004	 +0.0000000000000000E+000	 -0.4023251217330025E+000	 +0.2285106224830938E+004	
    +150	 +0.2315812039310967E+004	 +0.0000000000000000E+000	 -0.3837324833718520E+000	 +0.2315812039310967E+004	
    +151	 +0.2332455088969926E+004	 +0.0000000000000000E+000	 -0.3592258554175370E+000	 +0.2332455088969926E+004	
    +152	 +0.2422121536794452E+004	 +0.0000000000000000E+000	 -0.3420875741545721E+000	 +0.2422121536794452E+004	
    +153	 +0.2470545039704688E+004	 +0.4087228333305817E+003	 -0.6622692069589369E+000	 +0.2061822206374106E+004	
    +154	 +0.2320635595315852E+004	 +0.1718610203518649E+005	 -0.8102539795117109E+000	 +0.0000000000000000E+000	
    +155	 +0.2617784962939228E+004	 +0.4204554200329983E+005	 -0.7447133681546397E+000	 +0.0000000000000000E+000	
    +156	 +0.1855425667231782E+004	 +0.1088568434104169E+006	 -0.8386417747193118E+000	 +0.0000000000000000E+000	
    +157	 +0.2155782404134181E+004	 +0.8702109915114018E+005	 -0.8322359998242955E+000	 +0.0000000000000000E+000	
    +158	 +0.2002638566926420E+004	 +0.9219058139705571E+005	 -0.8883267661663597E+000	 +0.0000000000000000E+000	
    +159	 +0.1951748927133736E+004	 +0.9477070381158784E+005	 -0.8833007182612083E+000	 +0.0000000000000000E+000	
    +160	 +0.1904836611553806E+004	 +0.9108974062311873E+005	 -0.9378199022606827E+000	 +0.0000000000000000E+000	
    +161	 +0.1930077474853236E+004	 +0.8117477382694015E+005	 -0.9552370943489551E+000	 +0.0000000000000000E+000	
    +162	 +0.1600896705060915E+004	 +0.1958701145842471E+003	 -0.1012641157787459E+001	 +0.1405026590476668E+004	
    +163	 +0.1703234621107626E+004	 +0.0000000000000000E+000	 -0.1030569476436279E+001	 +0.1703234621107626E+004	
    +164	 +0.1657311984595109E+004	 +0.0000000000000000E+000	 -0.1072366214717658E+001	 +0.1657311984595109E+004	
    +165	 +0.1741016924417038E+004	 +0.0000000000000000E+000	 -0.1090470133253674E+001	 +0.1741016924417038E+004	
    +166	 +0.1810460785798944E+004	 +0.0000000000000000E+000	 -0.1130374786654552E+001	 +0.1810460785798944E+004	
    +167	 +0.1869617405259122E+004	 +0.0000000000000000E+000	 -0.1152793093877861E+001	 +0.1869617405259122E+004	
    +168	 +0.1928463501437259E+004	 +0.0000000000000000E+000	 -0.8294670321528272E+000	 +0.1928463501437259E+004	
    +169	 +0.1981927007366978E+004	 +0.0000000000000000E+000	 -0.7206411747303596E+000	 +0.1981927007366978E+004	
    +170	 +0.2048921043123848E+004	 +0.0000000000000000E+000	 -0.6689855844669842E+000	 +0.2048921043123848E+004	
    +171	 +0.2102840036010766E+004	 +0.0000000000000000E+000	 -0.6089095458150646E+000	 +0.2102840036010766E+004	
    +172	 +0.2211898873907517E+004	 +0.0000000000000000E+000	 -0.5827135318739946E+000	 +0.2211898873907517E+004	
    +173	 +0.2243859311058492E+004	 +0.0000000000000000E+000	 -0.5456448566065193E+000	 +0.2243859311058492E+004	
    +174	 +0.2286717682005353E+004	 +0.0000000000000000E+000	 -0.5236768294178732E+000	 +0.2286717682005353E+004	
    +175	 +0.2306862543810912E+004	 +0.0000000000000000E+000	 -0.4968792478474775E+000	 +0.2306862543810912E+004	
    +176	 +0.2375938956159123E+004	 +0.0000000000000000E+000	 -0.7858051893189600E+000	 +0.2375938956159123E+004	
    +177	 +0.2364304931107301E+004	 +0.1969922907584462E+003	 -0.8898329102967248E+000	 +0.2167312640348855E+004	
    +178	 +0.2364781949781907E+004	 +0.3146429772850152E+004	 -0.9466644181200976E+000	 +0.0000000000000000E+000	
    +179	 +0.2308092107931198E+004	 +0.8200251707831379E+004	 -0.1003192936306814E+001	 +0.0000000000000000E+000	
    +180	 +0.2321876413863070E+004	 +0.5770998091051133E+004	 -0.1036344788021868E+001	 +0.0000000000000000E+000	
    +181	 +0.2295710401875481E+004	 +0.8708569679432407E+004	 -0.1073855822743980E+001	 +0.0000000000000000E+000	
    +182	 +0.2598739378303296E+004	 +0.1407250807166017E+006	 -0.1066368890879806E+001	 +0.0000000000000000E+000	
    +183	 +0.2456495130291722E+004	 +0.1056968839258650E+006	 -0.1076324177306414E+001	 +0.0000000000000000E+000	
    +184	 +0.2348443329251868E+004	 +0.9503530450607056E+005	 -0.1095927402214113E+001	 +0.0000000000000000E+000	
    +185	 +0.2366437458745403E+004	 +0.4374802950413805E+005	 -0.1125558770569735E+001	 +0.0000000000000000E+000	
    +186	 +0.1928386654003807E+004	 +0.0000000000000000E+000	 -0.8328221493113349E+000	 +0.1928386654003807E+004	
    +187	 +0.1983749077131454E+004	 +0.0000000000000000E+000	 -0.7353562611281135E+000	 +0.1983749077131454E+004	
    +188	 +0.1946269706771397E+004	 +0.0000000000000000E+000	 -0.6860120339640845E+000	 +0.1946269706771397E+004	
    +189	 +0.2022019606305237E+004	 +0.0000000000000000E+000	 -0.6312298399085207E+000	 +0.2022019606305237E+004	
    +190	 +0.2058664947933250E+004	 +0.0000000000000000E+000	 -0.6048101846564298E+000	 +0.2058664947933250E+004	
    +191	 +0.2118483039625930E+004	 +0.5133462287802844E+003	 -0.5704514909554087E+000	 +0.1605136810845645E+004	
    +192	 +0.2239221716823061E+004	 +0.9823962546010551E+003	 -0.5493274499947456E+000	 +0.1256825462222006E+004	
    +193	 +0.2288765218313145E+004	 +0.5736518122847463E+003	 -0.5255863873761263E+000	 +0.1715113406028399E+004	
    +194	 +0.2349202324797545E+004	 +0.1048271979068413E+003	 -0.5059016192408508E+000	 +0.2244375126890704E+004	
    +195	 +0.2406098675118519E+004	 +0.4284232471283085E+003	 -0.4893870993839562E+000	 +0.1977675427990211E+004	
    +196	 +0.2528843520670972E+004	 +0.7569429347821112E+002	 -0.4752084867195941E+000	 +0.2453149227192761E+004	
    +197	 +0.2555779830639154E+004	 +0.0000000000000000E+000	 -0.4642848810990644E+000	 +0.2555779830639154E+004	
    +198	 +0.2589600929979882E+004	 +0.0000000000000000E+000	 -0.4527069174613905E+000	 +0.2589600929979882E+004	
    +199	 +0.2617010486136675E+004	 +0.0000000000000000E+000	 -0.4448899739132174E+000	 +0.2617010486136675E+004	
    +200	 +0.2688501509375061E+004	 +0.0000000000000000E+000	 -0.7406031084079596E+000	 +0.2688501509375061E+004	
    +201	 +0.2666239535054355E+004	 +0.1973083466697810E+003	 -0.8550494175863973E+000	 +0.2468931188384574E+004	
    +202	 +0.2667340433578614E+004	 +0.3615741992461971E+004	 -0.9173919093418144E+000	 +0.0000000000000000E+000	
    +203	 +0.2617166950553291E+004	 +0.6488835913473776E+004	 -0.9835170607422443E+000	 +0.0000000000000000E+000	
    +204	 +0.2614976212329907E+004	 +0.1064718540463895E+005	 -0.1017603853135090E+001	 +0.0000000000000000E+000	
    +205	 +0.2569955372236323E+004	 +0.1163801821488516E+005	 -0.1060850947916732E+001	 +0.0000000000000000E+000	
    +206	 +0.2836850782885913E+004	 +0.1789381432444066E+006	 -0.1063382648449171E+001	 +0.0000000000000000E+000	
    +207	 +0.2652165509979619E+004	 +0.1727624265447311E+006	 -0.1089652800008077E+001	 +0.0000000000000000E+000	
    +208	 +0.2536964234563077E+004	 +0.1356105915554344E+006	 -0.1113319159489419E+001	 +0.0000000000000000E+000	
    +209	 +0.2564074951602885E+004	 +0.4933524699206541E+005	 -0.1138683493948151E+001	 +0.0000000000000000E+000	
    +210	 +0.2136333375235414E+004	 +0.0000000000000000E+000	 -0.8635791013937693E+000	 +0.2136333375235414E+004	
    +211	 +0.2189868009393680E+004	 +0.0000000000000000E+000	 -0.7703356332645116E+000	 +0.2189868009393680E+004	
    +212	 +0.2124316566971615E+004	 +0.0000000000000000E+000	 -0.7100855964990546E+000	 +0.2124316566971615E+004	
    +213	 +0.2185427512236571E+004	 +0.0000000000000000E+000	 -0.6528091334067320E+000	 +0.2185427512236571E+004	
    +214	 +0.2193482070431600E+004	 +0.0000000000000000E+000	 -0.6242423474133371E+000	 +0.2193482070431600E+004	
    +215	 +0.2240179667694246E+004	 +0.0000000000000000E+000	 -0.5878559139157997E+000	 +0.2240179667694246E+004	
    +216	 +0.2350698122213929E+004	 +0.0000000000000000E+000	 -0.5673765540656061E+000	 +0.2350698122213929E+004	
    +217	 +0.2380820315719081E+004	 +0.0000000000000000E+000	 -0.5452673356880192E+000	 +0.2380820315719081E+004	
    +218	 +0.2427246013080187E+004	 +0.0000000000000000E+000	 -0.5292983960800604E+000	 +0.2427246013080187E+004	
    +219	 +0.2463590451435722E+004	 +0.0000000000000000E+000	 -0.5141044450511999E+000	 +0.2463590451435722E+004	
    +220	 +0.2573718546912922E+004	 +0.0000000000000000E+000	 -0.4982782968190286E+000	 +0.2573718546912922E+004	
    +221	 +0.2593987201134723E+004	 +0.0000000000000000E+000	 -0.4842469861478594E+000	 +0.2593987201134723E+004	
    +222	 +0.2620663796911302E+004	 +0.0000000000000000E+000	 -0.4694477771525171E+000	 +0.2620663796911302E+004	
    +223	 +0.2634984941453344E+004	 +0.0000000000000000E+000	 -0.4601392010077258E+000	 +0.2634984941453344E+004	
    +224	 +0.2696260861137707E+004	 +0.0000000000000000E+000	 -0.7577292049851267E+000	 +0.2696260861137707E+004	
    +225	 +0.2666894236932179E+004	 +0.1972787545309556E+003	 -0.8748049666006351E+000	 +0.2469615482401223E+004	
