 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +38	 +0.9691870495198211E+003	 +0.7857116079279267E+003	 -0.4019148321465258E+000	 +0.1834754415918944E+003	
     +39	 +0.1755358748486050E+004	 +0.7146488133112535E+004	 -0.4336741950682713E+000	 +0.0000000000000000E+000	
     +40	 +0.1008431089069625E+004	 +0.4265441710337609E+003	 -0.4622632197377344E+000	 +0.5818869180358639E+003	
     +41	 +0.1047129945968261E+004	 +0.1592119431510977E+003	 -0.4921464433282093E+000	 +0.8879180028171631E+003	
     +42	 +0.1107173559567922E+004	 +0.0000000000000000E+000	 -0.2250255055412745E+000	 +0.1107173559567922E+004	
     +43	 +0.1164479626921006E+004	 +0.0000000000000000E+000	 -0.1207249052253971E+000	 +0.1164479626921006E+004	
     +44	 +0.1178949765272771E+004	 +0.0000000000000000E+000	 -0.4596367490801264E-001	 +0.1178949765272771E+004	
     +45	 +0.1253398641569928E+004	 +0.0000000000000000E+000	 +0.2412855124893862E-001	 +0.1253398641569928E+004	
     +46	 +0.1299027970787694E+004	 +0.0000000000000000E+000	 +0.6891695198016617E-001	 +0.1299027970787694E+004	
     +47	 +0.1348049666576468E+004	 +0.0000000000000000E+000	 +0.1174923477792555E+000	 +0.1348049666576468E+004	
     +48	 +0.1408177506137577E+004	 +0.0000000000000000E+000	 +0.1519931178419976E+000	 +0.1408177506137577E+004	
     +49	 +0.1438687328006836E+004	 +0.0000000000000000E+000	 +0.1854974146901586E+000	 +0.1438687328006836E+004	
     +50	 +0.1448304130019374E+004	 +0.0000000000000000E+000	 +0.2156030181353243E+000	 +0.1448304130019374E+004	
     +51	 +0.1447720813897597E+004	 +0.0000000000000000E+000	 +0.2412414492204212E+000	 +0.1447720813897597E+004	
     +52	 +0.1451702793400461E+004	 +0.0000000000000000E+000	 +0.2690304776028439E+000	 +0.1451702793400461E+004	
     +53	 +0.1445682303355075E+004	 +0.0000000000000000E+000	 +0.2913481593228526E+000	 +0.1445682303355075E+004	
     +54	 +0.1444083230704932E+004	 +0.0000000000000000E+000	 +0.3172030007369978E+000	 +0.1444083230704932E+004	
     +55	 +0.1437199873413075E+004	 +0.0000000000000000E+000	 +0.3342954951422247E+000	 +0.1437199873413075E+004	
     +56	 +0.1434730321325667E+004	 +0.0000000000000000E+000	 +0.4765036074265167E-001	 +0.1434730321325667E+004	
     +57	 +0.1421696091898566E+004	 +0.5890686593664148E+001	 -0.6242254897868730E-001	 +0.1415805405304902E+004	
     +58	 +0.2020347047321034E+004	 +0.2471005938537071E+005	 -0.1305221135767224E-001	 +0.0000000000000000E+000	
     +59	 +0.1714062525916353E+004	 +0.4949072222078723E+005	 -0.5724581972103227E-001	 +0.0000000000000000E+000	
     +60	 +0.1420579723569482E+004	 +0.6523247333860023E+005	 -0.9581394472930341E-001	 +0.0000000000000000E+000	
     +61	 +0.1189600233541240E+004	 +0.7074771632653209E+005	 -0.1609371509119727E+000	 +0.0000000000000000E+000	
     +62	 +0.9990755255391190E+003	 +0.7830369816682074E+005	 -0.1906672599563105E+000	 +0.0000000000000000E+000	
     +63	 +0.9133785858838282E+003	 +0.7321020230043909E+005	 -0.2095408761353542E+000	 +0.0000000000000000E+000	
     +64	 +0.8894640637451398E+003	 +0.5395555299335800E+005	 -0.2422538143368002E+000	 +0.0000000000000000E+000	
     +65	 +0.9767023108512154E+003	 +0.1851390423839702E+005	 -0.2692909541226641E+000	 +0.0000000000000000E+000	
     +66	 +0.3719463160540893E+003	 +0.3464050273898065E+003	 -0.3533049757009289E-003	 +0.2554128866428272E+002	
     +67	 +0.5095237032858931E+003	 +0.6377446343153483E+003	 +0.1046741665002827E+000	 +0.0000000000000000E+000	
     +68	 +0.5869884593296808E+003	 +0.1672059134430841E+003	 +0.1646875323094600E+000	 +0.4197825458865967E+003	
     +69	 +0.7113316194288298E+003	 +0.0000000000000000E+000	 +0.2324964037038947E+000	 +0.7113316194288298E+003	
     +70	 +0.7948025779847642E+003	 +0.0000000000000000E+000	 +0.2709433007286999E+000	 +0.7948025779847642E+003	
     +71	 +0.8987568853623757E+003	 +0.0000000000000000E+000	 +0.3151042316075862E+000	 +0.8987568853623757E+003	
     +72	 +0.1013613648951027E+004	 +0.0000000000000000E+000	 +0.3442758266227411E+000	 +0.1013613648951027E+004	
     +73	 +0.1137277767107651E+004	 +0.0000000000000000E+000	 +0.3711273011338623E+000	 +0.1137277767107651E+004	
     +74	 +0.1295482889995034E+004	 +0.0000000000000000E+000	 +0.3880453822296558E+000	 +0.1295482889995034E+004	
     +75	 +0.1456981702196105E+004	 +0.0000000000000000E+000	 +0.4000275969729858E+000	 +0.1456981702196105E+004	
     +76	 +0.1591295222426549E+004	 +0.0000000000000000E+000	 +0.4095313466101817E+000	 +0.1591295222426549E+004	
     +77	 +0.1684829383331941E+004	 +0.2869323521682672E+003	 +0.4182633688657133E+000	 +0.1397897031163674E+004	
     +78	 +0.1776465928491656E+004	 +0.1520257009718395E+003	 +0.4267745511283301E+000	 +0.1624440227519816E+004	
     +79	 +0.1849305031321341E+004	 +0.0000000000000000E+000	 +0.4332375874775164E+000	 +0.1849305031321341E+004	
     +80	 +0.1920232230483295E+004	 +0.0000000000000000E+000	 +0.1298137403796940E+000	 +0.1920232230483295E+004	
     +81	 +0.1967891106917541E+004	 +0.1227428754177299E+002	 +0.9737846100808453E-002	 +0.1955616819375769E+004	
     +82	 +0.2613851979587877E+004	 +0.3175845858224504E+005	 +0.8905783943733306E-001	 +0.0000000000000000E+000	
     +83	 +0.2363597021950211E+004	 +0.6582502852671612E+005	 +0.4328890273483418E-001	 +0.0000000000000000E+000	
     +84	 +0.2118690934328773E+004	 +0.9016197781458452E+005	 -0.1345824436711687E-001	 +0.0000000000000000E+000	
     +85	 +0.1923506625459522E+004	 +0.1012872988460618E+006	 -0.1017033207319256E+000	 +0.0000000000000000E+000	
     +86	 +0.1762838115204542E+004	 +0.1038929764072632E+006	 -0.1467283601117369E+000	 +0.0000000000000000E+000	
     +87	 +0.1708216985785477E+004	 +0.9086929592559874E+005	 -0.1609793473895307E+000	 +0.0000000000000000E+000	
     +88	 +0.1708769547490585E+004	 +0.6312290201005678E+005	 -0.2071273635579343E+000	 +0.0000000000000000E+000	
     +89	 +0.1825072434103950E+004	 +0.3022866995104217E+005	 -0.2337365054386795E+000	 +0.0000000000000000E+000	
     +90	 +0.1244484545367669E+004	 +0.0000000000000000E+000	 +0.2502920417217387E-001	 +0.1244484545367669E+004	
     +91	 +0.1371996222780938E+004	 +0.0000000000000000E+000	 +0.1278900240094842E+000	 +0.1371996222780938E+004	
     +92	 +0.1411748778186953E+004	 +0.0000000000000000E+000	 +0.1818196963697798E+000	 +0.1411748778186953E+004	
     +93	 +0.1514211538443277E+004	 +0.0000000000000000E+000	 +0.2490937660451812E+000	 +0.1514211538443277E+004	
     +94	 +0.1587076512238610E+004	 +0.0000000000000000E+000	 +0.2810669956577003E+000	 +0.1587076512238610E+004	
     +95	 +0.1661642114521003E+004	 +0.0000000000000000E+000	 +0.3220391322449315E+000	 +0.1661642114521003E+004	
     +96	 +0.1747661414371495E+004	 +0.0000000000000000E+000	 +0.3444320428989788E+000	 +0.1747661414371495E+004	
     +97	 +0.1790327276219232E+004	 +0.0000000000000000E+000	 +0.3708702768097878E+000	 +0.1790327276219232E+004	
     +98	 +0.1807531332824693E+004	 +0.1103722343294080E+003	 +0.3887555586925489E+000	 +0.1697159098495285E+004	
     +99	 +0.1819408371322209E+004	 +0.2685485645822018E+002	 +0.4056500186593014E+000	 +0.1792553514863989E+004	
    +100	 +0.1860286090156029E+004	 +0.0000000000000000E+000	 +0.4207634059493317E+000	 +0.1860286090156029E+004	
    +101	 +0.1865160781622121E+004	 +0.0000000000000000E+000	 +0.4331877649500362E+000	 +0.1865160781622121E+004	
    +102	 +0.1873600485449935E+004	 +0.0000000000000000E+000	 +0.4482031277207928E+000	 +0.1873600485449935E+004	
    +103	 +0.1872116084337499E+004	 +0.0000000000000000E+000	 +0.4604334435979500E+000	 +0.1872116084337499E+004	
    +104	 +0.1881212623153546E+004	 +0.0000000000000000E+000	 +0.1649235695767102E+000	 +0.1881212623153546E+004	
    +105	 +0.1874676593421826E+004	 +0.1226703051604127E+002	 +0.4902155368308476E-001	 +0.1862409562905784E+004	
    +106	 +0.1809282068551316E+004	 +0.3206025467572888E+003	 -0.1969651887315577E-001	 +0.1488679521794028E+004	
    +107	 +0.1679247156874412E+004	 +0.6752092055224034E+003	 -0.8208510828727551E-001	 +0.1004037951352009E+004	
    +108	 +0.2326218902261246E+004	 +0.1149340956030452E+005	 -0.1110040129774604E+000	 +0.0000000000000000E+000	
    +109	 +0.2209906232825617E+004	 +0.1222849494413578E+005	 -0.1569793148030151E+000	 +0.0000000000000000E+000	
    +110	 +0.2107393403464503E+004	 +0.1239364947188969E+005	 -0.1854362415796850E+000	 +0.0000000000000000E+000	
    +111	 +0.1378293477976034E+004	 +0.3734955349989565E+003	 -0.2380865566539739E+000	 +0.1004797942977077E+004	
    +112	 +0.1450679950328461E+004	 +0.1088277199388991E+003	 -0.2847277585322844E+000	 +0.1341852230389562E+004	
    +113	 +0.1521879970184251E+004	 +0.3888616109854089E+002	 -0.3159177383439416E+000	 +0.1482993809085710E+004	
    +114	 +0.1592940666585547E+004	 +0.0000000000000000E+000	 -0.6498902595025643E-001	 +0.1592940666585547E+004	
    +115	 +0.1635141209982728E+004	 +0.0000000000000000E+000	 +0.3050594932759597E-001	 +0.1635141209982728E+004	
    +116	 +0.1619739836513858E+004	 +0.0000000000000000E+000	 +0.9222532897024235E-001	 +0.1619739836513858E+004	
    +117	 +0.1683874944678322E+004	 +0.0000000000000000E+000	 +0.1550928299200829E+000	 +0.1683874944678322E+004	
    +118	 +0.1704917086266225E+004	 +0.0000000000000000E+000	 +0.1869207523000421E+000	 +0.1704917086266225E+004	
    +119	 +0.1742740360439760E+004	 +0.0000000000000000E+000	 +0.2269438577384693E+000	 +0.1742740360439760E+004	
    +120	 +0.1814105940453942E+004	 +0.0000000000000000E+000	 +0.2498688911799049E+000	 +0.1814105940453942E+004	
    +121	 +0.1875550906569292E+004	 +0.0000000000000000E+000	 +0.2736552885300390E+000	 +0.1875550906569292E+004	
    +122	 +0.1972034472888873E+004	 +0.2678097275191934E+003	 +0.2873825073145017E+000	 +0.1704224745369680E+004	
    +123	 +0.2066866987955310E+004	 +0.2475377354661065E+003	 +0.2989122388233866E+000	 +0.1819329252489203E+004	
    +124	 +0.2143413155930126E+004	 +0.9019253715878681E+002	 +0.3081860164521067E+000	 +0.2053220618771340E+004	
    +125	 +0.2193851464938632E+004	 +0.0000000000000000E+000	 +0.3170298081628762E+000	 +0.2193851464938632E+004	
    +126	 +0.2267396490005707E+004	 +0.0000000000000000E+000	 +0.3253605620798168E+000	 +0.2267396490005707E+004	
    +127	 +0.2312541880068827E+004	 +0.0000000000000000E+000	 +0.3316659956226295E+000	 +0.2312541880068827E+004	
    +128	 +0.2352152464264774E+004	 +0.0000000000000000E+000	 +0.3389215809232121E+000	 +0.2352152464264774E+004	
    +129	 +0.2360158983767878E+004	 +0.5928674751947531E+001	 +0.4045498682364979E-003	 +0.2354230309015930E+004	
    +130	 +0.2995326520615522E+004	 +0.1355047320327435E+005	 -0.9302622538265774E-001	 +0.0000000000000000E+000	
    +131	 +0.2738726666588634E+004	 +0.4433695809625331E+005	 -0.3104809485077862E-001	 +0.0000000000000000E+000	
    +132	 +0.2519332657904788E+004	 +0.3827802693238411E+005	 -0.2023791269113177E+000	 +0.0000000000000000E+000	
    +133	 +0.2324707169870849E+004	 +0.7722803967632569E+005	 -0.2335509876189736E+000	 +0.0000000000000000E+000	
    +134	 +0.2118770624525975E+004	 +0.7679003360429926E+005	 -0.3192333468880304E+000	 +0.0000000000000000E+000	
    +135	 +0.2056182420486262E+004	 +0.7044707433626070E+005	 -0.3339770238475286E+000	 +0.0000000000000000E+000	
    +136	 +0.2030851345326829E+004	 +0.5516550121248095E+005	 -0.4005016875205027E+000	 +0.0000000000000000E+000	
    +137	 +0.2116602479473847E+004	 +0.2254158555787012E+005	 -0.4279797012093904E+000	 +0.0000000000000000E+000	
    +138	 +0.1407602068051311E+004	 +0.5893349179470512E+001	 -0.4937258733379409E+000	 +0.1401708718871840E+004	
    +139	 +0.1705044791093512E+004	 +0.0000000000000000E+000	 -0.5215273468613970E+000	 +0.1705044791093512E+004	
    +140	 +0.1655066049048973E+004	 +0.0000000000000000E+000	 -0.5718417963808804E+000	 +0.1655066049048973E+004	
    +141	 +0.1739688285001384E+004	 +0.0000000000000000E+000	 -0.5956621174349158E+000	 +0.1739688285001384E+004	
    +142	 +0.1794850656836862E+004	 +0.0000000000000000E+000	 -0.6392970784217102E+000	 +0.1794850656836862E+004	
    +143	 +0.1857256351510390E+004	 +0.0000000000000000E+000	 -0.6626385396266223E+000	 +0.1857256351510390E+004	
    +144	 +0.1951523280374159E+004	 +0.0000000000000000E+000	 -0.3609060033213976E+000	 +0.1951523280374159E+004	
    +145	 +0.1999380187864557E+004	 +0.0000000000000000E+000	 -0.2435138215624606E+000	 +0.1999380187864557E+004	
    +146	 +0.2050622665128109E+004	 +0.0000000000000000E+000	 -0.1806785772806311E+000	 +0.2050622665128109E+004	
    +147	 +0.2087977723039163E+004	 +0.0000000000000000E+000	 -0.1050768296609612E+000	 +0.2087977723039163E+004	
    +148	 +0.2129672333085432E+004	 +0.0000000000000000E+000	 -0.6648684160784253E-001	 +0.2129672333085432E+004	
    +149	 +0.2148905403870941E+004	 +0.0000000000000000E+000	 -0.1798082060007977E-001	 +0.2148905403870941E+004	
    +150	 +0.2176528934273389E+004	 +0.0000000000000000E+000	 +0.1239381987079215E-001	 +0.2176528934273389E+004	
    +151	 +0.2194970623259429E+004	 +0.0000000000000000E+000	 +0.4577395868770345E-001	 +0.2194970623259429E+004	
    +152	 +0.2280824047199754E+004	 +0.0000000000000000E+000	 +0.7182114271590052E-001	 +0.2280824047199754E+004	
    +153	 +0.2283690700773329E+004	 +0.1228212502445677E+002	 -0.2477439944190216E+000	 +0.2271408575748872E+004	
    +154	 +0.2176152008951023E+004	 +0.5164425294255702E+003	 -0.3929202061779477E+000	 +0.1659709479525453E+004	
    +155	 +0.2752045698466340E+004	 +0.8539395902828657E+004	 -0.3462194776240201E+000	 +0.0000000000000000E+000	
    +156	 +0.1737725287674482E+004	 +0.3271149178624605E+004	 -0.4512588807770108E+000	 +0.0000000000000000E+000	
    +157	 +0.2310041662802681E+004	 +0.2553008360992020E+005	 -0.4624938330593074E+000	 +0.0000000000000000E+000	
    +158	 +0.2167459390915125E+004	 +0.2772024222458837E+005	 -0.5297309659118116E+000	 +0.0000000000000000E+000	
    +159	 +0.2119697340768721E+004	 +0.2938034486716413E+005	 -0.5353878449476599E+000	 +0.0000000000000000E+000	
    +160	 +0.2077141246264063E+004	 +0.2939580381302621E+005	 -0.5963929336516193E+000	 +0.0000000000000000E+000	
    +161	 +0.2102847562134308E+004	 +0.2640119751874019E+005	 -0.6181228051688477E+000	 +0.0000000000000000E+000	
    +162	 +0.1472506804964038E+004	 +0.5885898804025526E+001	 -0.6768542658298512E+000	 +0.1466620906160012E+004	
    +163	 +0.1575657964548265E+004	 +0.0000000000000000E+000	 -0.6957440308537339E+000	 +0.1575657964548265E+004	
    +164	 +0.1530642925740813E+004	 +0.0000000000000000E+000	 -0.7386530640364608E+000	 +0.1530642925740813E+004	
    +165	 +0.1609831238568679E+004	 +0.0000000000000000E+000	 -0.7566236614159170E+000	 +0.1609831238568679E+004	
    +166	 +0.1666136983384649E+004	 +0.0000000000000000E+000	 -0.7952451874589748E+000	 +0.1666136983384649E+004	
    +167	 +0.1721234715225570E+004	 +0.0000000000000000E+000	 -0.8167089042913406E+000	 +0.1721234715225570E+004	
    +168	 +0.1808326778921522E+004	 +0.0000000000000000E+000	 -0.5083660257637401E+000	 +0.1808326778921522E+004	
    +169	 +0.1861149439484268E+004	 +0.0000000000000000E+000	 -0.3885723574078413E+000	 +0.1861149439484268E+004	
    +170	 +0.1924087699287280E+004	 +0.0000000000000000E+000	 -0.3222947409464161E+000	 +0.1924087699287280E+004	
    +171	 +0.1977747246202692E+004	 +0.0000000000000000E+000	 -0.2469413285004824E+000	 +0.1977747246202692E+004	
    +172	 +0.2082352170766127E+004	 +0.0000000000000000E+000	 -0.2058757764157338E+000	 +0.2082352170766127E+004	
    +173	 +0.2113996146484663E+004	 +0.0000000000000000E+000	 -0.1565887579416229E+000	 +0.2113996146484663E+004	
    +174	 +0.2152141058920126E+004	 +0.0000000000000000E+000	 -0.1233318290793509E+000	 +0.2152141058920126E+004	
    +175	 +0.2171276844060952E+004	 +0.0000000000000000E+000	 -0.8824533188762229E-001	 +0.2171276844060952E+004	
    +176	 +0.2200068876684471E+004	 +0.0000000000000000E+000	 -0.3682602403194845E+000	 +0.2200068876684471E+004	
    +177	 +0.2210110377628213E+004	 +0.5919620195502229E+001	 -0.4688501137505733E+000	 +0.2204190757432711E+004	
    +178	 +0.2199122866938514E+004	 +0.9455024456527512E+002	 -0.5325447708205897E+000	 +0.2104572622373239E+004	
    +179	 +0.2149657093744207E+004	 +0.2464176417228420E+003	 -0.5941400044079312E+000	 +0.1903239452021365E+004	
    +180	 +0.2153855435563664E+004	 +0.1734185474606514E+003	 -0.6370406370571599E+000	 +0.1980436888103013E+004	
    +181	 +0.2130260849300517E+004	 +0.2671729411059177E+003	 -0.6798330800130443E+000	 +0.1863087908194600E+004	
    +182	 +0.2725360617290870E+004	 +0.4395088323295598E+005	 -0.6840352574187117E+000	 +0.0000000000000000E+000	
    +183	 +0.2590573759463370E+004	 +0.3170695326236552E+005	 -0.7025449126645724E+000	 +0.0000000000000000E+000	
    +184	 +0.2495090537020184E+004	 +0.2977692793435998E+005	 -0.7302590167221453E+000	 +0.0000000000000000E+000	
    +185	 +0.2505155321091930E+004	 +0.1159141709539753E+005	 -0.7615069393994225E+000	 +0.0000000000000000E+000	
    +186	 +0.1813880883924630E+004	 +0.0000000000000000E+000	 -0.4868900780740786E+000	 +0.1813880883924630E+004	
    +187	 +0.1866201592294753E+004	 +0.0000000000000000E+000	 -0.3813238850131536E+000	 +0.1866201592294753E+004	
    +188	 +0.1840353597480028E+004	 +0.0000000000000000E+000	 -0.3212015586757998E+000	 +0.1840353597480028E+004	
    +189	 +0.1910594473300027E+004	 +0.0000000000000000E+000	 -0.2539957467154431E+000	 +0.1910594473300027E+004	
    +190	 +0.1947911742403895E+004	 +0.0000000000000000E+000	 -0.2155318977265053E+000	 +0.1947911742403895E+004	
    +191	 +0.2005732466587345E+004	 +0.1840247801661229E+003	 -0.1709560387748635E+000	 +0.1821707686421222E+004	
    +192	 +0.2106654615428717E+004	 +0.3521702209024292E+003	 -0.1400026986697168E+000	 +0.1754484394526287E+004	
    +193	 +0.2155736589857749E+004	 +0.2056431755589685E+003	 -0.1087118490770571E+000	 +0.1950093414298780E+004	
    +194	 +0.2211504023624349E+004	 +0.3757854050291215E+002	 -0.8159719183198964E-001	 +0.2173925483121437E+004	
    +195	 +0.2264425767651495E+004	 +0.1535815195490367E+003	 -0.5918515858899048E-001	 +0.2110844248102459E+004	
    +196	 +0.2384781039601332E+004	 +0.2713495285677801E+002	 -0.3799714088587011E-001	 +0.2357646086744554E+004	
    +197	 +0.2409022254984910E+004	 +0.0000000000000000E+000	 -0.2213894937318252E-001	 +0.2409022254984910E+004	
    +198	 +0.2442933303904098E+004	 +0.0000000000000000E+000	 -0.4782509115084456E-002	 +0.2442933303904098E+004	
    +199	 +0.2468735067725241E+004	 +0.0000000000000000E+000	 +0.6746822084071224E-002	 +0.2468735067725241E+004	
    +200	 +0.2501050841753761E+004	 +0.0000000000000000E+000	 -0.2867081913375716E+000	 +0.2501050841753761E+004	
    +201	 +0.2503795066481197E+004	 +0.5929117691859047E+001	 -0.4011004952839212E+000	 +0.2497865948789338E+004	
    +202	 +0.2493599112776996E+004	 +0.1086530812230831E+003	 -0.4740938604425832E+000	 +0.2384946031553913E+004	
    +203	 +0.2450201007542875E+004	 +0.1949895808439213E+003	 -0.5471020684104836E+000	 +0.2255211426698953E+004	
    +204	 +0.2440532185452789E+004	 +0.3199480225578146E+003	 -0.5935951789126598E+000	 +0.2120584162894975E+004	
    +205	 +0.2399056081093667E+004	 +0.3497225579186394E+003	 -0.6434518198350969E+000	 +0.2049333523175028E+004	
    +206	 +0.2955712431029139E+004	 +0.5723015970937712E+005	 -0.6586925899742464E+000	 +0.0000000000000000E+000	
    +207	 +0.2786138173980443E+004	 +0.5683557433292185E+005	 -0.6935275651056633E+000	 +0.0000000000000000E+000	
    +208	 +0.2681504577670485E+004	 +0.4477661396591378E+005	 -0.7268777414540341E+000	 +0.0000000000000000E+000	
    +209	 +0.2695315232079221E+004	 +0.1297999817271668E+005	 -0.7557055008935579E+000	 +0.0000000000000000E+000	
    +210	 +0.2014694858949246E+004	 +0.0000000000000000E+000	 -0.5010922154151148E+000	 +0.2014694858949246E+004	
    +211	 +0.2065263242968058E+004	 +0.0000000000000000E+000	 -0.4010481034653680E+000	 +0.2065263242968058E+004	
    +212	 +0.2012162833090759E+004	 +0.0000000000000000E+000	 -0.3319121591570758E+000	 +0.2012162833090759E+004	
    +213	 +0.2070531924857847E+004	 +0.0000000000000000E+000	 -0.2636455587540573E+000	 +0.2070531924857847E+004	
    +214	 +0.2078486856291566E+004	 +0.0000000000000000E+000	 -0.2248225046461964E+000	 +0.2078486856291566E+004	
    +215	 +0.2123425653939121E+004	 +0.0000000000000000E+000	 -0.1790262167504998E+000	 +0.2123425653939121E+004	
    +216	 +0.2215513357382526E+004	 +0.0000000000000000E+000	 -0.1493388317779767E+000	 +0.2215513357382526E+004	
    +217	 +0.2244249126878111E+004	 +0.0000000000000000E+000	 -0.1193810735529714E+000	 +0.2244249126878111E+004	
    +218	 +0.2288858621466417E+004	 +0.0000000000000000E+000	 -0.9578516975855943E-001	 +0.2288858621466417E+004	
    +219	 +0.2322371917734613E+004	 +0.0000000000000000E+000	 -0.7488154084487204E-001	 +0.2322371917734613E+004	
    +220	 +0.2432082209545206E+004	 +0.0000000000000000E+000	 -0.5387244727155517E-001	 +0.2432082209545206E+004	
    +221	 +0.2450944920063699E+004	 +0.0000000000000000E+000	 -0.3657630866712434E-001	 +0.2450944920063699E+004	
    +222	 +0.2477931284278442E+004	 +0.0000000000000000E+000	 -0.1779272690223737E-001	 +0.2477931284278442E+004	
    +223	 +0.2491529395863972E+004	 +0.0000000000000000E+000	 -0.5306476501728408E-002	 +0.2491529395863972E+004	
    +224	 +0.2512230045758145E+004	 +0.0000000000000000E+000	 -0.2997261969972080E+000	 +0.2512230045758145E+004	
    +225	 +0.2506604410631638E+004	 +0.5928228447806219E+001	 -0.4161169628772504E+000	 +0.2500676182183831E+004	
