 	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	Label not available                                                                                                                                                                                                                                                                                         	
     +30	 +0.2284421476002799E+004	 +0.0000000000000000E+000	 +0.3179180299798177E+000	 +0.2284421476002799E+004	
     +31	 +0.2333679137111329E+004	 +0.0000000000000000E+000	 +0.3267592746320042E+000	 +0.2333679137111329E+004	
     +32	 +0.2464168582647484E+004	 +0.0000000000000000E+000	 +0.1489684078950406E+000	 +0.2464168582647484E+004	
     +33	 +0.2471224851053008E+004	 +0.1370380183964442E+003	 +0.1307554360720542E-001	 +0.2334186832656564E+004	
     +34	 +0.2485603450988690E+004	 +0.1224887603056295E+004	 -0.2793020070442508E-001	 +0.1260715847932395E+004	
     +35	 +0.3236765727228085E+004	 +0.2771456268069762E+005	 -0.2728548927855195E-001	 +0.0000000000000000E+000	
     +36	 +0.2267447532297234E+004	 +0.2526822797599919E+005	 -0.4039677083107125E-001	 +0.0000000000000000E+000	
     +37	 +0.3029987389958030E+004	 +0.4243020491997655E+005	 -0.3811560153434322E-001	 +0.0000000000000000E+000	
     +38	 +0.2104283197862207E+004	 +0.1830090787091261E+005	 -0.4710667764388537E-001	 +0.0000000000000000E+000	
     +39	 +0.2990911129445142E+004	 +0.2485629932078630E+005	 -0.4570065620711444E-001	 +0.0000000000000000E+000	
     +40	 +0.2173189852166990E+004	 +0.9935128230509363E+004	 -0.5117144163439233E-001	 +0.0000000000000000E+000	
     +41	 +0.2227003408321898E+004	 +0.3708387497597580E+004	 -0.5004492374017995E-001	 +0.0000000000000000E+000	
     +42	 +0.2213004883194552E+004	 +0.0000000000000000E+000	 +0.1123979247791813E+000	 +0.2213004883194552E+004	
     +43	 +0.2278736804439657E+004	 +0.0000000000000000E+000	 +0.1788728552656291E+000	 +0.2278736804439657E+004	
     +44	 +0.2224282755729112E+004	 +0.0000000000000000E+000	 +0.2289012838852653E+000	 +0.2224282755729112E+004	
     +45	 +0.2318550566731205E+004	 +0.0000000000000000E+000	 +0.2631395384975632E+000	 +0.2318550566731205E+004	
     +46	 +0.2364096903600110E+004	 +0.0000000000000000E+000	 +0.2862428885228559E+000	 +0.2364096903600110E+004	
     +47	 +0.2419383974050763E+004	 +0.0000000000000000E+000	 +0.3096642638907917E+000	 +0.2419383974050763E+004	
     +48	 +0.2535675905970656E+004	 +0.0000000000000000E+000	 +0.3230147934882978E+000	 +0.2535675905970656E+004	
     +49	 +0.2569972107232400E+004	 +0.0000000000000000E+000	 +0.3377810159394143E+000	 +0.2569972107232400E+004	
     +50	 +0.2582698124215884E+004	 +0.0000000000000000E+000	 +0.3515321627032362E+000	 +0.2582698124215884E+004	
     +51	 +0.2582904571732498E+004	 +0.0000000000000000E+000	 +0.3647546503455295E+000	 +0.2582904571732498E+004	
     +52	 +0.2587517599014513E+004	 +0.0000000000000000E+000	 +0.3806185093184028E+000	 +0.2587517599014513E+004	
     +53	 +0.2581363139333665E+004	 +0.0000000000000000E+000	 +0.3955820313639580E+000	 +0.2581363139333665E+004	
     +54	 +0.2578590570866925E+004	 +0.0000000000000000E+000	 +0.4112061863050203E+000	 +0.2578590570866925E+004	
     +55	 +0.2571594975329549E+004	 +0.0000000000000000E+000	 +0.4205523413254685E+000	 +0.2571594975329549E+004	
     +56	 +0.2660693552699998E+004	 +0.0000000000000000E+000	 +0.2333829027204206E+000	 +0.2660693552699998E+004	
     +57	 +0.2625620096255009E+004	 +0.1372067200729921E+003	 +0.8261497087511338E-001	 +0.2488413376182017E+004	
     +58	 +0.3232313626270262E+004	 +0.6799135308602036E+005	 +0.1096843020851732E+000	 +0.0000000000000000E+000	
     +59	 +0.2873617552865228E+004	 +0.1291572746035894E+006	 +0.1250502311610383E+000	 +0.0000000000000000E+000	
     +60	 +0.2533213462598566E+004	 +0.1687634968400495E+006	 +0.8809543084298269E-001	 +0.0000000000000000E+000	
     +61	 +0.2268271232581675E+004	 +0.1821013293308429E+006	 +0.6019976503832000E-001	 +0.0000000000000000E+000	
     +62	 +0.2019125914876386E+004	 +0.1993044669369591E+006	 +0.4263896037339697E-001	 +0.0000000000000000E+000	
     +63	 +0.1920778094324621E+004	 +0.1840719431475631E+006	 +0.4531490562940530E-001	 +0.0000000000000000E+000	
     +64	 +0.1873195812065784E+004	 +0.1334446694924636E+006	 +0.2749708342865721E-001	 +0.0000000000000000E+000	
     +65	 +0.1998864782221905E+004	 +0.4522677141995016E+005	 +0.4893545486498375E-002	 +0.0000000000000000E+000	
     +66	 +0.1316885706561062E+004	 +0.3081084730343516E+004	 +0.2243883051213713E+000	 +0.0000000000000000E+000	
     +67	 +0.1475040514897043E+004	 +0.5672392428751890E+004	 +0.3325885525984406E+000	 +0.0000000000000000E+000	
     +68	 +0.1517213977836979E+004	 +0.1487205860187773E+004	 +0.3744724898002605E+000	 +0.3000811764920604E+002	
     +69	 +0.1668009732082512E+004	 +0.0000000000000000E+000	 +0.4079262237011863E+000	 +0.1668009732082512E+004	
     +70	 +0.1765966726445418E+004	 +0.0000000000000000E+000	 +0.4300684171866698E+000	 +0.1765966726445418E+004	
     +71	 +0.1881879548516341E+004	 +0.0000000000000000E+000	 +0.4487110419295971E+000	 +0.1881879548516341E+004	
     +72	 +0.2052905335491614E+004	 +0.0000000000000000E+000	 +0.4613175784912472E+000	 +0.2052905335491614E+004	
     +73	 +0.2186557730307731E+004	 +0.0000000000000000E+000	 +0.4671748967886626E+000	 +0.2186557730307731E+004	
     +74	 +0.2370104572502309E+004	 +0.0000000000000000E+000	 +0.4629528722831607E+000	 +0.2370104572502309E+004	
     +75	 +0.2551141789299329E+004	 +0.0000000000000000E+000	 +0.4552234588130986E+000	 +0.2551141789299329E+004	
     +76	 +0.2707861376402205E+004	 +0.0000000000000000E+000	 +0.4452501863415103E+000	 +0.2707861376402205E+004	
     +77	 +0.2812884009346964E+004	 +0.2552107559086804E+004	 +0.4421429999997999E+000	 +0.2607764502601603E+003	
     +78	 +0.2920544332327425E+004	 +0.1352186108306717E+004	 +0.4364101865354777E+000	 +0.1568358224020708E+004	
     +79	 +0.3004189854871145E+004	 +0.0000000000000000E+000	 +0.4343250375624855E+000	 +0.3004189854871145E+004	
     +80	 +0.3181884010587210E+004	 +0.0000000000000000E+000	 +0.2241767198304749E+000	 +0.3181884010587210E+004	
     +81	 +0.3210950696981193E+004	 +0.2858944722421400E+003	 +0.5493449536147767E-001	 +0.2925056224739054E+004	
     +82	 +0.3868499198655509E+004	 +0.8873285008726940E+005	 +0.1141965504530747E+000	 +0.0000000000000000E+000	
     +83	 +0.3576672298041980E+004	 +0.1728232546216083E+006	 +0.1324190192131905E+000	 +0.0000000000000000E+000	
     +84	 +0.3301057726894488E+004	 +0.2335967039799627E+006	 +0.7531700324968409E-001	 +0.0000000000000000E+000	
     +85	 +0.3097240706959105E+004	 +0.2610205714193146E+006	 +0.2907733649564269E-001	 +0.0000000000000000E+000	
     +86	 +0.2891744673005619E+004	 +0.2661363083158942E+006	 +0.1809043531619580E-003	 +0.0000000000000000E+000	
     +87	 +0.2815830025140735E+004	 +0.2315893562697684E+006	 +0.3607084269850464E-002	 +0.0000000000000000E+000	
     +88	 +0.2808650815817889E+004	 +0.1603205316531670E+006	 -0.1169132634193667E-001	 +0.0000000000000000E+000	
     +89	 +0.2948557844999882E+004	 +0.7903080993337941E+005	 -0.1523696720666762E-001	 +0.0000000000000000E+000	
     +90	 +0.2296042154730969E+004	 +0.0000000000000000E+000	 +0.1884514456395521E+000	 +0.2296042154730969E+004	
     +91	 +0.2438758263568586E+004	 +0.0000000000000000E+000	 +0.2640936188520071E+000	 +0.2438758263568586E+004	
     +92	 +0.2437943464441443E+004	 +0.0000000000000000E+000	 +0.2946929688692653E+000	 +0.2437943464441443E+004	
     +93	 +0.2561853642056327E+004	 +0.0000000000000000E+000	 +0.3341297791309879E+000	 +0.2561853642056327E+004	
     +94	 +0.2648624457427021E+004	 +0.0000000000000000E+000	 +0.3398382038933014E+000	 +0.2648624457427021E+004	
     +95	 +0.2731917030099786E+004	 +0.0000000000000000E+000	 +0.3572349585401469E+000	 +0.2731917030099786E+004	
     +96	 +0.2881120900885658E+004	 +0.0000000000000000E+000	 +0.3569800890509289E+000	 +0.2881120900885658E+004	
     +97	 +0.2925783001092248E+004	 +0.0000000000000000E+000	 +0.3667168045781845E+000	 +0.2925783001092248E+004	
     +98	 +0.2954085307064492E+004	 +0.9817011271708882E+003	 +0.3668246978543594E+000	 +0.1972384179893604E+004	
     +99	 +0.2967906963658857E+004	 +0.2388593745086737E+003	 +0.3718202680614188E+000	 +0.2729047589150184E+004	
    +100	 +0.3015518411662847E+004	 +0.0000000000000000E+000	 +0.3744995687310376E+000	 +0.3015518411662847E+004	
    +101	 +0.3023154519202800E+004	 +0.0000000000000000E+000	 +0.3794452186070145E+000	 +0.3023154519202800E+004	
    +102	 +0.3034355905268626E+004	 +0.0000000000000000E+000	 +0.3863981970671379E+000	 +0.3034355905268626E+004	
    +103	 +0.3035075367452821E+004	 +0.0000000000000000E+000	 +0.3952188166687020E+000	 +0.3035075367452821E+004	
    +104	 +0.3146337240868681E+004	 +0.0000000000000000E+000	 +0.2069382816484613E+000	 +0.3146337240868681E+004	
    +105	 +0.3117976742352928E+004	 +0.2857254405541860E+003	 +0.5036310780914841E-001	 +0.2832251301798742E+004	
    +106	 +0.3052874610327744E+004	 +0.7467520668121912E+004	 +0.7563574303641686E-002	 +0.0000000000000000E+000	
    +107	 +0.2896208962113650E+004	 +0.1572707000784326E+005	 +0.1527848978491334E-002	 +0.0000000000000000E+000	
    +108	 +0.3605008832990434E+004	 +0.4042936258209930E+005	 -0.1692275997764947E-001	 +0.0000000000000000E+000	
    +109	 +0.3469913191275611E+004	 +0.4179395004868618E+005	 -0.1820872303572533E-001	 +0.0000000000000000E+000	
    +110	 +0.3339675064425558E+004	 +0.4153367000038351E+005	 -0.3043854643805502E-001	 +0.0000000000000000E+000	
    +111	 +0.2557002281071304E+004	 +0.8699511763914428E+004	 -0.3787330339760579E-001	 +0.0000000000000000E+000	
    +112	 +0.2659380475696612E+004	 +0.2534830917994996E+004	 -0.5190011278905577E-001	 +0.1245495577016163E+003	
    +113	 +0.2742064098215541E+004	 +0.9057420617656728E+003	 -0.5559408791815974E-001	 +0.1836322036449868E+004	
    +114	 +0.2727468117973773E+004	 +0.0000000000000000E+000	 +0.9158080645640752E-001	 +0.2727468117973773E+004	
    +115	 +0.2776267643510921E+004	 +0.0000000000000000E+000	 +0.1499754791710898E+000	 +0.2776267643510921E+004	
    +116	 +0.2706795326058499E+004	 +0.0000000000000000E+000	 +0.1905028471385385E+000	 +0.2706795326058499E+004	
    +117	 +0.2785409320908587E+004	 +0.0000000000000000E+000	 +0.2197375818945237E+000	 +0.2785409320908587E+004	
    +118	 +0.2811133421915970E+004	 +0.0000000000000000E+000	 +0.2318491901353955E+000	 +0.2811133421915970E+004	
    +119	 +0.2853681067208480E+004	 +0.0000000000000000E+000	 +0.2481879339512775E+000	 +0.2853681067208480E+004	
    +120	 +0.2967853456543960E+004	 +0.0000000000000000E+000	 +0.2533719636502574E+000	 +0.2967853456543960E+004	
    +121	 +0.3038321221082560E+004	 +0.0000000000000000E+000	 +0.2586339700897897E+000	 +0.3038321221082560E+004	
    +122	 +0.3146902353293004E+004	 +0.2382022190365952E+004	 +0.2537299207450029E+000	 +0.7648801629270524E+003	
    +123	 +0.3252812027455955E+004	 +0.2201713822329118E+004	 +0.2490131419933925E+000	 +0.1051098205126837E+004	
    +124	 +0.3339620785655295E+004	 +0.8022136720266765E+003	 +0.2424709951155056E+000	 +0.2537407113628618E+004	
    +125	 +0.3396680892609721E+004	 +0.0000000000000000E+000	 +0.2418634110958297E+000	 +0.3396680892609721E+004	
    +126	 +0.3478609261020944E+004	 +0.0000000000000000E+000	 +0.2378687748997370E+000	 +0.3478609261020944E+004	
    +127	 +0.3529253665443945E+004	 +0.0000000000000000E+000	 +0.2365060315667599E+000	 +0.3529253665443945E+004	
    +128	 +0.3573881226964685E+004	 +0.0000000000000000E+000	 +0.2328870408228630E+000	 +0.3573881226964685E+004	
    +129	 +0.3712683294267750E+004	 +0.1380915457239243E+003	 +0.8581482164541861E-001	 +0.3574591748543826E+004	
    +130	 +0.4372328636475753E+004	 +0.4683758040170738E+005	 -0.2292592613956478E-001	 +0.0000000000000000E+000	
    +131	 +0.4060721711322642E+004	 +0.1228044082283661E+006	 -0.3235444257268310E-001	 +0.0000000000000000E+000	
    +132	 +0.3822025306861282E+004	 +0.1092130497660095E+006	 -0.7506125785155633E-001	 +0.0000000000000000E+000	
    +133	 +0.3607422831885298E+004	 +0.2052002053426885E+006	 -0.8809600222615029E-001	 +0.0000000000000000E+000	
    +134	 +0.3354326817765564E+004	 +0.2041246114043409E+006	 -0.1010561585065357E+000	 +0.0000000000000000E+000	
    +135	 +0.3271322620793863E+004	 +0.1867935594562001E+006	 -0.9773731706363988E-001	 +0.0000000000000000E+000	
    +136	 +0.3222340493400283E+004	 +0.1449736060973581E+006	 -0.1071696736797204E+000	 +0.0000000000000000E+000	
    +137	 +0.3339951359132929E+004	 +0.6218540669540789E+005	 -0.1094653529797678E+000	 +0.0000000000000000E+000	
    +138	 +0.2580669630919384E+004	 +0.1372687374048592E+003	 -0.1230423696966714E+000	 +0.2443400893514525E+004	
    +139	 +0.2913598631352924E+004	 +0.0000000000000000E+000	 -0.1259678092921662E+000	 +0.2913598631352924E+004	
    +140	 +0.2863206408926167E+004	 +0.0000000000000000E+000	 -0.1348229047885651E+000	 +0.2863206408926167E+004	
    +141	 +0.2966565824771221E+004	 +0.0000000000000000E+000	 -0.1349823739232973E+000	 +0.2966565824771221E+004	
    +142	 +0.3043852847625413E+004	 +0.0000000000000000E+000	 -0.1404942182847968E+000	 +0.3043852847625413E+004	
    +143	 +0.3114723828080828E+004	 +0.0000000000000000E+000	 -0.1408310499645370E+000	 +0.3114723828080828E+004	
    +144	 +0.3114869457321975E+004	 +0.0000000000000000E+000	 -0.3017743825994287E-001	 +0.3114869457321975E+004	
    +145	 +0.3171754542589148E+004	 +0.0000000000000000E+000	 +0.2078764218833475E-001	 +0.3171754542589148E+004	
    +146	 +0.3224345455647445E+004	 +0.0000000000000000E+000	 +0.6260293945132356E-001	 +0.3224345455647445E+004	
    +147	 +0.3265480456625726E+004	 +0.0000000000000000E+000	 +0.8594224050564529E-001	 +0.3265480456625726E+004	
    +148	 +0.3310612450717944E+004	 +0.0000000000000000E+000	 +0.1024949387872806E+000	 +0.3310612450717944E+004	
    +149	 +0.3331743614280000E+004	 +0.0000000000000000E+000	 +0.1151363297918115E+000	 +0.3331743614280000E+004	
    +150	 +0.3362301645068308E+004	 +0.0000000000000000E+000	 +0.1260254095100702E+000	 +0.3362301645068308E+004	
    +151	 +0.3383417851705665E+004	 +0.0000000000000000E+000	 +0.1360747971282365E+000	 +0.3383417851705665E+004	
    +152	 +0.3471171743722801E+004	 +0.0000000000000000E+000	 +0.1450029899576324E+000	 +0.3471171743722801E+004	
    +153	 +0.3601492408827045E+004	 +0.2860770240169751E+003	 +0.4014509778794965E-001	 +0.3315415384810070E+004	
    +154	 +0.3474620957605226E+004	 +0.1202905373456746E+005	 -0.6109330519218423E-001	 +0.0000000000000000E+000	
    +155	 +0.4100918735117200E+004	 +0.3424796936273644E+005	 -0.7437298074294264E-001	 +0.0000000000000000E+000	
    +156	 +0.2949322051088271E+004	 +0.7619207753325155E+005	 -0.8305624071845617E-001	 +0.0000000000000000E+000	
    +157	 +0.3592262096280527E+004	 +0.7615322973153040E+005	 -0.8996420125029439E-001	 +0.0000000000000000E+000	
    +158	 +0.3404325117846867E+004	 +0.8112667121723937E+005	 -0.9163227421502873E-001	 +0.0000000000000000E+000	
    +159	 +0.3353120697599968E+004	 +0.8398672958638391E+005	 -0.9215924981718256E-001	 +0.0000000000000000E+000	
    +160	 +0.3295626985290286E+004	 +0.8149350085538191E+005	 -0.1007727823902055E+000	 +0.0000000000000000E+000	
    +161	 +0.3308489259952941E+004	 +0.7275514534334987E+005	 -0.1045063462128257E+000	 +0.0000000000000000E+000	
    +162	 +0.2662574758647565E+004	 +0.1370952021875522E+003	 -0.1132483714434782E+000	 +0.2525479556460013E+004	
    +163	 +0.2785683348559178E+004	 +0.0000000000000000E+000	 -0.1111781799122311E+000	 +0.2785683348559178E+004	
    +164	 +0.2721001070152710E+004	 +0.0000000000000000E+000	 -0.1136405463418504E+000	 +0.2721001070152710E+004	
    +165	 +0.2817337029225269E+004	 +0.0000000000000000E+000	 -0.1134117066673736E+000	 +0.2817337029225269E+004	
    +166	 +0.2886710609111447E+004	 +0.0000000000000000E+000	 -0.1191800215752392E+000	 +0.2886710609111447E+004	
    +167	 +0.2951891717655845E+004	 +0.0000000000000000E+000	 -0.1216596396225603E+000	 +0.2951891717655845E+004	
    +168	 +0.2937963994016292E+004	 +0.0000000000000000E+000	 -0.1151231150012785E-001	 +0.2937963994016292E+004	
    +169	 +0.2998577746101396E+004	 +0.0000000000000000E+000	 +0.3752303252123341E-001	 +0.2998577746101396E+004	
    +170	 +0.3064879597858249E+004	 +0.0000000000000000E+000	 +0.7852583010225773E-001	 +0.3064879597858249E+004	
    +171	 +0.3124889076984266E+004	 +0.0000000000000000E+000	 +0.9641636699505855E-001	 +0.3124889076984266E+004	
    +172	 +0.3232931601443360E+004	 +0.0000000000000000E+000	 +0.1115204040669294E+000	 +0.3232931601443360E+004	
    +173	 +0.3269175736173952E+004	 +0.0000000000000000E+000	 +0.1224843057559282E+000	 +0.3269175736173952E+004	
    +174	 +0.3310763118785900E+004	 +0.0000000000000000E+000	 +0.1332887052759129E+000	 +0.3310763118785900E+004	
    +175	 +0.3332173281270613E+004	 +0.0000000000000000E+000	 +0.1435279964309671E+000	 +0.3332173281270613E+004	
    +176	 +0.3478920402558190E+004	 +0.0000000000000000E+000	 +0.2873144267323001E-001	 +0.3478920402558190E+004	
    +177	 +0.3490171274421583E+004	 +0.1378806459997357E+003	 -0.4765010922042216E-001	 +0.3352290628421847E+004	
    +178	 +0.3481257627504070E+004	 +0.2202277906425026E+004	 -0.8095281355486358E-001	 +0.1278979721079044E+004	
    +179	 +0.3425462254242683E+004	 +0.5739595181532500E+004	 -0.9061570119280457E-001	 +0.0000000000000000E+000	
    +180	 +0.3427772454061525E+004	 +0.4039289770141706E+004	 -0.1057364131634534E+000	 +0.0000000000000000E+000	
    +181	 +0.3402914741580479E+004	 +0.6136906995042115E+004	 -0.1070488004169710E+000	 +0.0000000000000000E+000	
    +182	 +0.4028473773981013E+004	 +0.1278225658825599E+006	 -0.1023488749972348E+000	 +0.0000000000000000E+000	
    +183	 +0.3878609191951855E+004	 +0.9523812587483590E+005	 -0.9875311253318157E-001	 +0.0000000000000000E+000	
    +184	 +0.3755633692639991E+004	 +0.8442780784448663E+005	 -0.1039136834639905E+000	 +0.0000000000000000E+000	
    +185	 +0.3778451750155102E+004	 +0.3743394328807452E+005	 -0.1081630199034383E+000	 +0.0000000000000000E+000	
    +186	 +0.2920517788636411E+004	 +0.0000000000000000E+000	 +0.9813207582937073E-002	 +0.2920517788636411E+004	
    +187	 +0.2981012518776210E+004	 +0.0000000000000000E+000	 +0.5964976144604076E-001	 +0.2981012518776210E+004	
    +188	 +0.2927484357652831E+004	 +0.0000000000000000E+000	 +0.9485497798138423E-001	 +0.2927484357652831E+004	
    +189	 +0.3010173948825333E+004	 +0.0000000000000000E+000	 +0.1148015470705756E+000	 +0.3010173948825333E+004	
    +190	 +0.3054750867261469E+004	 +0.0000000000000000E+000	 +0.1275905483337902E+000	 +0.3054750867261469E+004	
    +191	 +0.3119364119843352E+004	 +0.1636800552367931E+004	 +0.1394226722246950E+000	 +0.1482563567475421E+004	
    +192	 +0.3251737652095272E+004	 +0.3132362997962965E+004	 +0.1470005846255339E+000	 +0.1193746541323071E+003	
    +193	 +0.3309627717662524E+004	 +0.1829084447441058E+004	 +0.1552019332436762E+000	 +0.1480543270221466E+004	
    +194	 +0.3371700432386298E+004	 +0.3342407245199382E+003	 +0.1615056824875995E+000	 +0.3037459707866360E+004	
    +195	 +0.3432520758929556E+004	 +0.1366024270233833E+004	 +0.1656131297984519E+000	 +0.2066496488695723E+004	
    +196	 +0.3557325042747765E+004	 +0.2413506799701547E+003	 +0.1652568160162781E+000	 +0.3315974362777610E+004	
    +197	 +0.3586072400246783E+004	 +0.0000000000000000E+000	 +0.1657760073181307E+000	 +0.3586072400246783E+004	
    +198	 +0.3621681967897629E+004	 +0.0000000000000000E+000	 +0.1638122877675807E+000	 +0.3621681967897629E+004	
    +199	 +0.3650934718710117E+004	 +0.0000000000000000E+000	 +0.1630331221387792E+000	 +0.3650934718710117E+004	
    +200	 +0.3801155116633333E+004	 +0.0000000000000000E+000	 +0.4283368803383956E-001	 +0.3801155116633333E+004	
    +201	 +0.3804555846442007E+004	 +0.1381018627441022E+003	 -0.4513713346265789E-001	 +0.3666453983697905E+004	
    +202	 +0.3796534946229337E+004	 +0.2530763207887886E+004	 -0.8073454462811087E-001	 +0.1265771738341452E+004	
    +203	 +0.3750013269190746E+004	 +0.4541725384741685E+004	 -0.9084730154700295E-001	 +0.0000000000000000E+000	
    +204	 +0.3734916001446107E+004	 +0.7452275396252440E+004	 -0.1070545666388076E+000	 +0.0000000000000000E+000	
    +205	 +0.3690709691251237E+004	 +0.8145788159764607E+004	 -0.1101171045286034E+000	 +0.0000000000000000E+000	
    +206	 +0.4281684797299315E+004	 +0.1597741546064840E+006	 -0.1120139829167783E+000	 +0.0000000000000000E+000	
    +207	 +0.4081933139078247E+004	 +0.1553111751912658E+006	 -0.1164863956801052E+000	 +0.0000000000000000E+000	
    +208	 +0.3947052270919851E+004	 +0.1220121402706017E+006	 -0.1224756132380537E+000	 +0.0000000000000000E+000	
    +209	 +0.3984372685744351E+004	 +0.4215646307526645E+005	 -0.1224935999991218E+000	 +0.0000000000000000E+000	
    +210	 +0.3143709439289464E+004	 +0.0000000000000000E+000	 -0.2655461141781469E-001	 +0.3143709439289464E+004	
    +211	 +0.3201980416147261E+004	 +0.0000000000000000E+000	 +0.1971900841738874E-001	 +0.3201980416147261E+004	
    +212	 +0.3120972255239201E+004	 +0.0000000000000000E+000	 +0.6777120696399991E-001	 +0.3120972255239201E+004	
    +213	 +0.3187242957108797E+004	 +0.0000000000000000E+000	 +0.9118217254966619E-001	 +0.3187242957108797E+004	
    +214	 +0.3201603333834474E+004	 +0.0000000000000000E+000	 +0.1080963657805735E+000	 +0.3201603333834474E+004	
    +215	 +0.3251467265254726E+004	 +0.0000000000000000E+000	 +0.1224956848320221E+000	 +0.3251467265254726E+004	
    +216	 +0.3369451873797573E+004	 +0.0000000000000000E+000	 +0.1302422865446458E+000	 +0.3369451873797573E+004	
    +217	 +0.3405984427208735E+004	 +0.0000000000000000E+000	 +0.1365958328928516E+000	 +0.3405984427208735E+004	
    +218	 +0.3453721790318645E+004	 +0.0000000000000000E+000	 +0.1395644726772494E+000	 +0.3453721790318645E+004	
    +219	 +0.3492667099481482E+004	 +0.0000000000000000E+000	 +0.1432578049492170E+000	 +0.3492667099481482E+004	
    +220	 +0.3603967683316438E+004	 +0.0000000000000000E+000	 +0.1472490118689708E+000	 +0.3603967683316438E+004	
    +221	 +0.3625582130997910E+004	 +0.0000000000000000E+000	 +0.1528823744215715E+000	 +0.3625582130997910E+004	
    +222	 +0.4951522650362011E+004	 +0.0000000000000000E+000	 +0.1559494003233419E+000	 +0.4951522650362011E+004	
    +223	 +0.5037557798559143E+004	 +0.0000000000000000E+000	 +0.1570055900386236E+000	 +0.5037557798559143E+004	
    +224	 +0.5293960256550105E+004	 +0.0000000000000000E+000	 +0.3954965640317074E-001	 +0.5293960256550105E+004	
    +225	 +0.5356590415797685E+004	 +0.1380811503436217E+003	 -0.4807872571336334E-001	 +0.5218509265454063E+004	
